route_id,service_id,trip_id,trip_headsign,block_id,trip_short_name,shape_id,direction_id
WTR,M1,WTR_303_V55_M,Center City Philadelphia,303,303,9032790005,1
MED,M1,MED_303_V55_M,Media,303,303,9000590302,1
WTR,M1,WTR_3209_V9_M,Center City Philadelphia,3209,3209,9032790005,1
WIL,M1,WIL_3209_V9_M,Wilmington,3209,3209,9000590203,1
WTR,M1,WTR_3219_V21_M,Center City Philadelphia,3219,3219,9032790005,1
WIL,M1,WIL_3219_V21_M,Newark,3219,3219,9000590201,1
WTR,M1,WTR_3223_V55_M,Center City Philadelphia,3223,3223,9032790005,1
WIL,M1,WIL_3223_V55_M,Newark,3223,3223,9000590201,1
WTR,M1,WTR_3501_V53_M,Center City Philadelphia,3501,3501,9032790005,1
PAO,M1,PAO_3501_V53_M,Malvern,3501,3501,9000590505,1
WTR,M1,WTR_3541_V52_M,Center City Philadelphia,3541,3541,9032790005,1
PAO,M1,PAO_3541_V52_M,Malvern,3541,3541,9000590505,1
WTR,M1,WTR_3549_V52_M,Center City Philadelphia,3549,3549,9032790005,1
PAO,M1,PAO_3549_V52_M,Thorndale,3549,3549,9000590501,1
WTR,M1,WTR_3553_V52_M,Center City Philadelphia,3553,3553,9032790005,1
PAO,M1,PAO_3553_V52_M,Malvern,3553,3553,9000590505,1
WTR,M1,WTR_3557_V52_M,Center City Philadelphia,3557,3557,9032790005,1
PAO,M1,PAO_3557_V52_M,Thorndale,3557,3557,9000590501,1
WTR,M1,WTR_3561_V52_M,Center City Philadelphia,3561,3561,9032790005,1
PAO,M1,PAO_3561_V52_M,Malvern,3561,3561,9000590505,1
WTR,M1,WTR_3591_V53_M,Center City Philadelphia,3591,3591,9032790005,1
PAO,M1,PAO_3591_V53_M,Thorndale,3591,3591,9000590501,1
WTR,M3,WTR_3807_V14_M,Center City Philadelphia,3807,3807,9032790005,1
CHW,M3,CHW_3807_V14_M,Chestnut Hill West,3807,3807,9000590801,1
WTR,M3,WTR_3811_V14_M,Center City Philadelphia,3811,3811,9032790005,1
CHW,M3,CHW_3811_V14_M,Chestnut Hill West,3811,3811,9000590801,1
WTR,M3,WTR_3815_V14_M,Center City Philadelphia,3815,3815,9032790005,1
CHW,M3,CHW_3815_V14_M,Chestnut Hill West,3815,3815,9000590801,1
WTR,M3,WTR_3819_V14_M,Center City Philadelphia,3819,3819,9032790005,1
CHW,M3,CHW_3819_V14_M,Chestnut Hill West,3819,3819,9000590801,1
WTR,M1,WTR_381_V55_M,Center City Philadelphia,381,381,9032790005,1
MED,M1,MED_381_V55_M,Media,381,381,9000590302,1
WTR,M3,WTR_3823_V14_M,Center City Philadelphia,3823,3823,9032790005,1
CHW,M3,CHW_3823_V14_M,Chestnut Hill West,3823,3823,9000590801,1
WTR,M3,WTR_3827_V14_M,Center City Philadelphia,3827,3827,9032790005,1
CHW,M3,CHW_3827_V14_M,Chestnut Hill West,3827,3827,9000590801,1
WTR,M3,WTR_3831_V14_M,Center City Philadelphia,3831,3831,9032790005,1
CHW,M3,CHW_3831_V14_M,Chestnut Hill West,3831,3831,9000590801,1
WTR,M3,WTR_3835_V14_M,Center City Philadelphia,3835,3835,9032790005,1
CHW,M3,CHW_3835_V14_M,Chestnut Hill West,3835,3835,9000590801,1
WTR,M3,WTR_3839_V14_M,Center City Philadelphia,3839,3839,9032790005,1
CHW,M3,CHW_3839_V14_M,Chestnut Hill West,3839,3839,9000590801,1
AIR,M1,AIR_401_V50_M,Airport Terminal E F,401,401,9040790401,1
WAR,M1,WAR_403_V50_M,Center City Philadelphia,403,403,9041190005,1
AIR,M1,AIR_403_V50_M,Airport Terminal E F,403,403,9000590401,1
WAR,M1,WAR_405_V50_M,Center City Philadelphia,405,405,9041190005,1
AIR,M1,AIR_405_V50_M,Airport Terminal E F,405,405,9000590401,1
WAR,M1,WAR_407_V50_M,Center City Philadelphia,407,407,9041790005,1
AIR,M1,AIR_407_V50_M,Airport Terminal E F,407,407,9000590401,1
WAR,M1,WAR_409_V50_M,Center City Philadelphia,409,409,9041790005,1
AIR,M1,AIR_409_V50_M,Airport Terminal E F,409,409,9000590401,1
WAR,M1,WAR_413_V50_M,Center City Philadelphia,413,413,9041790005,1
AIR,M1,AIR_413_V50_M,Airport Terminal E F,413,413,9000590401,1
WAR,M1,WAR_417_V50_M,Center City Philadelphia,417,417,9041790005,1
AIR,M1,AIR_417_V50_M,Airport Terminal E F,417,417,9000590401,1
WAR,M1,WAR_421_V50_M,Center City Philadelphia,421,421,9041790005,1
AIR,M1,AIR_421_V50_M,Airport Terminal E F,421,421,9000590401,1
WAR,M1,WAR_425_V50_M,Center City Philadelphia,425,425,9041790005,1
AIR,M1,AIR_425_V50_M,Airport Terminal E F,425,425,9000590401,1
WAR,M1,WAR_429_V50_M,Center City Philadelphia,429,429,9041790005,1
AIR,M1,AIR_429_V50_M,Airport Terminal E F,429,429,9000590401,1
WAR,M1,WAR_4307_V55_M,Center City Philadelphia,4307,4307,9041790005,1
MED,M1,MED_4307_V55_M,Wawa,4307,4307,9000590300,1
WAR,M1,WAR_433_V50_M,Center City Philadelphia,433,433,9041790005,1
AIR,M1,AIR_433_V50_M,Airport Terminal E F,433,433,9000590401,1
WAR,M1,WAR_437_V50_M,Center City Philadelphia,437,437,9041790005,1
AIR,M1,AIR_437_V50_M,Airport Terminal E F,437,437,9000590401,1
AIR,M3,AIR_4401_V2_M,Airport Terminal E F,4401,4401,9040790401,1
WAR,M3,WAR_4403_V2_M,Center City Philadelphia,4403,4403,9041190005,1
AIR,M3,AIR_4403_V2_M,Airport Terminal E F,4403,4403,9000590401,1
WAR,M3,WAR_4405_V2_M,Center City Philadelphia,4405,4405,9041190005,1
AIR,M3,AIR_4405_V2_M,Airport Terminal E F,4405,4405,9000590401,1
WAR,M3,WAR_4407_V2_M,Center City Philadelphia,4407,4407,9041790005,1
AIR,M3,AIR_4407_V2_M,Airport Terminal E F,4407,4407,9000590401,1
WAR,M3,WAR_4411_V2_M,Center City Philadelphia,4411,4411,9041190005,1
AIR,M3,AIR_4411_V2_M,Airport Terminal E F,4411,4411,9000590401,1
WAR,M3,WAR_4415_V2_M,Center City Philadelphia,4415,4415,9041790005,1
AIR,M3,AIR_4415_V2_M,Airport Terminal E F,4415,4415,9000590401,1
WAR,M3,WAR_4419_V2_M,Center City Philadelphia,4419,4419,9041790005,1
AIR,M3,AIR_4419_V2_M,Airport Terminal E F,4419,4419,9000590401,1
WAR,M1,WAR_441_V50_M,Center City Philadelphia,441,441,9041790005,1
AIR,M1,AIR_441_V50_M,Airport Terminal E F,441,441,9000590401,1
WAR,M3,WAR_4423_V2_M,Center City Philadelphia,4423,4423,9041790005,1
AIR,M3,AIR_4423_V2_M,Airport Terminal E F,4423,4423,9000590401,1
WAR,M3,WAR_4427_V2_M,Center City Philadelphia,4427,4427,9041790005,1
AIR,M3,AIR_4427_V2_M,Airport Terminal E F,4427,4427,9000590401,1
WAR,M3,WAR_4431_V2_M,Center City Philadelphia,4431,4431,9041790005,1
AIR,M3,AIR_4431_V2_M,Airport Terminal E F,4431,4431,9000590401,1
WAR,M3,WAR_4435_V2_M,Center City Philadelphia,4435,4435,9041790005,1
AIR,M3,AIR_4435_V2_M,Airport Terminal E F,4435,4435,9000590401,1
WAR,M3,WAR_4439_V2_M,Center City Philadelphia,4439,4439,9041790005,1
AIR,M3,AIR_4439_V2_M,Airport Terminal E F,4439,4439,9000590401,1
WAR,M3,WAR_4443_V2_M,Center City Philadelphia,4443,4443,9041790005,1
AIR,M3,AIR_4443_V2_M,Airport Terminal E F,4443,4443,9000590401,1
WAR,M3,WAR_4447_V2_M,Center City Philadelphia,4447,4447,9041790005,1
AIR,M3,AIR_4447_V2_M,Airport Terminal E F,4447,4447,9000590401,1
WAR,M3,WAR_4451_V2_M,Center City Philadelphia,4451,4451,9041790005,1
AIR,M3,AIR_4451_V2_M,Airport Terminal E F,4451,4451,9000590401,1
WAR,M3,WAR_4455_V2_M,Center City Philadelphia,4455,4455,9041790005,1
AIR,M3,AIR_4455_V2_M,Airport Terminal E F,4455,4455,9000590401,1
WAR,M3,WAR_4459_V2_M,Center City Philadelphia,4459,4459,9041790005,1
AIR,M3,AIR_4459_V2_M,Airport Terminal E F,4459,4459,9000590401,1
WAR,M1,WAR_445_V50_M,Center City Philadelphia,445,445,9041790005,1
AIR,M1,AIR_445_V50_M,Airport Terminal E F,445,445,9000590401,1
WAR,M3,WAR_4463_V2_M,Center City Philadelphia,4463,4463,9041790005,1
AIR,M3,AIR_4463_V2_M,Airport Terminal E F,4463,4463,9000590401,1
WAR,M3,WAR_4467_V2_M,Center City Philadelphia,4467,4467,9041790005,1
AIR,M3,AIR_4467_V2_M,Airport Terminal E F,4467,4467,9000590401,1
WAR,M3,WAR_4471_V2_M,Center City Philadelphia,4471,4471,9041790005,1
AIR,M3,AIR_4471_V2_M,Airport Terminal E F,4471,4471,9000590401,1
WAR,M3,WAR_4475_V2_M,Center City Philadelphia,4475,4475,9041790005,1
AIR,M3,AIR_4475_V2_M,Airport Terminal E F,4475,4475,9000590401,1
WAR,M1,WAR_449_V50_M,Center City Philadelphia,449,449,9041790005,1
AIR,M1,AIR_449_V50_M,Airport Terminal E F,449,449,9000590401,1
WAR,M1,WAR_4511_V13_M,Gray 30th Street,4511,4511,9041790004,1
WAR,M1,WAR_4539_V5_M,Center City Philadelphia,4539,4539,9041190005,1
PAO,M1,PAO_4539_V5_M,Wayne,4539,4539,9000590511,1
WAR,M1,WAR_453_V50_M,Center City Philadelphia,453,453,9041790005,1
AIR,M1,AIR_453_V50_M,Airport Terminal E F,453,453,9000590401,1
WAR,M1,WAR_4571_V55_M,Center City Philadelphia,4571,4571,9041790005,1
PAO,M1,PAO_4571_V55_M,Thorndale,4571,4571,9000590501,1
WAR,M1,WAR_457_V50_M,Center City Philadelphia,457,457,9041190005,1
AIR,M1,AIR_457_V50_M,Airport Terminal E F,457,457,9000590401,1
WAR,M1,WAR_461_V50_M,Center City Philadelphia,461,461,9041790005,1
AIR,M1,AIR_461_V50_M,Airport Terminal E F,461,461,9000590401,1
WAR,M1,WAR_465_V50_M,Center City Philadelphia,465,465,9041790005,1
AIR,M1,AIR_465_V50_M,Airport Terminal E F,465,465,9000590401,1
WAR,M1,WAR_469_V50_M,Center City Philadelphia,469,469,9041790005,1
AIR,M1,AIR_469_V50_M,Airport Terminal E F,469,469,9000590401,1
WAR,M1,WAR_473_V50_M,Center City Philadelphia,473,473,9041790005,1
AIR,M1,AIR_473_V50_M,Airport Terminal E F,473,473,9000590401,1
WAR,M1,WAR_4753_V12_M,Center City Philadelphia,4753,4753,9041190005,1
TRE,M1,TRE_4753_V12_M,Trenton,4753,4753,9000590701,1
WAR,M1,WAR_477_V50_M,Center City Philadelphia,477,477,9041790005,1
AIR,M1,AIR_477_V50_M,Airport Terminal E F,477,477,9000590401,1
LAN,M1,LAN_503_V1_M,Center City Philadelphia,503,503,9053890005,1
PAO,M1,PAO_503_V1_M,Malvern,503,503,9000590505,1
LAN,M1,LAN_5205_V51_M,Center City Philadelphia,5205,5205,9053890005,1
WIL,M1,WIL_5205_V51_M,Newark,5205,5205,9000590201,1
LAN,M1,LAN_5211_V16_M,Center City Philadelphia,5211,5211,9053890005,1
WIL,M1,WIL_5211_V16_M,Marcus Hook,5211,5211,9000590205,1
LAN,M1,LAN_5215_V51_M,Center City Philadelphia,5215,5215,9053890005,1
WIL,M1,WIL_5215_V51_M,Wilmington,5215,5215,9000590203,1
LAN,M1,LAN_5217_V51_M,Center City Philadelphia,5217,5217,9053890005,1
WIL,M1,WIL_5217_V51_M,Wilmington,5217,5217,9000590203,1
LAN,M1,LAN_5227_V51_M,Center City Philadelphia,5227,5227,9053890005,1
WIL,M1,WIL_5227_V51_M,Newark,5227,5227,9000590201,1
LAN,M1,LAN_5229_V51_M,Center City Philadelphia,5229,5229,9053890005,1
WIL,M1,WIL_5229_V51_M,Wilmington,5229,5229,9000590203,1
LAN,M1,LAN_5231_V51_M,Center City Philadelphia,5231,5231,9053890005,1
WIL,M1,WIL_5231_V51_M,Marcus Hook,5231,5231,9000590205,1
LAN,M1,LAN_5239_V51_M,Center City Philadelphia,5239,5239,9053890005,1
WIL,M1,WIL_5239_V51_M,Wilmington,5239,5239,9000590203,1
LAN,M3,LAN_5301_V14_M,Center City Philadelphia,5301,5301,9053890005,1
MED,M3,MED_5301_V14_M,Wawa,5301,5301,9000590300,1
LAN,M3,LAN_5305_V14_M,Center City Philadelphia,5305,5305,9053890005,1
MED,M3,MED_5305_V14_M,Wawa,5305,5305,9000590300,1
LAN,M3,LAN_5309_V14_M,Center City Philadelphia,5309,5309,9053890005,1
MED,M3,MED_5309_V14_M,Wawa,5309,5309,9000590300,1
LAN,M3,LAN_5313_V14_M,Center City Philadelphia,5313,5313,9053890005,1
MED,M3,MED_5313_V14_M,Wawa,5313,5313,9000590300,1
LAN,M3,LAN_5317_V14_M,Center City Philadelphia,5317,5317,9053890005,1
MED,M3,MED_5317_V14_M,Wawa,5317,5317,9000590300,1
LAN,M3,LAN_5321_V14_M,Center City Philadelphia,5321,5321,9053890005,1
MED,M3,MED_5321_V14_M,Wawa,5321,5321,9000590300,1
LAN,M1,LAN_5321_V9_M,Penn Medicine Station,5321,5321,9053890406,1
LAN,M3,LAN_5325_V14_M,Center City Philadelphia,5325,5325,9053890005,1
MED,M3,MED_5325_V14_M,Wawa,5325,5325,9000590300,1
LAN,M3,LAN_5329_V14_M,Center City Philadelphia,5329,5329,9053890005,1
MED,M3,MED_5329_V14_M,Wawa,5329,5329,9000590300,1
LAN,M3,LAN_5333_V14_M,Center City Philadelphia,5333,5333,9053890005,1
MED,M3,MED_5333_V14_M,Wawa,5333,5333,9000590300,1
LAN,M3,LAN_5337_V14_M,Center City Philadelphia,5337,5337,9053890005,1
MED,M3,MED_5337_V14_M,Wawa,5337,5337,9000590300,1
LAN,M3,LAN_5341_V14_M,Center City Philadelphia,5341,5341,9053890005,1
MED,M3,MED_5341_V14_M,Wawa,5341,5341,9000590300,1
LAN,M3,LAN_5345_V14_M,Center City Philadelphia,5345,5345,9053890005,1
MED,M3,MED_5345_V14_M,Wawa,5345,5345,9000590300,1
LAN,M1,LAN_5347_V55_M,Center City Philadelphia,5347,5347,9053890005,1
MED,M1,MED_5347_V55_M,Wawa,5347,5347,9000590300,1
LAN,M3,LAN_5349_V14_M,Center City Philadelphia,5349,5349,9053890005,1
MED,M3,MED_5349_V14_M,Wawa,5349,5349,9000590300,1
LAN,M3,LAN_5353_V14_M,Center City Philadelphia,5353,5353,9053890005,1
MED,M3,MED_5353_V14_M,Wawa,5353,5353,9000590300,1
LAN,M3,LAN_5357_V14_M,Center City Philadelphia,5357,5357,9053890005,1
MED,M3,MED_5357_V14_M,Wawa,5357,5357,9000590300,1
LAN,M3,LAN_5361_V14_M,Center City Philadelphia,5361,5361,9053890005,1
MED,M3,MED_5361_V14_M,Wawa,5361,5361,9000590300,1
LAN,M3,LAN_5365_V14_M,Center City Philadelphia,5365,5365,9053890005,1
MED,M3,MED_5365_V14_M,Wawa,5365,5365,9000590300,1
LAN,M3,LAN_5369_V14_M,Center City Philadelphia,5369,5369,9053890005,1
MED,M3,MED_5369_V14_M,Wawa,5369,5369,9000590300,1
LAN,M1,LAN_5399_V12_M,Penn Medicine Station,5399,5399,9053190406,1
LAN,M1,LAN_5447_V55_M,Center City Philadelphia,5447,5447,9053190005,1
AIR,M1,AIR_5447_V55_M,Airport Terminal E F,5447,5447,9000590401,1
NOR,M1,NOR_6209_V75_M,Gray 30th Street,6209,6209,9022890004,1
NOR,M1,NOR_6213_V75_M,Gray 30th Street,6213,6213,9022390004,1
NOR,M1,NOR_6217_V52_M,Gray 30th Street,6217,6217,9022890004,1
NOR,M1,NOR_6251_V12_M,Gray 30th Street,6251,6251,9022690004,1
NOR,M3,NOR_6281_V2_M,Gray 30th Street,6281,6281,9022890004,1
WTR,M1,WTR_6307_V55_M,Gray 30th Street,6307,6307,9032790004,1
WTR,M1,WTR_6309_V16_M,Gray 30th Street,6309,6309,9032790004,1
WTR,M1,WTR_6311_V16_M,Powelton Yard,6311,6311,9032390004,1
WTR,M1,WTR_6313_V23_M,Gray 30th Street,6313,6313,9032790004,1
WTR,M1,WTR_6317_V23_M,Gray 30th Street,6317,6317,9032790004,1
WTR,M1,WTR_6321_V23_M,Gray 30th Street,6321,6321,9032790004,1
WTR,M3,WTR_6343_V2_M,Gray 30th Street,6343,6343,9032790004,1
WTR,M1,WTR_6345_V75_M,Gray 30th Street,6345,6345,9032790004,1
WTR,M1,WTR_6347_V55_M,Gray 30th Street,6347,6347,9032790004,1
WTR,M1,WTR_6367_V55_M,Gray 30th Street,6367,6367,9032790004,1
WAR,M1,WAR_6477_V55_M,Gray 30th Street,6477,6477,9041190004,1
WAR,M3,WAR_6479_V14_M,Gray 30th Street,6479,6479,9041790004,1
WAR,M1,WAR_6495_V55_M,Gray 30th Street,6495,6495,9041790004,1
LAN,M1,LAN_6505_V55_M,Gray 30th Street,6505,6505,9053190004,1
LAN,M1,LAN_6507_V13_M,Gray 30th Street,6507,6507,9053890004,1
LAN,M1,LAN_6511_V9_M,Gray 30th Street,6511,6511,9053890004,1
LAN,M1,LAN_6513_V53_M,Gray 30th Street,6513,6513,9053890004,1
LAN,M1,LAN_6519_V55_M,Gray 30th Street,6519,6519,9053890004,1
LAN,M1,LAN_6525_V55_M,Gray 30th Street,6525,6525,9053890004,1
LAN,M1,LAN_6527_V13_M,Gray 30th Street,6527,6527,9053190004,1
LAN,M1,LAN_6533_V55_M,Gray 30th Street,6533,6533,9053890004,1
LAN,M1,LAN_6535_V51_M,Gray 30th Street,6535,6535,9053890004,1
LAN,M1,LAN_6543_V51_M,Gray 30th Street,6543,6543,9053890004,1
LAN,M1,LAN_6589_V15_M,Gray 30th Street,6589,6589,9053890004,1
LAN,M1,LAN_6591_V55_M,Gray 30th Street,6591,6591,9053890004,1
LAN,M1,LAN_6593_V55_M,Gray 30th Street,6593,6593,9053190004,1
LAN,M1,LAN_6595_V75_M,Gray 30th Street,6595,6595,9053190004,1
CHE,M1,CHE_6721_V75_M,Gray 30th Street,6721,6721,9072090004,1
FOX,M1,FOX_6807_V75_M,Gray 30th Street,6807,6807,9081590004,1
FOX,M1,FOX_6815_V75_M,Gray 30th Street,6815,6815,9081590004,1
FOX,M1,FOX_6869_V75_M,Gray 30th Street,6869,6869,9081590004,1
CHE,M1,CHE_703_V51_M,Center City Philadelphia,703,703,9072090005,1
TRE,M1,TRE_703_V51_M,Trenton,703,703,9000590701,1
CHE,M1,CHE_705_V51_M,Center City Philadelphia,705,705,9072090005,1
TRE,M1,TRE_705_V51_M,Trenton,705,705,9000590701,1
CHE,M1,CHE_707_V51_M,Center City Philadelphia,707,707,9072090005,1
TRE,M1,TRE_707_V51_M,Trenton,707,707,9000590701,1
CHE,M1,CHE_709_V51_M,Center City Philadelphia,709,709,9072090005,1
TRE,M1,TRE_709_V51_M,Trenton,709,709,9000590701,1
TRE,M1,TRE_711_V51_M,Trenton,711,711,9000790701,1
CHE,M1,CHE_713_V51_M,Center City Philadelphia,713,713,9072090005,1
TRE,M1,TRE_713_V51_M,Trenton,713,713,9000590701,1
TRE,M1,TRE_715_V51_M,Trenton,715,715,9000790701,1
CHE,M1,CHE_717_V51_M,Center City Philadelphia,717,717,9072090005,1
TRE,M1,TRE_717_V51_M,Trenton,717,717,9000590701,1
TRE,M1,TRE_719_V51_M,Trenton,719,719,9000790701,1
