"route_id","service_id","trip_id","trip_headsign","direction_id","block_id","shape_id","wheelchair_accessible"
"FOX","SID184625","FOX5870_20250831","Fox Chase","0","5870","004815","1"
"PAO","SID184625","PAO5878_20250831","Center City Philadelphia","0","5878","501007","1"
"FOX","SID184625","FOX5878_20250831","Fox Chase","0","5878","004815","1"
"NOR","SID184626","NOR6209_20250902","Gray 30th St Station","1","6209","228004","1"
"NOR","SID184626","NOR6213_20250902","Gray 30th St Station","1","6213","228004","1"
"NOR","SID184626","NOR6217_20250902","Gray 30th St Station","1","6217","228004","1"
"NOR","SID184626","NOR6238_20250902","Norristown Elm Street","0","6238","004228","1"
"NOR","SID184626","NOR6240_20250902","Norristown Elm Street","0","6240","004228","1"
"NOR","SID184626","NOR6242_20250902","Norristown Transit Center","0","6242","004228","1"
"NOR","SID184626","NOR6251_20250902","Gray 30th St Station","1","6251","228004","1"
"NOR","SID184626","NOR6256_20250902","Norristown Elm Street","0","6256","004228","1"
"NOR","SID184625","NOR6281_20250831","Gray 30th St Station","1","6281","228004","1"
"WTR","SID184625","WTR6304_20250831","West Trenton","0","6304","004327","1"
"WTR","SID184626","WTR6307_20250902","Gray 30th St Station","1","6307","327004","1"
"WTR","SID184626","WTR6309_20250902","Gray 30th St Station","1","6309","327004","1"
"WTR","SID184626","WTR6311_20250902","Gray 30th St Station","1","6311","327004","1"
"WTR","SID184626","WTR6313_20250902","Gray 30th St Station","1","6313","327004","1"
"WTR","SID184626","WTR6316_20250902","West Trenton","0","6316","004327","1"
"WTR","SID184626","WTR6317_20250902","Gray 30th St Station","1","6317","327004","1"
"WTR","SID184626","WTR6320_20250902","West Trenton","0","6320","004327","1"
"WTR","SID184626","WTR6321_20250902","Gray 30th St Station","1","6321","327004","1"
"WTR","SID184626","WTR6324_20250902","West Trenton","0","6324","004327","1"
"WTR","SID184626","WTR6334_20250902","West Trenton","0","6334","004327","1"
"WTR","SID184626","WTR6338_20250902","West Trenton","0","6338","004327","1"
"WTR","SID184625","WTR6343_20250831","Gray 30th St Station","1","6343","327004","1"
"WTR","SID184626","WTR6345_20250902","Gray 30th St Station","1","6345","327004","1"
"WTR","SID184626","WTR6347_20250902","Gray 30th St Station","1","6347","327004","1"
"WTR","SID184626","WTR6367_20250902","Gray 30th St Station","1","6367","327004","1"
"WAR","SID184626","WAR6432_20250902","Glenside","0","6432","004417","1"
"WAR","SID184626","WAR6477_20250902","Gray 30th St Station","1","6477","417004","1"
"WAR","SID184626","WAR6478_20250902","Glenside","0","6478","004417","1"
"WAR","SID184625","WAR6479_20250831","Gray 30th St Station","1","6479","417004","1"
"WAR","SID184626","WAR6480_20250902","Warminster","0","6480","004417","1"
"WAR","SID184626","WAR6495_20250902","Gray 30th St Station","1","6495","417004","1"
"LAN","SID184626","LAN6505_20250902","Gray 30th St Station","1","6505","538004","1"
"LAN","SID184626","LAN6507_20250902","Gray 30th St Station","1","6507","538004","1"
"LAN","SID184626","LAN6508_20250902","Doylestown","0","6508","004538","1"
"LAN","SID184626","LAN6510_20250902","Doylestown","0","6510","004538","1"
"LAN","SID184626","LAN6511_20250902","Gray 30th St Station","1","6511","538004","1"
"LAN","SID184626","LAN6512_20250902","Doylestown","0","6512","004538","1"
"LAN","SID184626","LAN6513_20250902","Gray 30th St Station","1","6513","538004","1"
"LAN","SID184626","LAN6516_20250902","Doylestown","0","6516","004538","1"
"LAN","SID184626","LAN6519_20250902","Gray 30th St Station","1","6519","538004","1"
"LAN","SID184626","LAN6520_20250902","Lansdale","0","6520","004538","1"
"LAN","SID184626","LAN6527_20250902","Gray 30th St Station","1","6527","538004","1"
"LAN","SID184626","LAN6532_20250902","Doylestown","0","6532","004538","1"
"LAN","SID184626","LAN6533_20250902","Gray 30th St Station","1","6533","538004","1"
"LAN","SID184626","LAN6535_20250902","Gray 30th St Station","1","6535","538004","1"
"LAN","SID184626","LAN6543_20250902","Gray 30th St Station","1","6543","538004","1"
"LAN","SID184626","LAN6589_20250902","Gray 30th St Station","1","6589","538004","1"
"LAN","SID184626","LAN6590_20250902","Lansdale","0","6590","004538","1"
"LAN","SID184626","LAN6591_20250902","Gray 30th St Station","1","6591","538004","1"
"LAN","SID184626","LAN6592_20250902","Lansdale","0","6592","004538","1"
"LAN","SID184626","LAN6593_20250902","Gray 30th St Station","1","6593","538004","1"
"LAN","SID184626","LAN6594_20250902","Doylestown","0","6594","004538","1"
"LAN","SID184626","LAN6595_20250902","Gray 30th St Station","1","6595","538004","1"
"LAN","SID184626","LAN6596_20250902","Lansdale","0","6596","004538","1"
"CHE","SID184625","CHE6704_20250831","Chestnut Hill East","0","6704","004720","1"
"CHE","SID184626","CHE6721_20250902","Gray 30th St Station","1","6721","720004","1"
"CHE","SID184626","CHE6750_20250902","Chestnut Hill East","0","6750","004720","1"
"CHE","SID184626","CHE6756_20250902","Chestnut Hill East","0","6756","004720","1"
"FOX","SID184626","FOX6807_20250902","Gray 30th St Station","1","6807","815005","1"
"FOX","SID184626","FOX6844_20250902","Fox Chase","0","6844","004815","1"
"TRE","SID184626","TRE700_20250902","Center City Philadelphia","0","700","701007","1"
"CHE","SID184626","CHE700_20250902","Chestnut Hill East","0","700","004720","1"
"TRE","SID184626","TRE702_20250902","Center City Philadelphia","0","702","701007","1"
"CHE","SID184626","CHE702_20250902","Chestnut Hill East","0","702","004720","1"
"CHE","SID184626","CHE703_20250902","Center City Philadelphia","1","703","720004","1"
"TRE","SID184626","TRE703_20250902","Trenton","1","703","007701","1"
"CHE","SID184626","CHE705_20250902","Center City Philadelphia","1","705","720004","1"
"TRE","SID184626","TRE705_20250902","Trenton","1","705","007701","1"
"TRE","SID184626","TRE706_20250902","Center City Philadelphia","0","706","701007","1"
"CHE","SID184626","CHE706_20250902","Chestnut Hill East","0","706","004720","1"
"CHE","SID184626","CHE707_20250902","Center City Philadelphia","1","707","720004","1"
"TRE","SID184626","TRE707_20250902","Trenton","1","707","007701","1"
"TRE","SID184626","TRE708_20250902","Center City Philadelphia","0","708","701007","1"
"CHE","SID184626","CHE708_20250902","Chestnut Hill East","0","708","004720","1"
"CHE","SID184626","CHE709_20250902","Center City Philadelphia","1","709","720004","1"
"TRE","SID184626","TRE709_20250902","Trenton","1","709","007701","1"
"TRE","SID184626","TRE710_20250902","Center City Philadelphia","0","710","701007","1"
"CHE","SID184626","CHE710_20250902","Chestnut Hill East","0","710","004720","1"
"CHE","SID184626","CHE711_20250902","Center City Philadelphia","1","711","720004","1"
"TRE","SID184626","TRE711_20250902","Trenton","1","711","007701","1"
"TRE","SID184626","TRE712_20250902","Center City Philadelphia","0","712","701007","1"
"CHE","SID184626","CHE712_20250902","Chestnut Hill East","0","712","004720","1"
"CHE","SID184626","CHE713_20250902","Center City Philadelphia","1","713","720004","1"
"TRE","SID184626","TRE713_20250902","Trenton","1","713","007701","1"
"TRE","SID184626","TRE714_20250902","Center City Philadelphia","0","714","701007","1"
"CHE","SID184626","CHE714_20250902","Chestnut Hill East","0","714","004720","1"
"CHE","SID184626","CHE715_20250902","Center City Philadelphia","1","715","720004","1"
"TRE","SID184626","TRE715_20250902","Trenton","1","715","007701","1"
"TRE","SID184626","TRE716_20250902","Center City Philadelphia","0","716","701007","1"
"CHE","SID184626","CHE716_20250902","Chestnut Hill East","0","716","004720","1"
"CHE","SID184626","CHE717_20250902","Center City Philadelphia","1","717","720004","1"
"TRE","SID184626","TRE717_20250902","Trenton","1","717","007701","1"
"TRE","SID184626","TRE718_20250902","Center City Philadelphia","0","718","701007","1"
"CHE","SID184626","CHE718_20250902","Chestnut Hill East","0","718","004720","1"
"CHE","SID184626","CHE719_20250902","Center City Philadelphia","1","719","720004","1"
"TRE","SID184626","TRE719_20250902","Trenton","1","719","007701","1"
"TRE","SID184626","TRE720_20250902","Center City Philadelphia","0","720","701007","1"
"CHE","SID184626","CHE720_20250902","Chestnut Hill East","0","720","004720","1"
"TRE","SID184626","TRE7204_20250902","Center City Philadelphia","0","7204","701007","1"
"NOR","SID184626","NOR7204_20250902","Norristown Transit Center","0","7204","004228","1"
"CHE","SID184625","CHE7205_20250831","Center City Philadelphia","1","7205","720004","1"
"WIL","SID184625","WIL7205_20250831","Wilmington","1","7205","007201","1"
"TRE","SID184626","TRE7206_20250902","Center City Philadelphia","0","7206","701007","1"
"NOR","SID184626","NOR7206_20250902","Miquon","0","7206","004228","1"
"CHE","SID184625","CHE7209_20250831","Center City Philadelphia","1","7209","720004","1"
"WIL","SID184625","WIL7209_20250831","Wilmington","1","7209","007201","1"
"CHE","SID184625","CHE7213_20250831","Center City Philadelphia","1","7213","720004","1"
"WIL","SID184625","WIL7213_20250831","Wilmington","1","7213","007201","1"
"CHE","SID184625","CHE7217_20250831","Center City Philadelphia","1","7217","720004","1"
"WIL","SID184625","WIL7217_20250831","Wilmington","1","7217","007201","1"
"TRE","SID184626","TRE722_20250902","Center City Philadelphia","0","722","701007","1"
"CHE","SID184626","CHE722_20250902","Chestnut Hill East","0","722","004720","1"
"CHE","SID184625","CHE7221_20250831","Center City Philadelphia","1","7221","720004","1"
"WIL","SID184625","WIL7221_20250831","Wilmington","1","7221","007201","1"
"CHE","SID184625","CHE7225_20250831","Center City Philadelphia","1","7225","720004","1"
"WIL","SID184625","WIL7225_20250831","Wilmington","1","7225","007201","1"
"CHE","SID184625","CHE7229_20250831","Center City Philadelphia","1","7229","720004","1"
"WIL","SID184625","WIL7229_20250831","Wilmington","1","7229","007201","1"
"CHE","SID184625","CHE7233_20250831","Center City Philadelphia","1","7233","720004","1"
"WIL","SID184625","WIL7233_20250831","Wilmington","1","7233","007201","1"
"CHE","SID184625","CHE7237_20250831","Center City Philadelphia","1","7237","720004","1"
"WIL","SID184625","WIL7237_20250831","Marcus Hook","1","7237","007201","1"
"WIL","SID184626","WIL7241_20250902","Wilmington","1","7241","007201","1"
"CHE","SID184626","CHE725_20250902","Center City Philadelphia","1","725","720004","1"
"TRE","SID184626","TRE725_20250902","Trenton","1","725","007701","1"
"TRE","SID184626","TRE726_20250902","Center City Philadelphia","0","726","701007","1"
"CHE","SID184626","CHE726_20250902","Chestnut Hill East","0","726","004720","1"
"CHE","SID184626","CHE727_20250902","Center City Philadelphia","1","727","720004","1"
"TRE","SID184626","TRE727_20250902","Trenton","1","727","007701","1"
"TRE","SID184626","TRE728_20250902","Center City Philadelphia","0","728","701007","1"
"CHE","SID184626","CHE728_20250902","Chestnut Hill East","0","728","004720","1"
"CHE","SID184626","CHE729_20250902","Center City Philadelphia","1","729","720004","1"
"TRE","SID184626","TRE729_20250902","Trenton","1","729","007701","1"
"TRE","SID184626","TRE730_20250902","Center City Philadelphia","0","730","701007","1"
"CHE","SID184626","CHE730_20250902","Chestnut Hill East","0","730","004720","1"
"CHE","SID184626","CHE731_20250902","Center City Philadelphia","1","731","720004","1"
"TRE","SID184626","TRE731_20250902","Trenton","1","731","007701","1"
"TRE","SID184626","TRE732_20250902","Center City Philadelphia","0","732","701007","1"
"CHE","SID184626","CHE732_20250902","Chestnut Hill East","0","732","004720","1"
"CHE","SID184626","CHE733_20250902","Center City Philadelphia","1","733","720004","1"
"TRE","SID184626","TRE733_20250902","Trenton","1","733","007701","1"
"TRE","SID184626","TRE734_20250902","Center City Philadelphia","0","734","701007","1"
"CHE","SID184626","CHE734_20250902","Chestnut Hill East","0","734","004720","1"
"CHE","SID184626","CHE735_20250902","Center City Philadelphia","1","735","720004","1"
"TRE","SID184626","TRE735_20250902","Trenton","1","735","007701","1"
"CHE","SID184626","CHE737_20250902","Center City Philadelphia","1","737","720004","1"
"TRE","SID184626","TRE737_20250902","Trenton","1","737","007701","1"
"TRE","SID184626","TRE746_20250902","Center City Philadelphia","0","746","701007","1"
"CHE","SID184626","CHE746_20250902","Chestnut Hill East","0","746","004720","1"
"CHE","SID184626","CHE7503_20250902","Center City Philadelphia","1","7503","720004","1"
"PAO","SID184626","PAO7503_20250902","Malvern","1","7503","007501","1"
"TRE","SID184626","TRE7504_20250902","Center City Philadelphia","0","7504","701007","1"
"LAN","SID184626","LAN7504_20250902","Doylestown","0","7504","004538","1"
"CHE","SID184626","CHE7537_20250902","Center City Philadelphia","1","7537","720004","1"
"PAO","SID184626","PAO7537_20250902","Wayne","1","7537","007501","1"
"PAO","SID184626","PAO7547_20250902","Malvern","1","7547","007501","1"
"TRE","SID184626","TRE7572_20250902","Center City Philadelphia","0","7572","701007","1"
"LAN","SID184626","LAN7572_20250902","Lansdale","0","7572","004538","1"
"CHW","SID184626","CHW800_20250902","Temple University","0","800","801007","1"
"FOX","SID184626","FOX801_20250902","Center City Philadelphia","1","801","815005","1"
"CHW","SID184626","CHW801_20250902","Chestnut Hill West","1","801","007801","1"
"CHW","SID184626","CHW802_20250902","Center City Philadelphia","0","802","801007","1"
"FOX","SID184626","FOX802_20250902","Fox Chase","0","802","004815","1"
"FOX","SID184626","FOX803_20250902","Center City Philadelphia","1","803","815005","1"
"CHW","SID184626","CHW803_20250902","Chestnut Hill West","1","803","007801","1"
"FOX","SID184626","FOX805_20250902","Center City Philadelphia","1","805","815005","1"
"CHW","SID184626","CHW805_20250902","Chestnut Hill West","1","805","007801","1"
"CHW","SID184626","CHW806_20250902","Center City Philadelphia","0","806","801007","1"
"FOX","SID184626","FOX806_20250902","Fox Chase","0","806","004815","1"
"FOX","SID184626","FOX809_20250902","Center City Philadelphia","1","809","815005","1"
"CHW","SID184626","CHW809_20250902","Chestnut Hill West","1","809","007801","1"
"CHW","SID184626","CHW810_20250902","Center City Philadelphia","0","810","801007","1"
"FOX","SID184626","FOX810_20250902","Fox Chase","0","810","004815","1"
"FOX","SID184626","FOX811_20250902","Center City Philadelphia","1","811","815005","1"
"CHW","SID184626","CHW811_20250902","Chestnut Hill West","1","811","007801","1"
"CHW","SID184626","CHW814_20250902","Center City Philadelphia","0","814","801007","1"
"FOX","SID184626","FOX814_20250902","Fox Chase","0","814","004815","1"
"FOX","SID184626","FOX815_20250902","Center City Philadelphia","1","815","815005","1"
"CHW","SID184626","CHW815_20250902","Chestnut Hill West","1","815","007801","1"
"FOX","SID184626","FOX817_20250902","Center City Philadelphia","1","817","815005","1"
"CHW","SID184626","CHW817_20250902","Chestnut Hill West","1","817","007801","1"
"CHW","SID184626","CHW818_20250902","Center City Philadelphia","0","818","801007","1"
"FOX","SID184626","FOX818_20250902","Fox Chase","0","818","004815","1"
"FOX","SID184626","FOX821_20250902","Center City Philadelphia","1","821","815005","1"
"CHW","SID184626","CHW821_20250902","Chestnut Hill West","1","821","007801","1"
"CHW","SID184626","CHW822_20250902","Center City Philadelphia","0","822","801007","1"
"FOX","SID184626","FOX822_20250902","Fox Chase","0","822","004815","1"
"FOX","SID184626","FOX825_20250902","Center City Philadelphia","1","825","815005","1"
"CHW","SID184626","CHW825_20250902","Chestnut Hill West","1","825","007801","1"
"CHW","SID184626","CHW826_20250902","Center City Philadelphia","0","826","801007","1"
"FOX","SID184626","FOX826_20250902","Fox Chase","0","826","004815","1"
"FOX","SID184626","FOX829_20250902","Center City Philadelphia","1","829","815005","1"
"CHW","SID184626","CHW829_20250902","Chestnut Hill West","1","829","007801","1"
"CHW","SID184626","CHW830_20250902","Center City Philadelphia","0","830","801007","1"
"FOX","SID184626","FOX830_20250902","Fox Chase","0","830","004815","1"
"CHW","SID184625","CHW8312_20250831","Center City Philadelphia","0","8312","801007","1"
"WTR","SID184625","WTR8312_20250831","West Trenton","0","8312","004327","1"
"CHW","SID184625","CHW8320_20250831","Center City Philadelphia","0","8320","801007","1"
"WTR","SID184625","WTR8320_20250831","West Trenton","0","8320","004327","1"
"CHW","SID184625","CHW8328_20250831","Center City Philadelphia","0","8328","801007","1"
"WTR","SID184625","WTR8328_20250831","West Trenton","0","8328","004327","1"
"FOX","SID184626","FOX833_20250902","Center City Philadelphia","1","833","815005","1"
"CHW","SID184626","CHW833_20250902","Chestnut Hill West","1","833","007801","1"
"CHW","SID184625","CHW8336_20250831","Center City Philadelphia","0","8336","801007","1"
"WTR","SID184625","WTR8336_20250831","West Trenton","0","8336","004327","1"
"FOX","SID184626","FOX8337_20250902","Center City Philadelphia","1","8337","815005","1"
"MED","SID184626","MED8337_20250902","Wawa","1","8337","007300","1"
"CHW","SID184626","CHW834_20250902","Center City Philadelphia","0","834","801007","1"
"FOX","SID184626","FOX834_20250902","Fox Chase","0","834","004815","1"
"CHW","SID184625","CHW8344_20250831","Center City Philadelphia","0","8344","801007","1"
"WTR","SID184625","WTR8344_20250831","West Trenton","0","8344","004327","1"
"MED","SID184626","MED8351_20250902","Media","1","8351","007300","1"
"CHW","SID184625","CHW8352_20250831","Center City Philadelphia","0","8352","801007","1"
"WTR","SID184625","WTR8352_20250831","West Trenton","0","8352","004327","1"
"CHW","SID184625","CHW8360_20250831","Center City Philadelphia","0","8360","801007","1"
"WTR","SID184625","WTR8360_20250831","West Trenton","0","8360","004327","1"
"CHW","SID184625","CHW8368_20250831","Center City Philadelphia","0","8368","801007","1"
"WTR","SID184625","WTR8368_20250831","West Trenton","0","8368","004327","1"
"FOX","SID184626","FOX837_20250902","Center City Philadelphia","1","837","815005","1"
"CHW","SID184626","CHW837_20250902","Chestnut Hill West","1","837","007801","1"
"CHW","SID184625","CHW8376_20250831","Center City Philadelphia","0","8376","801007","1"
"WTR","SID184625","WTR8376_20250831","West Trenton","0","8376","004327","1"
"CHW","SID184626","CHW838_20250902","Center City Philadelphia","0","838","801007","1"
"FOX","SID184626","FOX838_20250902","Fox Chase","0","838","004815","1"
"FOX","SID184626","FOX841_20250902","Center City Philadelphia","1","841","815005","1"
"CHW","SID184626","CHW841_20250902","Chestnut Hill West","1","841","007801","1"
"FOX","SID184626","FOX8419_20250902","Center City Philadelphia","1","8419","815005","1"
"AIR","SID184626","AIR8419_20250902","Airport Terminal E & F","1","8419","007401","1"
"CHW","SID184626","CHW842_20250902","Center City Philadelphia","0","842","801007","1"
"FOX","SID184626","FOX842_20250902","Fox Chase","0","842","004815","1"
"FOX","SID184626","FOX845_20250902","Center City Philadelphia","1","845","815005","1"
"CHW","SID184626","CHW845_20250902","Chestnut Hill West","1","845","007801","1"
"CHW","SID184626","CHW846_20250902","Center City Philadelphia","0","846","801007","1"
"FOX","SID184626","FOX846_20250902","Fox Chase","0","846","004815","1"
"FOX","SID184626","FOX849_20250902","Center City Philadelphia","1","849","815005","1"
"CHW","SID184626","CHW849_20250902","Chestnut Hill West","1","849","007801","1"
"CHW","SID184626","CHW850_20250902","Center City Philadelphia","0","850","801007","1"
"FOX","SID184626","FOX850_20250902","Fox Chase","0","850","004815","1"
"FOX","SID184627","FOX8507_20250831","Center City Philadelphia","1","8507","815005","1"
"PAO","SID184627","PAO8507_20250831","Malvern","1","8507","007501","1"
"FOX","SID184624","FOX8507_20250906","Center City Philadelphia","1","8507","815005","1"
"PAO","SID184624","PAO8507_20250906","Thorndale","1","8507","007501","1"
"FOX","SID184627","FOX8515_20250831","Center City Philadelphia","1","8515","815005","1"
"PAO","SID184627","PAO8515_20250831","Malvern","1","8515","007501","1"
"FOX","SID184624","FOX8515_20250906","Center City Philadelphia","1","8515","815005","1"
"PAO","SID184624","PAO8515_20250906","Thorndale","1","8515","007501","1"
"FOX","SID184627","FOX8523_20250831","Center City Philadelphia","1","8523","815005","1"
"PAO","SID184627","PAO8523_20250831","Malvern","1","8523","007501","1"
"FOX","SID184624","FOX8523_20250906","Center City Philadelphia","1","8523","815005","1"
"PAO","SID184624","PAO8523_20250906","Thorndale","1","8523","007501","1"
"FOX","SID184626","FOX853_20250902","Center City Philadelphia","1","853","815005","1"
"CHW","SID184626","CHW853_20250902","Chestnut Hill West","1","853","007801","1"
"FOX","SID184627","FOX8531_20250831","Center City Philadelphia","1","8531","815005","1"
"PAO","SID184627","PAO8531_20250831","Malvern","1","8531","007501","1"
"FOX","SID184624","FOX8531_20250906","Center City Philadelphia","1","8531","815005","1"
"PAO","SID184624","PAO8531_20250906","Thorndale","1","8531","007501","1"
"FOX","SID184627","FOX8539_20250831","Center City Philadelphia","1","8539","815005","1"
"PAO","SID184627","PAO8539_20250831","Malvern","1","8539","007501","1"
"FOX","SID184624","FOX8539_20250906","Center City Philadelphia","1","8539","815005","1"
"PAO","SID184624","PAO8539_20250906","Thorndale","1","8539","007501","1"
"CHW","SID184626","CHW854_20250902","Center City Philadelphia","0","854","801007","1"
"FOX","SID184626","FOX854_20250902","Fox Chase","0","854","004815","1"
"FOX","SID184627","FOX8547_20250831","Center City Philadelphia","1","8547","815005","1"
"PAO","SID184627","PAO8547_20250831","Malvern","1","8547","007501","1"
"FOX","SID184624","FOX8547_20250906","Center City Philadelphia","1","8547","815005","1"
"PAO","SID184624","PAO8547_20250906","Thorndale","1","8547","007501","1"
"FOX","SID184627","FOX8555_20250831","Center City Philadelphia","1","8555","815005","1"
"PAO","SID184627","PAO8555_20250831","Malvern","1","8555","007501","1"
"FOX","SID184624","FOX8555_20250906","Center City Philadelphia","1","8555","815005","1"
"PAO","SID184624","PAO8555_20250906","Thorndale","1","8555","007501","1"
"FOX","SID184627","FOX8563_20250831","Center City Philadelphia","1","8563","815005","1"
"PAO","SID184627","PAO8563_20250831","Malvern","1","8563","007501","1"
"FOX","SID184624","FOX8563_20250906","Center City Philadelphia","1","8563","815005","1"
"PAO","SID184624","PAO8563_20250906","Thorndale","1","8563","007501","1"
"FOX","SID184626","FOX857_20250902","Center City Philadelphia","1","857","815005","1"
"CHW","SID184626","CHW857_20250902","Chestnut Hill West","1","857","007801","1"
"FOX","SID184627","FOX8571_20250831","Center City Philadelphia","1","8571","815005","1"
"PAO","SID184627","PAO8571_20250831","Malvern","1","8571","007501","1"
"FOX","SID184624","FOX8571_20250906","Center City Philadelphia","1","8571","815005","1"
"PAO","SID184624","PAO8571_20250906","Thorndale","1","8571","007501","1"
"CHW","SID184626","CHW858_20250902","Center City Philadelphia","0","858","801007","1"
"FOX","SID184626","FOX858_20250902","Fox Chase","0","858","004815","1"
"FOX","SID184626","FOX861_20250902","Center City Philadelphia","1","861","815005","1"
"CHW","SID184626","CHW861_20250902","Chestnut Hill West","1","861","007801","1"
"CHW","SID184626","CHW862_20250902","Center City Philadelphia","0","862","801007","1"
"FOX","SID184626","FOX862_20250902","Fox Chase","0","862","004815","1"
"FOX","SID184626","FOX865_20250902","Center City Philadelphia","1","865","815005","1"
"CHW","SID184626","CHW865_20250902","Chestnut Hill West","1","865","007801","1"
"CHW","SID184626","CHW866_20250902","Center City Philadelphia","0","866","801007","1"
"FOX","SID184626","FOX866_20250902","Fox Chase","0","866","004815","1"
"FOX","SID184626","FOX869_20250902","Center City Philadelphia","1","869","815005","1"
"CHW","SID184626","CHW869_20250902","Chestnut Hill West","1","869","007801","1"
"WIL","SID184625","WIL9201_20250831","Marcus Hook","1","9201","007201","1"
"WIL","SID184626","WIL9202_20250902","Temple University","0","9202","201007","1"
"WIL","SID184626","WIL9204_20250902","Temple University","0","9204","201007","1"
"WIL","SID184626","WIL9206_20250902","Temple University","0","9206","201007","1"
"WIL","SID184626","WIL9208_20250902","Temple University","0","9208","201007","1"
"WIL","SID184626","WIL9211_20250902","Wilmington","1","9211","007201","1"
"WIL","SID184626","WIL9212_20250902","Temple University","0","9212","201007","1"
"WIL","SID184626","WIL9213_20250902","Newark DE","1","9213","007201","1"
"WIL","SID184626","WIL9214_20250902","Temple University","0","9214","201007","1"
"WIL","SID184626","WIL9215_20250902","Newark DE","1","9215","007201","1"
"WIL","SID184626","WIL9216_20250902","Temple University","0","9216","201007","1"
"WIL","SID184626","WIL9219_20250902","Marcus Hook","1","9219","007201","1"
"WIL","SID184626","WIL9221_20250902","Newark DE","1","9221","007201","1"
"WIL","SID184626","WIL9225_20250902","Newark DE","1","9225","007201","1"
"WIL","SID184626","WIL9229_20250902","Marcus Hook","1","9229","007201","1"
"WIL","SID184626","WIL9230_20250902","Temple University","0","9230","201007","1"
"WIL","SID184626","WIL9232_20250902","Temple University","0","9232","201007","1"
"WIL","SID184626","WIL9233_20250902","Marcus Hook","1","9233","007201","1"
"WIL","SID184626","WIL9250_20250902","Temple University","0","9250","201007","1"
"MED","SID184626","MED9316_20250902","Temple University","0","9316","300007","1"
"MED","SID184626","MED9317_20250902","Wawa","1","9317","007300","1"
"MED","SID184626","MED9345_20250902","Wawa","1","9345","007300","1"
"MED","SID184626","MED9349_20250902","Wawa","1","9349","007300","1"
"MED","SID184626","MED9351_20250902","Media","1","9351","007300","1"
"MED","SID184626","MED9366_20250902","Temple University","0","9366","300007","1"
"MED","SID184626","MED9368_20250902","Temple University","0","9368","300007","1"
"AIR","SID184626","AIR9411_20250902","Airport Terminal E & F","1","9411","007401","1"
"AIR","SID184626","AIR9414_20250902","Temple University","0","9414","401007","1"
"AIR","SID184626","AIR9415_20250902","Airport Terminal E & F","1","9415","007401","1"
"AIR","SID184626","AIR9418_20250902","Temple University","0","9418","401007","1"
"AIR","SID184626","AIR9422_20250902","Temple University","0","9422","401007","1"
"AIR","SID184626","AIR9423_20250902","Airport Terminal E & F","1","9423","007401","1"
"AIR","SID184626","AIR9426_20250902","Temple University","0","9426","401007","1"
"AIR","SID184626","AIR9427_20250902","Airport Terminal E & F","1","9427","007401","1"
"AIR","SID184626","AIR9430_20250902","Temple University","0","9430","401007","1"
"AIR","SID184626","AIR9431_20250902","Airport Terminal E & F","1","9431","007401","1"
"AIR","SID184626","AIR9434_20250902","Temple University","0","9434","401007","1"
"AIR","SID184626","AIR9435_20250902","Airport Terminal E & F","1","9435","007401","1"
"AIR","SID184626","AIR9438_20250902","Temple University","0","9438","401007","1"
"AIR","SID184626","AIR9439_20250902","Airport Terminal E & F","1","9439","007401","1"
"AIR","SID184626","AIR9442_20250902","Temple University","0","9442","401007","1"
"AIR","SID184626","AIR9443_20250902","Airport Terminal E & F","1","9443","007401","1"
"AIR","SID184626","AIR9446_20250902","Temple University","0","9446","401007","1"
"AIR","SID184626","AIR9450_20250902","Temple University","0","9450","401007","1"
"AIR","SID184626","AIR9451_20250902","Airport Terminal E & F","1","9451","007401","1"
"AIR","SID184626","AIR9454_20250902","Temple University","0","9454","401007","1"
"AIR","SID184626","AIR9455_20250902","Airport Terminal E & F","1","9455","007401","1"
"AIR","SID184626","AIR9458_20250902","Temple University","0","9458","401007","1"
"AIR","SID184626","AIR9459_20250902","Airport Terminal E & F","1","9459","007401","1"
"AIR","SID184626","AIR9462_20250902","Temple University","0","9462","401007","1"
"AIR","SID184626","AIR9463_20250902","Airport Terminal E & F","1","9463","007401","1"
"AIR","SID184626","AIR9466_20250902","Temple University","0","9466","401007","1"
"AIR","SID184626","AIR9467_20250902","Airport Terminal E & F","1","9467","007401","1"
"AIR","SID184626","AIR9470_20250902","Temple University","0","9470","401007","1"
"AIR","SID184626","AIR9471_20250902","Airport Terminal E & F","1","9471","007401","1"
