route_id,direction_id,stop_id,route_stop_sort_order
63,0,17362,9
63,0,175,10
63,0,24349,11
63,0,24350,12
63,0,24351,13
63,0,24353,14
63,0,16496,15
63,0,732,16
63,0,24359,17
63,0,24360,18
63,0,24361,19
63,0,103,20
63,0,24363,21
63,0,24364,22
63,0,24365,23
63,0,24366,24
63,0,24367,25
63,0,21346,26
63,0,24369,27
63,0,24407,28
63,0,24408,29
63,0,105,30
63,0,28171,31
63,0,24929,32
63,0,30147,33
63,0,24931,34
63,0,30148,35
63,0,30164,36
63,0,24894,37
63,0,30166,38
63,0,24424,39
63,0,24426,40
63,0,24429,41
63,0,24430,42
63,0,24431,43
63,0,24432,44
63,0,24433,45
63,0,24434,46
63,0,24435,47
63,0,24436,48
63,0,20717,49
63,0,20716,50
63,0,21619,51
63,0,24437,52
63,0,1423,53
63,0,24438,54
63,0,24439,55
63,0,24441,56
63,0,24442,57
63,0,24443,58
63,0,24444,59
63,0,24445,60
63,0,24446,61
63,0,20860,62
63,0,24449,63
63,0,24451,64
63,0,180,65
63,0,24453,66
63,0,24455,67
63,0,24457,68
63,0,24458,69
63,0,24459,70
63,0,24460,71
63,0,24461,72
63,0,24462,73
63,0,182,74
63,0,24463,75
63,0,24464,76
63,0,24465,77
63,0,24466,78
63,0,24468,79
63,0,24469,80
63,0,24470,81
63,0,24471,82
63,0,24472,83
63,0,24473,84
63,0,24474,85
63,0,24475,86
63,0,194,87
63,0,24476,88
63,0,28181,89
63,0,185,90
63,0,28199,91
63,0,20610,92
63,0,30857,93
63,0,24479,94
63,0,24480,95
63,0,24481,96
63,0,24482,97
63,0,24483,98
63,0,24484,99
63,0,24485,100
63,0,24486,101
63,0,24487,102
63,0,32277,103
63,0,28270,104
63,0,187,105
63,0,24488,106
63,0,30682,107
63,0,188,108
63,1,188,1
63,1,28281,2
63,1,24490,3
63,1,24491,4
63,1,28270,5
63,1,6249,6
63,1,25761,7
63,1,6248,8
63,1,31325,9
63,1,24492,10
63,1,24493,11
63,1,24494,12
63,1,24495,13
63,1,24496,14
63,1,28289,15
63,1,24497,16
63,1,24498,18
63,1,24499,19
63,1,24500,20
63,1,24501,21
63,1,24502,22
63,1,30857,23
63,1,28299,24
63,1,194,25
63,1,24503,26
63,1,24504,27
63,1,24505,28
63,1,24506,29
63,1,24507,30
63,1,24508,31
63,1,24509,32
63,1,24510,33
63,1,24511,34
63,1,24512,35
63,1,24513,36
63,1,24514,37
63,1,24515,38
63,1,24516,39
63,1,24517,40
63,1,197,41
63,1,1417,42
63,1,24518,43
63,1,24519,44
63,1,24520,45
63,1,24521,46
63,1,24522,47
63,1,24523,48
63,1,24524,49
63,1,198,50
63,1,24525,51
63,1,20893,52
63,1,20860,53
63,1,24526,54
63,1,24527,55
63,1,24528,56
63,1,24529,57
63,1,24530,58
63,1,24531,59
63,1,24532,60
63,1,24533,61
63,1,24535,62
63,1,24536,63
63,1,24537,64
63,1,199,65
63,1,20749,66
63,1,20750,67
63,1,24538,68
63,1,24539,69
63,1,24540,70
63,1,24541,71
63,1,24542,72
63,1,24543,73
63,1,28300,74
63,1,201,75
63,1,24544,76
63,1,28303,77
63,1,24545,78
63,1,24931,79
63,1,30148,80
63,1,30164,81
63,1,24894,82
63,1,30166,83
63,1,30165,84
63,1,24546,86
63,1,24547,87
63,1,28304,88
63,1,24548,89
63,1,24549,90
63,1,24550,91
63,1,95,92
63,1,96,93
63,1,11422,94
63,1,24551,95
63,1,24552,96
63,1,24553,97
63,1,24554,98
63,1,98,99
63,1,21794,100
63,1,1182,101
63,1,24555,102
63,1,18577,103
63,1,24347,104
63,1,11468,105
63,1,18136,106
63,1,18138,107
63,1,33020,108
63,1,24348,109
63,1,24557,110
63,1,24558,111
63,1,24559,112
63,1,24560,113
63,1,28169,114
63,1,28170,115
63,1,24561,116
63,1,24562,117
63,1,175,118
63,1,18139,119
63,1,18140,120
63,1,30088,121
63,1,30089,122
63,1,30090,123
64,0,101,1
64,0,23977,2
64,0,30094,3
64,0,25121,4
64,0,24735,5
64,0,24742,6
64,0,24743,7
64,0,24744,8
64,0,24746,9
64,0,24747,10
64,0,24748,11
64,0,24749,12
64,0,24750,13
64,0,24752,14
64,0,24753,15
64,0,24754,16
64,0,24755,17
64,0,24756,18
64,0,24757,19
64,0,935,20
64,0,24758,21
64,0,24759,22
64,0,24760,23
64,0,24761,24
64,0,24762,25
64,0,21265,26
64,0,24763,27
64,0,24764,28
64,0,24765,29
64,0,24766,30
64,0,24767,31
64,0,30366,32
64,0,25105,33
64,0,30367,34
64,0,30369,35
64,0,30368,36
64,0,30370,37
64,0,24839,38
64,0,24840,39
64,0,24841,40
64,0,937,41
64,0,32276,42
64,0,30283,43
64,0,25111,44
64,0,24844,45
64,0,31480,46
64,0,31280,47
64,0,31620,48
64,0,24845,49
64,0,24846,50
64,0,24847,51
64,0,24848,52
64,0,24849,53
64,0,24852,54
64,0,24855,55
64,0,24857,56
64,0,24859,57
64,0,25587,58
64,0,30827,59
64,0,938,60
64,0,21505,61
64,0,25590,62
64,0,21470,63
64,0,24861,64
64,0,24862,65
64,0,24863,66
64,0,24864,67
64,0,24865,68
64,0,31516,69
64,0,15210,70
64,0,30889,71
64,0,22099,72
64,0,25914,73
64,0,692,74
64,0,22100,75
64,0,22102,76
64,0,22103,77
64,0,22210,78
64,0,30770,79
64,0,30771,80
64,1,30771,1
64,1,30766,2
64,1,30767,3
64,1,21726,4
64,1,22002,5
64,1,22003,6
64,1,30845,7
64,1,678,8
64,1,30846,9
64,1,22005,10
64,1,22006,11
64,1,30878,12
64,1,21266,13
64,1,25592,14
64,1,30879,15
64,1,25593,16
64,1,25594,17
64,1,25595,18
64,1,25596,19
64,1,25597,20
64,1,21636,21
64,1,21803,22
64,1,941,23
64,1,21637,24
64,1,30830,25
64,1,30880,26
64,1,24625,27
64,1,24627,28
64,1,24630,29
64,1,24633,30
64,1,24634,31
64,1,24636,32
64,1,24637,33
64,1,24638,34
64,1,21256,35
64,1,31620,36
64,1,25919,38
64,1,25036,39
64,1,24639,40
64,1,24640,41
64,1,24641,42
64,1,24642,43
64,1,24643,44
64,1,24644,45
64,1,25920,46
64,1,25921,47
64,1,25043,48
64,1,14781,49
64,1,25915,50
64,1,25922,51
64,1,24663,52
64,1,24664,53
64,1,24665,54
64,1,24666,55
64,1,21267,56
64,1,24667,57
64,1,24668,58
64,1,24669,59
64,1,24670,60
64,1,24671,61
64,1,944,62
64,1,25781,63
64,1,24672,64
64,1,24673,65
64,1,24674,66
64,1,24675,67
64,1,24676,68
64,1,24677,69
64,1,24678,70
64,1,24679,71
64,1,24680,72
64,1,24681,73
64,1,24682,74
64,1,24683,75
64,1,24684,76
64,1,30881,77
64,1,30883,78
64,1,30882,79
64,1,24736,80
64,1,24050,81
64,1,24209,82
64,1,101,83
65,0,1148,1
65,0,2024,2
65,0,21392,3
65,0,9292,4
65,0,9268,5
65,0,9267,6
65,0,3871,7
65,0,3869,8
65,0,3872,9
65,0,3866,10
65,0,3873,11
65,0,10185,12
65,0,20549,13
65,0,10188,14
65,0,10189,15
65,0,293,16
65,0,3839,17
65,0,3838,18
65,0,3834,19
65,0,3826,20
65,0,6249,21
65,0,25761,22
65,0,6248,23
65,0,6250,24
65,0,6257,25
65,0,6260,26
65,0,20591,27
65,0,6239,28
65,0,20592,29
65,0,6232,30
65,0,30187,31
65,0,6233,32
65,0,6237,33
65,0,20587,34
65,0,6251,35
65,0,6234,36
65,0,20550,37
65,0,699,38
65,0,32991,39
65,0,14995,40
65,0,12319,41
65,0,12304,42
65,0,17331,43
65,0,12323,44
65,0,12278,45
65,0,12336,46
65,0,14891,47
65,0,14892,48
65,0,14061,49
65,0,947,50
65,0,14066,51
65,0,14063,52
65,0,14069,53
65,0,14065,54
65,0,14058,55
65,0,14072,56
65,0,14067,57
65,0,14071,58
65,0,30789,59
65,0,14060,60
65,0,18241,61
65,0,14059,62
65,0,15651,63
65,0,15652,64
65,0,15653,65
65,0,15654,66
65,0,5805,67
65,1,5805,1
65,1,15663,2
65,1,15929,3
65,1,15661,4
65,1,16447,5
65,1,16448,6
65,1,20552,7
65,1,20553,8
65,1,20554,9
65,1,14057,10
65,1,14064,11
65,1,14068,12
65,1,20555,13
65,1,20556,14
65,1,951,15
65,1,20557,16
65,1,12345,17
65,1,12305,18
65,1,12335,19
65,1,16182,20
65,1,12324,21
65,1,12296,22
65,1,17343,23
65,1,17345,24
65,1,12261,25
65,1,32990,26
65,1,703,27
65,1,20558,28
65,1,6252,29
65,1,6255,30
65,1,952,31
65,1,6236,32
65,1,20559,33
65,1,1169,34
65,1,20561,35
65,1,31283,36
65,1,6259,37
65,1,20562,38
65,1,20563,39
65,1,20564,40
65,1,20565,41
65,1,20566,42
65,1,31284,43
65,1,20567,44
65,1,20568,45
65,1,20569,46
65,1,20571,47
65,1,20573,48
65,1,20574,49
65,1,20575,50
65,1,20577,51
65,1,20579,52
65,1,20578,53
65,1,20576,54
65,1,20580,55
65,1,30790,56
65,1,20581,57
65,1,20582,58
65,1,20583,59
65,1,20584,60
65,1,9269,61
65,1,560,62
65,1,19536,63
65,1,21484,64
65,1,2024,65
65,1,1148,66
66,0,954,1
66,0,21905,2
66,0,21906,3
66,0,21908,4
66,0,21909,5
66,0,21910,6
66,0,21911,7
66,0,21912,8
66,0,21914,9
66,0,21916,10
66,0,21918,11
66,0,1227,12
66,0,21943,13
66,0,21920,14
66,0,21921,15
66,0,21923,16
66,0,21924,17
66,0,21925,18
66,0,26161,19
66,0,21927,20
66,0,21928,21
66,0,21929,22
66,0,21930,24
66,0,21931,25
66,0,957,26
66,0,21932,27
66,0,21933,28
66,0,21934,29
66,0,21936,30
66,0,21937,31
66,0,958,32
66,0,26163,33
66,0,992,34
66,0,1006,35
66,0,21939,36
66,0,21940,37
66,0,1007,38
66,0,1081,39
66,0,1106,40
66,0,1137,41
66,0,1138,42
66,0,959,43
66,0,1145,45
66,0,1158,46
66,0,1159,47
66,0,21942,48
66,0,21941,49
66,1,21941,1
66,1,21602,2
66,1,21603,3
66,1,21604,4
66,1,21605,5
66,1,21606,6
66,1,960,7
66,1,21607,8
66,1,21608,9
66,1,21609,10
66,1,21610,11
66,1,21824,12
66,1,21825,13
66,1,21826,14
66,1,21827,15
66,1,21828,16
66,1,961,17
66,1,21830,19
66,1,21831,20
66,1,21833,21
66,1,21834,22
66,1,21835,23
66,1,964,24
66,1,21836,25
66,1,21837,26
66,1,21838,27
66,1,21839,28
66,1,21840,29
66,1,21841,30
66,1,21843,31
66,1,21844,32
66,1,21845,33
66,1,21846,34
66,1,22595,35
66,1,21858,36
66,1,21859,37
66,1,21861,38
66,1,21866,39
66,1,21868,40
66,1,21869,41
66,1,21872,42
66,1,7523,43
66,1,21876,44
66,1,21878,45
66,1,21880,46
66,1,954,47
67,0,21966,1
67,0,31105,2
67,0,22837,3
67,0,22838,4
67,0,22839,5
67,0,22840,6
67,0,22841,7
67,0,22842,8
67,0,22844,9
67,0,22843,10
67,0,389,11
67,0,22845,12
67,0,22846,13
67,0,22848,14
67,0,22849,15
67,0,22850,16
67,0,15740,17
67,0,22851,18
67,0,22852,19
67,0,22853,20
67,0,22854,21
67,0,22855,22
67,0,22856,23
67,0,22857,24
67,0,22858,25
67,0,22859,26
67,0,1027,27
67,0,17695,28
67,0,17696,29
67,0,1028,30
67,0,15875,31
67,0,15876,32
67,0,22860,33
67,0,22861,34
67,0,22862,35
67,0,22863,36
67,0,22864,37
67,0,970,38
67,0,22865,39
67,0,22866,40
67,0,22867,41
67,0,27948,42
67,0,22868,43
67,0,22869,44
67,0,22870,45
67,0,22871,46
67,0,27949,47
67,0,20395,48
67,0,1495,49
67,0,31362,50
67,0,31361,51
67,0,22872,52
67,0,22873,53
67,0,22874,54
67,0,27950,55
67,0,22875,56
67,0,22876,57
67,0,22877,58
67,0,22878,59
67,0,22879,60
67,0,971,61
67,0,27953,62
67,0,30117,63
67,0,30586,64
67,0,30587,65
67,0,30588,66
67,0,30589,67
67,0,30590,68
67,0,30591,69
67,0,31719,70
67,0,972,71
67,0,22954,72
67,0,30118,73
67,0,22953,74
67,0,30116,75
67,0,23018,76
67,0,32100,77
67,0,973,78
67,0,26154,79
67,0,23245,80
67,0,26157,81
67,0,29965,82
67,0,22882,83
67,0,22883,84
67,0,22884,85
67,0,23025,86
67,0,23026,87
67,0,23027,88
67,0,30201,89
67,0,30202,90
67,0,22538,91
67,0,25924,92
67,0,22539,93
67,0,31326,94
67,0,23672,95
67,0,32278,96
67,0,32279,97
67,0,32280,98
67,0,23032,99
67,0,32281,100
67,0,29612,101
67,0,11,102
67,0,27413,103
67,0,17,104
67,0,30427,105
67,0,27414,106
67,0,22598,107
67,0,22546,108
67,0,22547,109
67,0,22885,110
67,0,23362,111
67,0,976,112
67,0,23901,113
67,0,23902,114
67,0,23903,115
67,0,413,116
67,0,22931,117
67,0,22932,118
67,0,22933,119
67,0,22934,120
67,0,22935,121
67,0,22571,122
67,0,27734,123
67,0,27735,124
67,0,22572,125
67,0,22575,126
67,0,22576,127
67,0,22936,128
67,0,22577,129
67,0,22578,130
67,0,22579,131
67,0,1524,132
67,0,22581,133
67,0,22582,134
67,0,22583,135
67,0,27736,136
67,0,22584,137
67,0,1095,138
67,0,22585,139
67,0,23734,140
67,0,21118,141
67,0,21117,142
67,0,410,143
67,1,410,1
67,1,22586,2
67,1,1100,3
67,1,22665,4
67,1,22666,5
67,1,22667,6
67,1,22668,7
67,1,22669,8
67,1,22670,9
67,1,22671,10
67,1,22672,11
67,1,22673,12
67,1,22674,13
67,1,22675,14
67,1,22676,15
67,1,22677,16
67,1,22937,17
67,1,22678,18
67,1,22679,19
67,1,22938,20
67,1,22939,21
67,1,22940,22
67,1,22941,23
67,1,408,24
67,1,23720,25
67,1,23721,27
67,1,23722,28
67,1,1524,29
67,1,22942,30
67,1,21199,31
67,1,22943,32
67,1,22892,33
67,1,22893,34
67,1,27418,35
67,1,980,36
67,1,32106,38
67,1,16,39
67,1,23033,40
67,1,32282,41
67,1,23035,42
67,1,32283,43
67,1,23036,44
67,1,23673,45
67,1,22894,46
67,1,22895,47
67,1,29612,48
67,1,21944,49
67,1,25957,50
67,1,30203,51
67,1,30204,52
67,1,22944,53
67,1,22945,54
67,1,22946,55
67,1,22947,56
67,1,22948,57
67,1,22949,58
67,1,29965,59
67,1,22950,60
67,1,23245,61
67,1,22951,62
67,1,31588,63
67,1,982,64
67,1,31570,65
67,1,22956,66
67,1,22957,67
67,1,27953,68
67,1,30117,69
67,1,972,70
67,1,22954,71
67,1,30118,72
67,1,22953,73
67,1,30116,74
67,1,23018,75
67,1,30586,76
67,1,30587,77
67,1,30588,78
67,1,30589,79
67,1,30590,80
67,1,30591,81
67,1,31719,82
67,1,31364,83
67,1,984,84
67,1,22959,85
67,1,22960,86
67,1,22961,87
67,1,22962,88
67,1,22963,89
67,1,22964,90
67,1,22965,91
67,1,22966,92
67,1,22958,93
67,1,22967,94
67,1,27954,95
67,1,22968,96
67,1,22969,97
67,1,22970,98
67,1,22971,99
67,1,27956,100
67,1,27957,101
67,1,27955,102
67,1,22972,103
67,1,22973,104
67,1,27958,105
67,1,22974,106
67,1,22975,107
67,1,22976,108
67,1,985,109
67,1,22977,110
67,1,22978,111
67,1,22979,112
67,1,22980,113
67,1,22981,114
67,1,22982,115
67,1,16429,116
67,1,22983,117
67,1,6426,118
67,1,17501,119
67,1,21268,120
67,1,22984,121
67,1,22985,122
67,1,22986,123
67,1,22987,124
67,1,22988,125
67,1,22989,126
67,1,22990,127
67,1,22991,128
67,1,22992,129
67,1,22993,130
67,1,478,131
67,1,22995,132
67,1,22997,133
67,1,23000,134
67,1,404,135
67,1,23002,136
67,1,23006,137
67,1,23007,138
67,1,23008,139
67,1,23011,140
67,1,23012,141
67,1,23013,142
67,1,23014,143
67,1,31108,144
67,1,32101,145
67,1,21204,146
68,0,31308,1
68,0,5140,2
68,0,17203,3
68,0,30188,4
68,0,29446,5
68,0,29432,6
68,0,24617,7
68,0,986,8
68,0,24360,9
68,0,24361,10
68,0,103,11
68,0,24618,12
68,0,24619,13
68,0,24620,14
68,0,15402,15
68,0,21212,16
68,0,988,17
68,0,29433,18
68,0,30189,19
68,0,29434,20
68,0,32640,21
68,0,29922,22
68,0,31590,23
68,0,31591,24
68,0,29439,25
68,0,30190,26
68,0,31475,27
68,0,29440,28
68,0,29441,29
68,0,30488,30
68,0,995,31
68,0,24608,32
68,0,24610,33
68,0,30284,34
68,0,31322,35
68,0,989,36
68,0,29435,37
68,0,30362,38
68,0,19679,39
68,0,30360,40
68,0,811,41
68,0,818,42
68,0,29448,43
68,0,19545,44
68,0,30867,45
68,0,19546,46
68,0,19549,47
68,0,19550,48
68,0,990,49
68,0,617,50
68,0,32119,51
68,0,32120,52
68,0,30159,53
68,0,29438,54
68,0,29457,55
68,0,32121,56
68,0,32122,57
68,0,32123,58
68,0,32124,59
68,0,29392,60
68,0,24945,61
68,0,29393,62
68,0,24946,63
68,0,29394,64
68,0,32125,65
68,0,31775,66
68,0,32126,67
68,0,29961,68
68,0,32127,69
68,0,1144,70
68,0,19590,71
68,0,19591,72
68,0,19592,73
68,0,19593,74
68,0,19594,75
68,0,19595,76
68,0,19596,77
68,0,19597,78
68,0,19598,79
68,0,19599,80
68,0,15002,81
68,0,19600,82
68,0,19601,83
68,0,19602,84
68,0,19603,85
68,0,19604,86
68,0,19605,87
68,0,19606,88
68,0,19607,89
68,0,19608,90
68,0,22106,91
68,0,19610,92
68,0,29816,93
68,0,19611,94
68,0,19612,95
68,0,1148,96
68,1,1148,1
68,1,19613,2
68,1,19614,3
68,1,30515,4
68,1,19615,5
68,1,22184,6
68,1,19618,7
68,1,19619,8
68,1,19620,9
68,1,19621,10
68,1,19622,11
68,1,19623,12
68,1,19624,13
68,1,19625,14
68,1,1150,15
68,1,19626,16
68,1,19627,17
68,1,19628,18
68,1,19629,19
68,1,19630,20
68,1,19631,21
68,1,19632,22
68,1,19633,23
68,1,19634,24
68,1,19635,25
68,1,1151,26
68,1,32108,27
68,1,14656,28
68,1,30942,29
68,1,32109,30
68,1,24896,31
68,1,30168,32
68,1,24897,33
68,1,29458,34
68,1,24898,35
68,1,29459,36
68,1,32110,37
68,1,24933,38
68,1,32111,39
68,1,32112,40
68,1,32113,41
68,1,29435,42
68,1,990,43
68,1,32114,44
68,1,32115,45
68,1,32260,46
68,1,617,47
68,1,19551,48
68,1,19675,49
68,1,19677,50
68,1,29447,51
68,1,29437,52
68,1,818,53
68,1,29443,54
68,1,32430,55
68,1,30159,56
68,1,29438,57
68,1,24612,58
68,1,29439,59
68,1,30190,60
68,1,31475,61
68,1,29440,62
68,1,29441,63
68,1,994,64
68,1,995,65
68,1,24608,66
68,1,24610,67
68,1,30284,68
68,1,31322,69
68,1,30558,70
68,1,356,71
68,1,32641,72
68,1,29922,73
68,1,31590,74
68,1,31591,75
68,1,29444,76
68,1,31452,77
68,1,31323,78
68,1,998,79
68,1,24614,80
68,1,10851,81
68,1,10849,82
68,1,24615,83
68,1,24616,84
68,1,986,85
68,1,31308,86
70,0,841,1
70,0,17921,2
70,0,17923,3
70,0,17925,4
70,0,24123,5
70,0,17926,6
70,0,17928,7
70,0,31433,8
70,0,22723,9
70,0,22724,10
70,0,22725,11
70,0,22726,12
70,0,32102,13
70,0,22727,14
70,0,1003,15
70,0,22728,16
70,0,26381,17
70,0,22729,18
70,0,22730,19
70,0,22731,20
70,0,26382,21
70,0,22732,22
70,0,22733,23
70,0,22735,24
70,0,22736,25
70,0,22737,26
70,0,22738,27
70,0,22739,28
70,0,22740,29
70,0,22741,30
70,0,22742,31
70,0,22743,32
70,0,22744,33
70,0,22745,34
70,0,22746,35
70,0,22747,36
70,0,22748,37
70,0,22749,38
70,0,22750,39
70,0,20620,40
70,0,25540,41
70,0,17498,42
70,0,1008,43
70,0,6426,44
70,0,17501,45
70,0,21268,46
70,0,6467,47
70,0,6423,48
70,0,30995,49
70,0,1009,50
70,0,6446,51
70,0,6461,53
70,0,17506,54
70,0,17507,55
70,0,17508,56
70,0,1056,57
70,0,22751,58
70,0,1013,59
70,0,17513,60
70,0,22752,61
70,0,22753,62
70,0,1242,63
70,0,22352,64
70,0,22754,65
70,0,26383,66
70,0,22756,67
70,0,22757,68
70,0,22758,69
70,0,22774,70
70,0,22775,71
70,0,22706,72
70,0,523,73
70,0,22707,74
70,0,22708,75
70,0,22709,76
70,0,22710,77
70,0,22528,78
70,0,22530,79
70,0,26386,80
70,0,1016,81
70,0,22548,82
70,0,22551,83
70,0,30985,84
70,0,22554,85
70,0,22776,86
70,0,22777,87
70,0,26390,88
70,0,22778,89
70,0,22779,90
70,0,22780,91
70,0,22781,92
70,0,22782,93
70,0,22783,94
70,0,22784,95
70,0,22785,96
70,0,1227,97
70,1,1227,1
70,1,21858,2
70,1,22787,3
70,1,22788,4
70,1,22786,5
70,1,22789,6
70,1,22790,7
70,1,26501,8
70,1,22791,9
70,1,22792,10
70,1,22793,11
70,1,22794,12
70,1,22795,13
70,1,22698,14
70,1,22699,15
70,1,22700,16
70,1,1019,17
70,1,26502,18
70,1,26503,19
70,1,22796,20
70,1,22797,21
70,1,22532,22
70,1,523,23
70,1,1021,24
70,1,22799,25
70,1,22800,26
70,1,22801,27
70,1,22802,28
70,1,31379,29
70,1,26504,30
70,1,22453,31
70,1,22454,32
70,1,32633,33
70,1,22804,34
70,1,22805,35
70,1,30986,36
70,1,1023,37
70,1,17681,38
70,1,6478,39
70,1,1024,40
70,1,6454,41
70,1,17683,42
70,1,17686,43
70,1,1025,44
70,1,17689,46
70,1,6484,47
70,1,17690,48
70,1,17691,50
70,1,1027,51
70,1,17695,52
70,1,17696,53
70,1,1028,54
70,1,17697,55
70,1,22808,56
70,1,17700,57
70,1,22811,58
70,1,22812,59
70,1,22813,60
70,1,22814,61
70,1,22815,62
70,1,22816,63
70,1,22817,64
70,1,22818,65
70,1,22819,66
70,1,22820,67
70,1,22821,68
70,1,26505,69
70,1,22822,70
70,1,22823,71
70,1,22824,72
70,1,26506,73
70,1,26507,74
70,1,22825,75
70,1,26508,76
70,1,22827,77
70,1,22828,78
70,1,22829,79
70,1,22830,80
70,1,1030,81
70,1,22831,82
70,1,22832,83
70,1,22833,84
70,1,22834,85
70,1,22835,86
70,1,22836,87
70,1,16236,88
70,1,17709,89
70,1,17710,90
70,1,17711,91
70,1,17713,92
70,1,17714,93
70,1,17716,94
70,1,17718,95
70,1,841,96
71,0,136,1
71,0,16930,2
71,0,16931,3
71,0,16932,4
71,0,16933,5
71,0,16819,6
71,0,16820,7
71,0,16822,8
71,0,16823,9
71,0,16824,10
71,0,16825,11
71,0,16985,12
71,0,16987,13
71,0,20608,14
71,0,18463,15
71,0,16990,16
71,0,16992,17
71,0,17001,18
71,0,17003,19
71,0,17005,20
71,0,17006,21
71,0,20609,22
71,0,17009,23
71,0,17010,24
71,0,17011,25
71,0,17016,26
71,0,17017,27
71,0,17018,28
71,0,17019,29
71,0,17020,30
71,0,17021,31
71,0,17022,32
71,0,17023,33
71,0,17024,34
71,0,17025,35
71,0,17026,36
71,0,17027,37
71,0,17029,38
71,0,31451,39
71,0,17040,40
71,0,17067,41
71,0,17075,42
71,0,17080,43
71,0,17084,44
71,0,17085,45
71,0,17099,46
71,0,17100,47
71,0,1341,48
71,0,17123,49
71,0,17124,50
71,0,17125,51
71,0,17126,52
71,0,17128,53
71,0,17130,54
71,0,17173,55
71,0,17174,56
71,0,17175,57
71,0,17176,58
71,0,17178,59
71,0,17181,60
71,0,17185,61
71,0,17188,62
71,0,28582,63
71,0,28583,64
71,0,17357,65
71,0,28584,66
71,0,31242,67
71,0,1342,68
71,0,28585,69
71,0,21198,70
71,0,8712,71
71,0,18161,72
71,0,18162,73
71,0,18163,74
71,0,18164,75
71,0,18165,76
71,0,16482,77
71,0,18166,78
71,0,18167,79
71,0,28586,80
71,0,18168,81
71,0,1343,82
71,1,1343,1
71,1,18208,2
71,1,18211,3
71,1,16414,4
71,1,18212,5
71,1,18213,6
71,1,18214,7
71,1,18215,8
71,1,18216,9
71,1,18217,10
71,1,18218,11
71,1,31244,12
71,1,1346,13
71,1,1347,14
71,1,31659,15
71,1,18219,16
71,1,18220,17
71,1,18221,18
71,1,18222,19
71,1,18223,20
71,1,28682,21
71,1,18224,22
71,1,18225,23
71,1,18226,24
71,1,18227,25
71,1,18228,26
71,1,18229,27
71,1,18230,28
71,1,18231,29
71,1,18232,30
71,1,18233,31
71,1,18234,32
71,1,1348,33
71,1,18235,34
71,1,18236,35
71,1,18237,36
71,1,18267,37
71,1,18268,38
71,1,18269,39
71,1,18270,40
71,1,28689,41
71,1,18271,42
71,1,18275,43
71,1,18276,44
71,1,18277,45
71,1,18278,46
71,1,18279,47
71,1,18280,48
71,1,18281,49
71,1,18282,50
71,1,18283,51
71,1,18284,52
71,1,18285,53
71,1,18286,54
71,1,18288,55
71,1,18289,56
71,1,18290,57
71,1,18291,58
71,1,1351,59
71,1,18292,60
71,1,18293,61
71,1,18294,62
71,1,18295,63
71,1,18296,64
71,1,18297,65
71,1,18298,66
71,1,237,67
71,1,18300,68
71,1,18301,69
71,1,18302,70
71,1,18305,71
71,1,18306,72
71,1,18309,73
71,1,18310,74
71,1,18311,75
71,1,18312,76
71,1,17193,77
71,1,16904,78
71,1,18316,79
71,1,31817,80
71,1,136,81
73,0,1037,1
73,0,23793,2
73,0,23794,3
73,0,1266,4
73,0,23795,5
73,0,24108,6
73,0,23796,7
73,0,23797,8
73,0,23798,9
73,0,23799,10
73,0,23800,11
73,0,23801,12
73,0,23802,13
73,0,485,14
73,0,23804,15
73,0,23805,16
73,0,23806,17
73,0,23807,18
73,0,23808,19
73,0,23809,20
73,0,1032,21
73,0,31747,22
73,0,30481,23
73,0,22721,24
73,0,32460,25
73,0,502,26
73,0,15774,27
73,0,15776,28
73,0,15777,29
73,0,15780,30
73,0,15781,31
73,0,15783,32
73,0,15785,33
73,0,15787,34
73,0,15788,35
73,0,30388,36
73,0,30389,37
73,1,21968,1
73,1,15803,2
73,1,15804,3
73,1,15805,4
73,1,15806,5
73,1,15807,6
73,1,15808,7
73,1,15809,8
73,1,15810,9
73,1,487,10
73,1,32460,11
73,1,22472,12
73,1,22473,13
73,1,30481,14
73,1,1036,15
73,1,23778,16
73,1,23779,17
73,1,23780,18
73,1,23781,19
73,1,24018,20
73,1,488,21
73,1,23782,22
73,1,23783,23
73,1,23784,24
73,1,23785,25
73,1,23786,26
73,1,23787,27
73,1,23788,28
73,1,23789,29
73,1,23790,30
73,1,1250,31
73,1,23791,32
73,1,23792,33
73,1,1037,34
75,0,220,1
75,0,17615,2
75,0,17616,3
75,0,17621,4
75,0,17622,5
75,0,17623,6
75,0,17624,7
75,0,22130,8
75,0,17627,9
75,0,17631,10
75,0,22133,11
75,0,22134,12
75,0,22142,13
75,0,22144,14
75,0,22145,15
75,0,22146,16
75,0,22148,17
75,0,22149,18
75,0,22150,19
75,0,22152,20
75,0,22153,21
75,0,22155,22
75,0,22157,23
75,0,22159,24
75,0,1041,25
75,0,256,26
75,0,160,27
75,0,22173,28
75,0,22174,29
75,0,22176,30
75,0,22177,31
75,0,22178,32
75,0,22179,33
75,0,22185,34
75,0,1042,35
75,0,22194,36
75,0,22195,37
75,0,22196,38
75,0,22197,39
75,0,22198,40
75,0,22199,41
75,0,22201,42
75,0,27818,43
75,0,22202,44
75,0,22203,45
75,0,25815,46
75,1,25815,1
75,1,27816,2
75,1,30295,3
75,1,22050,4
75,1,22056,5
75,1,22057,6
75,1,22058,7
75,1,22059,8
75,1,22060,9
75,1,22061,10
75,1,22062,11
75,1,22063,12
75,1,1045,13
75,1,22064,14
75,1,22065,15
