Routeid|ATISID|Route|DOW|Dir|SG|Begindate|Enddate|Start_TripId|End_TripId|status_id
       8|478505|      MNEG|0|I|228|20191112|20191112| 1771| 1771|
       8|478506|      MNEG|0|I|229|20191112|20191112| 1772| 1772|
       8|459869|      MNEG|0|O| 1|20190908|20190908| 1773| 1773|
       8|459870|      MNEG|0|O| 2|20190908|20190908| 1774| 1774|
       8|459871|      MNEG|0|O| 3|20190907|20190907| 1775| 1775|
       8|459872|      MNEG|0|O| 4|20190907|20190907| 1776| 1776|
       8|459873|      MNEG|0|O| 5|20190907|20190907| 1777| 1777|
       8|459874|      MNEG|0|O| 6|20190908|20190908| 1778| 1778|
       8|459875|      MNEG|0|O| 7|20190907|20190907| 1779| 1779|
       8|459876|      MNEG|0|O| 8|20190907|20190907| 1780| 1780|
       8|459877|      MNEG|0|O| 9|20190907|20190907| 1781| 1781|
       8|459878|      MNEG|0|O|10|20190908|20190908| 1782| 1782|
       8|459879|      MNEG|0|O|11|20190908|20190908| 1783| 1783|
       8|459880|      MNEG|0|O|12|20190908|20190908| 1784| 1784|
       8|459881|      MNEG|0|O|13|20190908|20190908| 1785| 1785|
       8|459882|      MNEG|0|O|14|20190908|20190908| 1786| 1786|
       8|459883|      MNEG|0|O|15|20190908|20190908| 1787| 1787|
       8|459884|      MNEG|0|O|16|20190908|20190908| 1788| 1788|
       8|459885|      MNEG|0|O|17|20190908|20190908| 1789| 1789|
       8|459886|      MNEG|0|O|18|20190908|20190908| 1790| 1790|
       8|459887|      MNEG|0|O|19|20190908|20190908| 1791| 1791|
       8|459888|      MNEG|0|O|20|20190908|20190908| 1792| 1792|
       8|459889|      MNEG|0|O|21|20190908|20190908| 1793| 1793|
       8|459890|      MNEG|0|O|22|20190908|20190908| 1794| 1794|
       8|459891|      MNEG|0|O|23|20190908|20190908| 1795| 1795|
       8|459892|      MNEG|0|O|24|20190908|20190908| 1796| 1796|
       8|459893|      MNEG|0|O|25|20190908|20190908| 1797| 1797|
       8|459894|      MNEG|0|O|26|20190908|20190908| 1798| 1798|
       8|459895|      MNEG|0|O|27|20190908|20190908| 1799| 1799|
       8|459896|      MNEG|0|O|28|20190908|20190908| 1800| 1800|
       8|459897|      MNEG|0|O|29|20190908|20190908| 1801| 1801|
       8|459898|      MNEG|0|O|30|20190908|20190908| 1802| 1802|
       8|459899|      MNEG|0|O|31|20190908|20190908| 1803| 1803|
       8|459900|      MNEG|0|O|32|20190908|20190908| 1804| 1804|
       8|459901|      MNEG|0|O|33|20190908|20190908| 1805| 1805|
       8|459902|      MNEG|0|O|34|20190908|20190908| 1806| 1806|
       8|459903|      MNEG|0|O|35|20190908|20190908| 1807| 1807|
       8|459904|      MNEG|0|O|36|20190908|20190908| 1808| 1808|
       8|459905|      MNEG|0|O|37|20190908|20190908| 1809| 1809|
       8|459906|      MNEG|0|O|38|20190908|20190908| 1810| 1810|
       8|459907|      MNEG|0|O|39|20190908|20190908| 1811| 1811|
       8|459908|      MNEG|0|O|40|20190908|20190908| 1812| 1812|
       8|459909|      MNEG|0|O|41|20190908|20190908| 1813| 1813|
       8|459910|      MNEG|0|O|42|20190908|20190908| 1814| 1814|
       8|459911|      MNEG|0|O|43|20190908|20190908| 1815| 1815|
       8|459912|      MNEG|0|O|44|20190908|20190908| 1816| 1816|
       8|459913|      MNEG|0|O|45|20190908|20190908| 1817| 1817|
       8|459914|      MNEG|0|O|46|20190908|20190908| 1818| 1818|
       8|459915|      MNEG|0|O|47|20190908|20190908| 1819| 1819|
       8|459916|      MNEG|0|O|48|20190908|20190908| 1820| 1820|
       8|  1273|      MNEG|0|O|213|20150322|20150322| 1821| 1840|
       8|478508|      MNEG|0|O|230|20191112|20191112| 1841| 1841|
       8|478509|      MNEG|0|O|231|20191112|20191112| 1842| 1842|
       8|478510|      MNEG|0|O|232|20191111|20191111| 1843| 1843|
       8|478511|      MNEG|0|O|233|20191111|20191111| 1844| 1844|
       8|478512|      MNEG|0|O|234|20191111|20191111| 1845| 1845|
       8|478513|      MNEG|0|O|235|20191112|20191112| 1846| 1846|
       8|478514|      MNEG|0|O|236|20191112|20191112| 1847| 1847|
       8|478515|      MNEG|0|O|237|20191112|20191112| 1848| 1848|
       8|478516|      MNEG|0|O|238|20191112|20191112| 1849| 1849|
       8|478517|      MNEG|0|O|239|20191112|20191112| 1850| 1850|
       8|478518|      MNEG|0|O|240|20191112|20191112| 1851| 1851|
       8|478519|      MNEG|0|O|241|20191112|20191112| 1852| 1852|
       8|478520|      MNEG|0|O|242|20191112|20191112| 1853| 1853|
       8|478521|      MNEG|0|O|243|20191112|20191112| 1854| 1854|
       8|478522|      MNEG|0|O|244|20191112|20191112| 1855| 1855|
       8|478523|      MNEG|0|O|245|20191112|20191112| 1856| 1856|
       8|478524|      MNEG|0|O|246|20191112|20191112| 1857| 1857|
       8|478525|      MNEG|0|O|247|20191112|20191112| 1858| 1858|
       8|478526|      MNEG|0|O|248|20191112|20191112| 1859| 1859|
       8|478527|      MNEG|0|O|249|20191112|20191112| 1860| 1860|
       8|478528|      MNEG|0|O|250|20191112|20191112| 1861| 1861|
       8|478529|      MNEG|0|O|251|20191112|20191112| 1862| 1862|
       9|460092|       NEC|0|I| 1|20190908|20190908| 1863| 1863|
       9|460093|       NEC|0|I| 2|20190908|20190908| 1864| 1864|
       9|460094|       NEC|0|I| 3|20190908|20190908| 1865| 1865|
       9|460095|       NEC|0|I| 4|20190907|20190907| 1866| 1866|
       9|460096|       NEC|0|I| 5|20190908|20190908| 1867| 1867|
       9|460097|       NEC|0|I| 6|20190908|20190908| 1868| 1868|
       9|460098|       NEC|0|I| 7|20190908|20190908| 1869| 1869|
       9|460099|       NEC|0|I| 8|20190908|20190908| 1870| 1870|
       9|460100|       NEC|0|I| 9|20190908|20190908| 1871| 1871|
       9|460101|       NEC|0|I|10|20190908|20190908| 1872| 1872|
       9|460102|       NEC|0|I|11|20190908|20190908| 1873| 1873|
       9|460103|       NEC|0|I|12|20190908|20190908| 1874| 1874|
       9|460104|       NEC|0|I|13|20190908|20190908| 1875| 1875|
       9|460105|       NEC|0|I|14|20190908|20190908| 1876| 1876|
       9|460106|       NEC|0|I|15|20190908|20190908| 1877| 1877|
       9|460107|       NEC|0|I|16|20190908|20190908| 1878| 1878|
       9|460108|       NEC|0|I|17|20190908|20190908| 1879| 1879|
       9|460109|       NEC|0|I|18|20190908|20190908| 1880| 1880|
       9|460110|       NEC|0|I|19|20190908|20190908| 1881| 1881|
       9|460111|       NEC|0|I|20|20190908|20190908| 1882| 1882|
       9|460112|       NEC|0|I|21|20190908|20190908| 1883| 1883|
       9|460113|       NEC|0|I|22|20190908|20190908| 1884| 1884|
       9|460114|       NEC|0|I|23|20190908|20190908| 1885| 1885|
       9|460115|       NEC|0|I|24|20190908|20190908| 1886| 1886|
       9|460116|       NEC|0|I|25|20190908|20190908| 1887| 1887|
       9|460117|       NEC|0|I|26|20190908|20190908| 1888| 1888|
       9|460118|       NEC|0|I|27|20190908|20190908| 1889| 1889|
       9|460119|       NEC|0|I|28|20190908|20190908| 1890| 1890|
       9|460120|       NEC|0|I|29|20190908|20190908| 1891| 1891|
       9|460121|       NEC|0|I|30|20190908|20190908| 1892| 1892|
       9|460122|       NEC|0|I|31|20190908|20190908| 1893| 1893|
       9|460123|       NEC|0|I|32|20190908|20190908| 1894| 1894|
       9|460124|       NEC|0|I|33|20190908|20190908| 1895| 1895|
       9|460125|       NEC|0|I|34|20190908|20190908| 1896| 1896|
       9|460126|       NEC|0|I|35|20190908|20190908| 1897| 1897|
       9|460127|       NEC|0|I|36|20190908|20190908| 1898| 1898|
       9|460128|       NEC|0|I|37|20190908|20190908| 1899| 1899|
       9|460129|       NEC|0|I|38|20190908|20190908| 1900| 1900|
       9|460130|       NEC|0|I|39|20190908|20190908| 1901| 1901|
       9|460131|       NEC|0|I|40|20190908|20190908| 1902| 1902|
       9|460132|       NEC|0|I|41|20190908|20190908| 1903| 1903|
       9|460133|       NEC|0|I|42|20190908|20190908| 1904| 1904|
       9|460134|       NEC|0|I|43|20190908|20190908| 1905| 1905|
       9|460135|       NEC|0|I|44|20190908|20190908| 1906| 1906|
       9|460136|       NEC|0|I|45|20190908|20190908| 1907| 1907|
       9|460137|       NEC|0|I|46|20190908|20190908| 1908| 1908|
       9|460138|       NEC|0|I|47|20190908|20190908| 1909| 1909|
       9|460139|       NEC|0|I|48|20190908|20190908| 1910| 1910|
       9|460140|       NEC|0|I|49|20190908|20190908| 1911| 1911|
       9|460141|       NEC|0|I|50|20190908|20190908| 1912| 1912|
       9|460142|       NEC|0|I|51|20190908|20190908| 1913| 1913|
       9|460143|       NEC|0|I|52|20190908|20190908| 1914| 1914|
       9|460144|       NEC|0|I|53|20190908|20190908| 1915| 1915|
       9|460145|       NEC|0|I|54|20190908|20190908| 1916| 1916|
       9|460146|       NEC|0|I|55|20190908|20190908| 1917| 1917|
       9|460147|       NEC|0|I|56|20190908|20190908| 1918| 1918|
       9|460148|       NEC|0|I|57|20190908|20190908| 1919| 1919|
       9|460149|       NEC|0|I|58|20190907|20190907| 1920| 1920|
       9|460150|       NEC|0|I|59|20190907|20190907| 1921| 1921|
       9|460151|       NEC|0|I|60|20190908|20190908| 1922| 1922|
       9|460152|       NEC|0|I|61|20190907|20190907| 1923| 1923|
       9|460153|       NEC|0|I|62|20190907|20190907| 1924| 1924|
       9|460154|       NEC|0|I|63|20190908|20190908| 1925| 1925|
       9|460155|       NEC|0|I|64|20190908|20190908| 1926| 1926|
       9|460156|       NEC|0|I|65|20190908|20190908| 1927| 1927|
       9|460157|       NEC|0|I|66|20190908|20190908| 1928| 1928|
       9|460158|       NEC|0|I|67|20190908|20190908| 1929| 1929|
       9|460159|       NEC|0|I|68|20190908|20190908| 1930| 1930|
       9|460160|       NEC|0|I|69|20190908|20190908| 1931| 1931|
       9|460161|       NEC|0|I|70|20190908|20190908| 1932| 1932|
       9|460162|       NEC|0|I|71|20190908|20190908| 1933| 1933|
       9|460163|       NEC|0|I|72|20190908|20190908| 1934| 1934|
       9|460164|       NEC|0|I|73|20190908|20190908| 1935| 1935|
       9|460165|       NEC|0|I|74|20190908|20190908| 1936| 1936|
       9|460166|       NEC|0|I|75|20190908|20190908| 1937| 1937|
       9|460167|       NEC|0|I|76|20190908|20190908| 1938| 1938|
       9|460168|       NEC|0|I|77|20190908|20190908| 1939| 1939|
       9|460169|       NEC|0|I|78|20190908|20190908| 1940| 1940|
       9|460170|       NEC|0|I|79|20190908|20190908| 1941| 1941|
       9|460171|       NEC|0|I|80|20190908|20190908| 1942| 1942|
       9|460172|       NEC|0|I|81|20190908|20190908| 1943| 1943|
       9|460173|       NEC|0|I|82|20190908|20190908| 1944| 1944|
       9|460174|       NEC|0|I|83|20190908|20190908| 1945| 1945|
       9|460175|       NEC|0|I|84|20190908|20190908| 1946| 1946|
       9|460176|       NEC|0|I|85|20190908|20190908| 1947| 1947|
       9|460177|       NEC|0|I|86|20190908|20190908| 1948| 1948|
       9|460178|       NEC|0|I|87|20190908|20190908| 1949| 1949|
       9|460179|       NEC|0|I|88|20190908|20190908| 1950| 1950|
       9|460180|       NEC|0|I|89|20190908|20190908| 1951| 1951|
       9|460181|       NEC|0|I|90|20190908|20190908| 1952| 1952|
       9|460182|       NEC|0|I|91|20190908|20190908| 1953| 1953|
       9|460183|       NEC|0|I|92|20190908|20190908| 1954| 1954|
       9|460184|       NEC|0|I|93|20190908|20190908| 1955| 1955|
       9|460185|       NEC|0|I|94|20190908|20190908| 1956| 1956|
       9|460186|       NEC|0|I|95|20190908|20190908| 1957| 1957|
       9|460187|       NEC|0|I|96|20190908|20190908| 1958| 1958|
       9|460188|       NEC|0|I|97|20190908|20190908| 1959| 1959|
       9|460189|       NEC|0|I|98|20190908|20190908| 1960| 1960|
       9|460190|       NEC|0|I|99|20190908|20190908| 1961| 1961|
       9|460191|       NEC|0|I|100|20190908|20190908| 1962| 1962|
       9|460192|       NEC|0|I|101|20190908|20190908| 1963| 1963|
       9|460193|       NEC|0|I|102|20190908|20190908| 1964| 1964|
       9|460194|       NEC|0|I|103|20190908|20190908| 1965| 1965|
       9|460195|       NEC|0|I|104|20190908|20190908| 1966| 1966|
       9|460196|       NEC|0|I|105|20190908|20190908| 1967| 1967|
       9|460197|       NEC|0|I|106|20190908|20190908| 1968| 1968|
       9|460198|       NEC|0|I|107|20190908|20190908| 1969| 1969|
       9|460199|       NEC|0|I|108|20190907|20190907| 1970| 1970|
       9|460200|       NEC|0|I|109|20190908|20190908| 1971| 1971|
       9|460201|       NEC|0|I|110|20190908|20190908| 1972| 1972|
       9|460202|       NEC|0|I|111|20190908|20190908| 1973| 1973|
       9|460203|       NEC|0|I|112|20190908|20190908| 1974| 1974|
       9|460204|       NEC|0|I|113|20190908|20190908| 1975| 1975|
       9|460205|       NEC|0|I|114|20190908|20190908| 1976| 1976|
       9|460206|       NEC|0|I|115|20190908|20190908| 1977| 1977|
       9|460207|       NEC|0|I|116|20190908|20190908| 1978| 1978|
       9|460208|       NEC|0|I|117|20190908|20190908| 1979| 1979|
       9|460209|       NEC|0|I|118|20190908|20190908| 1980| 1980|
       9|460210|       NEC|0|I|119|20190908|20190908| 1981| 1981|
       9|460211|       NEC|0|I|120|20190908|20190908| 1982| 1982|
       9|460212|       NEC|0|I|121|20190908|20190908| 1983| 1983|
       9|460213|       NEC|0|I|122|20190908|20190908| 1984| 1984|
       9|460214|       NEC|0|I|123|20190908|20190908| 1985| 1985|
       9|460215|       NEC|0|I|124|20190908|20190908| 1986| 1986|
       9|460216|       NEC|0|I|125|20190908|20190908| 1987| 1987|
       9|460217|       NEC|0|I|126|20190908|20190908| 1988| 1988|
       9|460218|       NEC|0|I|127|20190908|20190908| 1989| 1989|
       9|460219|       NEC|0|I|128|20190908|20190908| 1990| 1990|
       9|460220|       NEC|0|I|129|20190908|20190908| 1991| 1991|
       9|478587|       NEC|0|I|130|20191112|20191112| 1992| 1992|
       9|478588|       NEC|0|I|131|20191112|20191112| 1993| 1993|
       9|478589|       NEC|0|I|132|20191112|20191112| 1994| 1994|
       9|478590|       NEC|0|I|133|20191112|20191112| 1995| 1995|
       9|478591|       NEC|0|I|134|20191112|20191112| 1996| 1996|
       9|478592|       NEC|0|I|135|20191112|20191112| 1997| 1997|
       9|478593|       NEC|0|I|136|20191112|20191112| 1998| 1998|
       9|478594|       NEC|0|I|137|20191112|20191112| 1999| 1999|
       9|478595|       NEC|0|I|138|20191111|20191111| 2000| 2000|
       9|478596|       NEC|0|I|139|20191112|20191112| 2001| 2001|
       9|478597|       NEC|0|I|140|20191112|20191112| 2002| 2002|
       9|478598|       NEC|0|I|141|20191112|20191112| 2003| 2003|
       9|478599|       NEC|0|I|142|20191112|20191112| 2004| 2004|
       9|478600|       NEC|0|I|143|20191112|20191112| 2005| 2005|
       9|478601|       NEC|0|I|144|20191112|20191112| 2006| 2006|
       9|478602|       NEC|0|I|145|20191112|20191112| 2007| 2007|
       9|478603|       NEC|0|I|146|20191112|20191112| 2008| 2008|
       9|478604|       NEC|0|I|147|20191112|20191112| 2009| 2009|
       9|478605|       NEC|0|I|148|20191112|20191112| 2010| 2010|
       9|478606|       NEC|0|I|149|20191112|20191112| 2011| 2011|
       9|478607|       NEC|0|I|150|20191112|20191112| 2012| 2012|
       9|478608|       NEC|0|I|151|20191112|20191112| 2013| 2013|
       9|478609|       NEC|0|I|152|20191112|20191112| 2014| 2014|
       9|478610|       NEC|0|I|153|20191112|20191112| 2015| 2015|
       9|478611|       NEC|0|I|154|20191112|20191112| 2016| 2016|
       9|478612|       NEC|0|I|155|20191112|20191112| 2017| 2017|
       9|478613|       NEC|0|I|156|20191112|20191112| 2018| 2018|
       9|478614|       NEC|0|I|157|20191112|20191112| 2019| 2019|
       9|478615|       NEC|0|I|158|20191112|20191112| 2020| 2020|
       9|478616|       NEC|0|I|159|20191112|20191112| 2021| 2021|
       9|478617|       NEC|0|I|160|20191112|20191112| 2022| 2022|
       9|478618|       NEC|0|I|161|20191112|20191112| 2023| 2023|
       9|478619|       NEC|0|I|162|20191112|20191112| 2024| 2024|
       9|478620|       NEC|0|I|163|20191112|20191112| 2025| 2025|
       9|478621|       NEC|0|I|164|20191112|20191112| 2026| 2026|
       9|478622|       NEC|0|I|165|20191112|20191112| 2027| 2027|
       9|478623|       NEC|0|I|166|20191112|20191112| 2028| 2028|
       9|478624|       NEC|0|I|167|20191112|20191112| 2029| 2029|
       9|478625|       NEC|0|I|168|20191112|20191112| 2030| 2030|
       9|478626|       NEC|0|I|169|20191112|20191112| 2031| 2031|
       9|478627|       NEC|0|I|170|20191112|20191112| 2032| 2032|
       9|478628|       NEC|0|I|171|20191112|20191112| 2033| 2033|
       9|478629|       NEC|0|I|172|20191112|20191112| 2034| 2034|
       9|478630|       NEC|0|I|173|20191112|20191112| 2035| 2035|
       9|478631|       NEC|0|I|174|20191112|20191112| 2036| 2036|
       9|460222|       NEC|0|O| 1|20190908|20190908| 2037| 2037|
       9|460223|       NEC|0|O| 2|20190908|20190908| 2038| 2038|
       9|460224|       NEC|0|O| 3|20190908|20190908| 2039| 2039|
       9|460225|       NEC|0|O| 4|20190907|20190907| 2040| 2040|
       9|460226|       NEC|0|O| 5|20190907|20190907| 2041| 2041|
       9|460227|       NEC|0|O| 6|20190907|20190907| 2042| 2042|
       9|460228|       NEC|0|O| 7|20190907|20190907| 2043| 2043|
       9|460229|       NEC|0|O| 8|20190908|20190908| 2044| 2044|
       9|460230|       NEC|0|O| 9|20190908|20190908| 2045| 2045|
       9|460231|       NEC|0|O|10|20190908|20190908| 2046| 2046|
       9|460232|       NEC|0|O|11|20190907|20190907| 2047| 2047|
       9|460233|       NEC|0|O|12|20190908|20190908| 2048| 2048|
       9|460234|       NEC|0|O|13|20190908|20190908| 2049| 2049|
       9|460235|       NEC|0|O|14|20190908|20190908| 2050| 2050|
       9|460236|       NEC|0|O|15|20190908|20190908| 2051| 2051|
       9|460237|       NEC|0|O|16|20190908|20190908| 2052| 2052|
       9|460238|       NEC|0|O|17|20190908|20190908| 2053| 2053|
       9|460239|       NEC|0|O|18|20190908|20190908| 2054| 2054|
       9|460240|       NEC|0|O|19|20190908|20190908| 2055| 2055|
       9|460241|       NEC|0|O|20|20190908|20190908| 2056| 2056|
       9|460242|       NEC|0|O|21|20190908|20190908| 2057| 2057|
       9|460243|       NEC|0|O|22|20190908|20190908| 2058| 2058|
       9|460244|       NEC|0|O|23|20190908|20190908| 2059| 2059|
       9|460245|       NEC|0|O|24|20190908|20190908| 2060| 2060|
       9|460246|       NEC|0|O|25|20190908|20190908| 2061| 2061|
       9|460247|       NEC|0|O|26|20190908|20190908| 2062| 2062|
       9|460248|       NEC|0|O|27|20190908|20190908| 2063| 2063|
       9|460249|       NEC|0|O|28|20190908|20190908| 2064| 2064|
       9|460250|       NEC|0|O|29|20190908|20190908| 2065| 2065|
       9|460251|       NEC|0|O|30|20190908|20190908| 2066| 2066|
       9|460252|       NEC|0|O|31|20190908|20190908| 2067| 2067|
       9|460253|       NEC|0|O|32|20190908|20190908| 2068| 2068|
       9|460254|       NEC|0|O|33|20190908|20190908| 2069| 2069|
       9|460255|       NEC|0|O|34|20190908|20190908| 2070| 2070|
       9|460256|       NEC|0|O|35|20190908|20190908| 2071| 2071|
       9|460258|       NEC|0|O|37|20190907|20190907| 2072| 2072|
       9|460259|       NEC|0|O|38|20190908|20190908| 2073| 2073|
       9|460260|       NEC|0|O|39|20190908|20190908| 2074| 2074|
       9|460261|       NEC|0|O|40|20190908|20190908| 2075| 2075|
       9|460262|       NEC|0|O|41|20190908|20190908| 2076| 2076|
       9|460263|       NEC|0|O|42|20190908|20190908| 2077| 2077|
       9|460264|       NEC|0|O|43|20190908|20190908| 2078| 2078|
       9|460265|       NEC|0|O|44|20190908|20190908| 2079| 2079|
       9|460266|       NEC|0|O|45|20190908|20190908| 2080| 2080|
       9|460267|       NEC|0|O|46|20190908|20190908| 2081| 2081|
       9|460268|       NEC|0|O|47|20190908|20190908| 2082| 2082|
       9|460269|       NEC|0|O|48|20190908|20190908| 2083| 2083|
       9|460270|       NEC|0|O|49|20190908|20190908| 2084| 2084|
       9|460271|       NEC|0|O|50|20190908|20190908| 2085| 2085|
       9|460272|       NEC|0|O|51|20190908|20190908| 2086| 2086|
       9|460273|       NEC|0|O|52|20190908|20190908| 2087| 2087|
       9|460274|       NEC|0|O|53|20190908|20190908| 2088| 2088|
       9|460275|       NEC|0|O|54|20190908|20190908| 2089| 2089|
       9|460276|       NEC|0|O|55|20190908|20190908| 2090| 2090|
       9|460277|       NEC|0|O|56|20190908|20190908| 2091| 2091|
       9|460278|       NEC|0|O|57|20190908|20190908| 2092| 2092|
       9|460279|       NEC|0|O|58|20190908|20190908| 2093| 2093|
       9|460280|       NEC|0|O|59|20190908|20190908| 2094| 2094|
       9|460281|       NEC|0|O|60|20190908|20190908| 2095| 2095|
       9|460282|       NEC|0|O|61|20190908|20190908| 2096| 2096|
       9|460283|       NEC|0|O|62|20190908|20190908| 2097| 2097|
       9|460284|       NEC|0|O|63|20190908|20190908| 2098| 2098|
       9|460285|       NEC|0|O|64|20190908|20190908| 2099| 2099|
       9|460286|       NEC|0|O|65|20190908|20190908| 2100| 2100|
       9|460287|       NEC|0|O|66|20190907|20190907| 2101| 2101|
       9|460288|       NEC|0|O|67|20190908|20190908| 2102| 2102|
       9|460289|       NEC|0|O|68|20190907|20190907| 2103| 2103|
       9|460290|       NEC|0|O|69|20190908|20190908| 2104| 2104|
       9|460291|       NEC|0|O|70|20190908|20190908| 2105| 2105|
       9|460292|       NEC|0|O|71|20190908|20190908| 2106| 2106|
       9|460293|       NEC|0|O|72|20190908|20190908| 2107| 2107|
       9|460294|       NEC|0|O|73|20190908|20190908| 2108| 2108|
       9|460295|       NEC|0|O|74|20190908|20190908| 2109| 2109|
       9|460296|       NEC|0|O|75|20190908|20190908| 2110| 2110|
       9|460297|       NEC|0|O|76|20190908|20190908| 2111| 2111|
       9|460298|       NEC|0|O|77|20190908|20190908| 2112| 2112|
       9|460299|       NEC|0|O|78|20190908|20190908| 2113| 2113|
       9|460300|       NEC|0|O|79|20190908|20190908| 2114| 2114|
       9|460301|       NEC|0|O|80|20190908|20190908| 2115| 2115|
       9|460302|       NEC|0|O|81|20190908|20190908| 2116| 2116|
       9|460303|       NEC|0|O|82|20190908|20190908| 2117| 2117|
       9|460304|       NEC|0|O|83|20190908|20190908| 2118| 2118|
       9|460305|       NEC|0|O|84|20190908|20190908| 2119| 2119|
       9|460306|       NEC|0|O|85|20190908|20190908| 2120| 2120|
       9|460307|       NEC|0|O|86|20190908|20190908| 2121| 2121|
       9|460308|       NEC|0|O|87|20190908|20190908| 2122| 2122|
       9|460309|       NEC|0|O|88|20190908|20190908| 2123| 2123|
       9|460310|       NEC|0|O|89|20190908|20190908| 2124| 2124|
       9|460311|       NEC|0|O|90|20190908|20190908| 2125| 2125|
       9|460312|       NEC|0|O|91|20190908|20190908| 2126| 2126|
       9|460313|       NEC|0|O|92|20190908|20190908| 2127| 2127|
       9|460314|       NEC|0|O|93|20190908|20190908| 2128| 2128|
       9|460315|       NEC|0|O|94|20190908|20190908| 2129| 2129|
       9|460316|       NEC|0|O|95|20190908|20190908| 2130| 2130|
       9|460317|       NEC|0|O|96|20190908|20190908| 2131| 2131|
       9|460318|       NEC|0|O|97|20190908|20190908| 2132| 2132|
       9|460319|       NEC|0|O|98|20190908|20190908| 2133| 2133|
       9|460320|       NEC|0|O|99|20190908|20190908| 2134| 2134|
       9|460321|       NEC|0|O|100|20190908|20190908| 2135| 2135|
       9|460322|       NEC|0|O|101|20190908|20190908| 2136| 2136|
       9|460323|       NEC|0|O|102|20190908|20190908| 2137| 2137|
       9|460324|       NEC|0|O|103|20190908|20190908| 2138| 2138|
       9|460325|       NEC|0|O|104|20190908|20190908| 2139| 2139|
       9|460326|       NEC|0|O|105|20190908|20190908| 2140| 2140|
       9|460327|       NEC|0|O|106|20190908|20190908| 2141| 2141|
       9|460328|       NEC|0|O|107|20190908|20190908| 2142| 2142|
       9|460329|       NEC|0|O|108|20190908|20190908| 2143| 2143|
       9|460330|       NEC|0|O|109|20190908|20190908| 2144| 2144|
       9|460331|       NEC|0|O|110|20190908|20190908| 2145| 2145|
       9|460332|       NEC|0|O|111|20190908|20190908| 2146| 2146|
       9|460333|       NEC|0|O|112|20190908|20190908| 2147| 2147|
       9|460334|       NEC|0|O|113|20190908|20190908| 2148| 2148|
       9|460335|       NEC|0|O|114|20190908|20190908| 2149| 2149|
       9|460336|       NEC|0|O|115|20190908|20190908| 2150| 2150|
       9|460337|       NEC|0|O|116|20190908|20190908| 2151| 2151|
       9|460338|       NEC|0|O|117|20190908|20190908| 2152| 2152|
       9|460339|       NEC|0|O|118|20190908|20190908| 2153| 2153|
       9|460340|       NEC|0|O|119|20190908|20190908| 2154| 2154|
       9|460341|       NEC|0|O|120|20190907|20190907| 2155| 2155|
       9|460342|       NEC|0|O|121|20190907|20190907| 2156| 2156|
       9|460343|       NEC|0|O|122|20190908|20190908| 2157| 2157|
       9|460344|       NEC|0|O|123|20190908|20190908| 2158| 2158|
       9|460345|       NEC|0|O|124|20190908|20190908| 2159| 2159|
       9|460346|       NEC|0|O|125|20190908|20190908| 2160| 2160|
       9|460347|       NEC|0|O|126|20190908|20190908| 2161| 2161|
       9|460348|       NEC|0|O|127|20190908|20190908| 2162| 2162|
       9|460349|       NEC|0|O|128|20190908|20190908| 2163| 2163|
       9|460350|       NEC|0|O|129|20190908|20190908| 2164| 2164|
       9|460351|       NEC|0|O|130|20190908|20190908| 2165| 2165|
       9|460352|       NEC|0|O|131|20190908|20190908| 2166| 2166|
       9|460353|       NEC|0|O|132|20190908|20190908| 2167| 2167|
       9|460354|       NEC|0|O|133|20190908|20190908| 2168| 2168|
       9|460355|       NEC|0|O|134|20190908|20190908| 2169| 2169|
       9|460356|       NEC|0|O|135|20190908|20190908| 2170| 2170|
       9|460357|       NEC|0|O|136|20190908|20190908| 2171| 2171|
       9|460358|       NEC|0|O|137|20190908|20190908| 2172| 2172|
       9|460359|       NEC|0|O|138|20190908|20190908| 2173| 2173|
       9|460360|       NEC|0|O|139|20190908|20190908| 2174| 2174|
       9|460361|       NEC|0|O|140|20190908|20190908| 2175| 2175|
       9|460362|       NEC|0|O|141|20190908|20190908| 2176| 2176|
       9|478633|       NEC|0|O|142|20191112|20191112| 2177| 2177|
       9|478634|       NEC|0|O|143|20191112|20191112| 2178| 2178|
       9|478635|       NEC|0|O|144|20191111|20191111| 2179| 2179|
       9|478636|       NEC|0|O|145|20191111|20191111| 2180| 2180|
       9|478637|       NEC|0|O|146|20191112|20191112| 2181| 2181|
       9|478638|       NEC|0|O|147|20191112|20191112| 2182| 2182|
       9|478639|       NEC|0|O|148|20191112|20191112| 2183| 2183|
       9|478640|       NEC|0|O|149|20191112|20191112| 2184| 2184|
       9|478641|       NEC|0|O|150|20191112|20191112| 2185| 2185|
       9|478642|       NEC|0|O|151|20191112|20191112| 2186| 2186|
       9|478643|       NEC|0|O|152|20191112|20191112| 2187| 2187|
       9|478644|       NEC|0|O|153|20191112|20191112| 2188| 2188|
       9|478645|       NEC|0|O|154|20191112|20191112| 2189| 2189|
       9|478646|       NEC|0|O|155|20191112|20191112| 2190| 2190|
       9|478647|       NEC|0|O|156|20191112|20191112| 2191| 2191|
       9|478648|       NEC|0|O|157|20191112|20191112| 2192| 2192|
       9|478649|       NEC|0|O|158|20191112|20191112| 2193| 2193|
       9|478650|       NEC|0|O|159|20191112|20191112| 2194| 2194|
       9|478651|       NEC|0|O|160|20191112|20191112| 2195| 2195|
       9|478652|       NEC|0|O|161|20191112|20191112| 2196| 2196|
