route_id,service_id,trip_id,trip_headsign,block_id,trip_short_name,shape_id,direction_id
WTR,M1,WTR_323_V56_M,Center City Philadelphia,323,323,327007,1
WIL,M3,WIL_230_V6_M,Center City Philadelphia,230,230,203406,0
NOR,M1,NOR_2367_V5_M,Center City Philadelphia,2367,2367,228007,1
FOX,M3,FOX_854_V6_M,Fox Chase,854,854,004815,0
PAO,M1,PAO_554_V55_M,Center City Philadelphia,554,554,501004,0
AIR,M3,AIR_455_V6_M,Airport Terminal E F,455,455,007401,1
FOX,M1,FOX_860_V5_M,Fox Chase,860,860,004815,0
WAR,M3,WAR_467_V6_M,Center City Philadelphia,467,467,417007,1
WAR,M1,WAR_465_V5_M,Center City Philadelphia,465,465,417007,1
CYN,M1,CYN_1057_V5_M,Bala Cynwyd,1057,1057,005001,1
PAO,M1,PAO_5728_V5_M,Center City Philadelphia,5728,5728,516007,0
NOR,M1,NOR_6237_V5_M,Center City Philadelphia,6237,6237,228004,1
CHE,M1,CHE_768_V5_M,Chestnut Hill East,768,768,004720,0
MED,M3,MED_3530_V6_M,Center City Philadelphia,3530,3530,301406,0
WAR,M4,WAR_478_V7_M,Glenside,478,478,406411,0
PAO,M1,PAO_582_V5_M,Center City Philadelphia,582,582,505004,0
LAN,M3,LAN_5335_V6_M,Center City Philadelphia,5335,5335,538007,1
PAO,M3,PAO_5362_V66_M,Center City Philadelphia,5362,5362,501004,0
WTR,M1,WTR_7390_V5_M,West Trenton,7390,7390,004327,0
NOR,M4,NOR_221_V7_M,Center City Philadelphia,221,221,228007,1
AIR,M1,AIR_9450_V1_M,Center City Philadelphia,9450,9450,401007,0
PAO,M1,PAO_566_V5_M,Center City Philadelphia,566,566,501004,0
PAO,M1,PAO_2555_V5_M,Bryn Mawr,2555,2555,007516,1
CHW,M3,CHW_810_V6_M,Center City Philadelphia,810,810,801004,0
LAN,M1,LAN_544_V55_M,Doylestown,544,544,004538,0
CHE,M4,CHE_4716_V7_M,Chestnut Hill East,4716,4716,406720,0
TRE,M1,TRE_7842_V5_M,Center City Philadelphia,7842,7842,701004,0
PAO,M4,PAO_3561_V7_M,Malvern,3561,3561,007505,1
MED,M4,MED_3536_V7_M,Center City Philadelphia,3536,3536,301406,0
NOR,M1,NOR_3226_V5_M,Norristown - Elm Street,3226,3226,406228,0
TRE,M3,TRE_9707_V6_M,Trenton,9707,9707,007701,1
WAR,M4,WAR_423_V7_M,Center City Philadelphia,423,423,417007,1
MED,M1,MED_338_V5_M,Center City Philadelphia,338,338,307406,0
TRE,M1,TRE_9739_V5_M,Trenton,9739,9739,007701,1
LAN,M1,LAN_503_V5_M,Center City Philadelphia,503,503,538007,1
CHW,M3,CHW_850_V6_M,Center City Philadelphia,850,850,801004,0
CHW,M1,CHW_835_V5_M,Chestnut Hill West,835,835,007801,1
MED,M4,MED_5329_V7_M,Elwyn,5329,5329,007301,1
PAO,M3,PAO_3515_V6_M,Malvern,3515,3515,007505,1
NOR,M1,NOR_8230_V5_M,Norristown - Elm Street,8230,8230,004228,0
FOX,M3,FOX_822_V6_M,Fox Chase,822,822,004815,0
PAO,M2,PAO_1500_V5_M,Center City Philadelphia,1500,1500,501006,0
WIL,M3,WIL_218_V6_M,Center City Philadelphia,218,218,203406,0
WAR,M3,WAR_462_V6_M,Warminster,462,462,406417,0
CYN,M1,CYN_1062_V5_M,Center City Philadelphia,1062,1062,001005,0
NOR,M4,NOR_225_V7_M,Center City Philadelphia,225,225,228007,1
LAN,M4,LAN_5313_V7_M,Center City Philadelphia,5313,5313,538007,1
AIR,M1,AIR_9446_V1_M,Center City Philadelphia,9446,9446,401007,0
WTR,M1,WTR_373_V5_M,Center City Philadelphia,373,373,325007,1
WIL,M1,WIL_4213_V55_M,Newark,4213,4213,007201,1
WAR,M4,WAR_442_V7_M,Warminster,442,442,406417,0
TRE,M4,TRE_9737_V7_M,Trenton,9737,9737,007701,1
AIR,M1,AIR_438_V5_M,Center City Philadelphia,438,438,401406,0
LAN,M1,LAN_6560_V55_M,Lansdale,6560,6560,004538,0
WAR,M2,WAR_6479_V5_M,Center City Philadelphia,6479,6479,417004,1
TRE,M1,TRE_7534_V44_M,Center City Philadelphia,7534,7534,701004,0
LAN,M3,LAN_3510_V6_M,Doylestown,3510,3510,406538,0
MED,M1,MED_3234_V5_M,Center City Philadelphia,3234,3234,301406,0
MED,M1,MED_7363_V5_M,Media,7363,7363,007302,1
WAR,M1,WAR_3420_V5_M,Warminster,3420,3420,406417,0
LAN,M1,LAN_574_V5_M,Lansdale,574,574,004531,0
PAO,M4,PAO_3565_V7_M,Malvern,3565,3565,007505,1
NOR,M3,NOR_227_V6_M,Center City Philadelphia,227,227,228007,1
LAN,M4,LAN_5335_V7_M,Center City Philadelphia,5335,5335,538007,1
WIL,M4,WIL_205_V7_M,Wilmington,205,205,007203,1
WAR,M1,WAR_4257_V5_M,Center City Philadelphia,4257,4257,411007,1
AIR,M1,AIR_466_V5_M,Center City Philadelphia,466,466,401406,0
MED,M1,MED_2333_V5_M,Elwyn,2333,2333,007301,1
NOR,M4,NOR_219_V7_M,Center City Philadelphia,219,219,228007,1
NOR,M3,NOR_215_V6_M,Center City Philadelphia,215,215,228007,1
NOR,M4,NOR_211_V7_M,Center City Philadelphia,211,211,228007,1
MED,M1,MED_7327_V55_M,Elwyn,7327,7327,007301,1
WTR,M3,WTR_3563_V6_M,Center City Philadelphia,3563,3563,327007,1
WIL,M1,WIL_5265_V5_M,Newark,5265,5265,007201,1
WAR,M3,WAR_403_V6_M,Center City Philadelphia,403,403,411007,1
TRE,M1,TRE_734_V5_M,Center City Philadelphia,734,734,701004,0
WIL,M3,WIL_206_V6_M,Center City Philadelphia,206,206,203406,0
FOX,M1,FOX_828_V5_M,Fox Chase,828,828,004815,0
NOR,M1,NOR_6244_V5_M,Norristown,6244,6244,004228,0
WAR,M1,WAR_412_V5_M,Warminster,412,412,406417,0
CHW,M1,CHW_823_V5_M,Chestnut Hill West,823,823,007801,1
PAO,M4,PAO_5360_V7_M,Center City Philadelphia,5360,5360,505004,0
MED,M1,MED_380_V55_M,Center City Philadelphia,380,380,301406,0
AIR,M4,AIR_404_V7_M,Center City Philadelphia,404,404,401406,0
CHE,M3,CHE_7409_V6_M,Center City Philadelphia,7409,7409,720007,1
WAR,M1,WAR_454_V5_M,Carmel,454,454,406411,0
PAO,M3,PAO_5330_V66_M,Center City Philadelphia,5330,5330,505004,0
PAO,M1,PAO_594_V5_M,Center City Philadelphia,594,594,501004,0
WIL,M1,WIL_220_V5_M,Center City Philadelphia,220,220,203406,0
WTR,M3,WTR_3511_V6_M,Center City Philadelphia,3511,3511,327007,1
AIR,M3,AIR_463_V6_M,Airport Terminal E F,463,463,007401,1
CHW,M4,CHW_813_V7_M,Chestnut Hill West,813,813,007801,1
MED,M4,MED_5325_V7_M,Elwyn,5325,5325,007301,1
AIR,M3,AIR_4716_V6_M,Center City Philadelphia,4716,4716,401406,0
PAO,M3,PAO_1557_V66_M,Paoli/Thorndale,1557,1557,006505,1
PAO,M4,PAO_5318_V7_M,Center City Philadelphia,5318,5318,505004,0
NOR,M4,NOR_213_V7_M,Center City Philadelphia,213,213,228007,1
CHE,M1,CHE_7843_V55_M,Center City Philadelphia,7843,7843,720007,1
NOR,M1,NOR_6231_V5_M,Center City Philadelphia,6231,6231,228004,1
FOX,M1,FOX_807_V5_M,Center City Philadelphia,807,807,815007,1
PAO,M2,PAO_1595_V5_M,Paoli/Thorndale,1595,1595,006505,1
AIR,M3,AIR_411_V6_M,Airport Terminal E F,411,411,007401,1
FOX,M4,FOX_819_V7_M,Center City Philadelphia,819,819,815007,1
MED,M1,MED_2327_V5_M,Elwyn,2327,2327,007301,1
AIR,M3,AIR_7453_V6_M,Airport Terminal E F,7453,7453,007401,1
MED,M1,MED_9357_V5_M,Media/Elwyn,9357,9357,007301,1
PAO,M1,PAO_521_V5_M,Thorndale,521,521,007501,1
WAR,M3,WAR_426_V6_M,Warminster,426,426,406417,0
WIL,M1,WIL_9240_V5_M,Center City Philadelphia,9240,9240,205007,0
CHW,M1,CHW_840_V5_M,Center City Philadelphia,840,840,801004,0
WAR,M1,WAR_441_V5_M,Center City Philadelphia,441,441,417007,1
LAN,M1,LAN_6512_V4_M,Lansdale,6512,6512,004531,0
FOX,M1,FOX_867_V5_M,Center City Philadelphia,867,867,815007,1
CHW,M1,CHW_849_V5_M,Chestnut Hill West,849,849,007801,1
CHW,M1,CHW_819_V5_M,Chestnut Hill West,819,819,007801,1
TRE,M4,TRE_9736_V7_M,Center City Philadelphia,9736,9736,701007,0
PAO,M1,PAO_548_V55_M,Center City Philadelphia,548,548,505004,0
TRE,M4,TRE_9733_V7_M,Trenton,9733,9733,007701,1
AIR,M4,AIR_431_V7_M,Airport Terminal E F,431,431,007401,1
NOR,M4,NOR_231_V7_M,Center City Philadelphia,231,231,228007,1
CHW,M1,CHW_1803_V5_M,Chestnut Hill West,1803,1803,005801,1
MED,M1,MED_9346_V55_M,Center City Philadelphia,9346,9346,301007,0
FOX,M1,FOX_8775_V55_M,Center City Philadelphia,8775,8775,815007,1
TRE,M1,TRE_7218_V5_M,Center City Philadelphia,7218,7218,701007,0
AIR,M4,AIR_7417_V7_M,Airport Terminal E F,7417,7417,007401,1
CHW,M3,CHW_8234_V6_M,Center City Philadelphia,8234,8234,801004,0
WTR,M3,WTR_5362_V66_M,West Trenton,5362,5362,004327,0
CHW,M3,CHW_847_V6_M,Chestnut Hill West,847,847,007801,1
CHW,M1,CHW_853_V5_M,Chestnut Hill West,853,853,007801,1
TRE,M1,TRE_773_V5_M,Trenton,773,773,007701,1
TRE,M3,TRE_9726_V6_M,Center City Philadelphia,9726,9726,701007,0
AIR,M4,AIR_4712_V7_M,Center City Philadelphia,4712,4712,401406,0
LAN,M1,LAN_5249_V5_M,Center City Philadelphia,5249,5249,534007,1
AIR,M1,AIR_9402_V1_M,Center City Philadelphia,9402,9402,401007,0
TRE,M4,TRE_9723_V7_M,Trenton,9723,9723,007701,1
WTR,M1,WTR_384_V5_M,West Trenton,384,384,406327,0
LAN,M3,LAN_3532_V6_M,Doylestown,3532,3532,406538,0
AIR,M4,AIR_434_V7_M,Center City Philadelphia,434,434,401406,0
AIR,M1,AIR_426_V5_M,Center City Philadelphia,426,426,401406,0
CHW,M3,CHW_846_V6_M,Center City Philadelphia,846,846,801004,0
PAO,M4,PAO_5314_V7_M,Center City Philadelphia,5314,5314,505004,0
FOX,M1,FOX_857_V5_M,Center City Philadelphia,857,857,815007,1
WTR,M1,WTR_6313_V55_M,Center City Philadelphia,6313,6313,327004,1
WIL,M3,WIL_211_V6_M,Marcus Hook,211,211,007205,1
MED,M4,MED_306_V7_M,Center City Philadelphia,306,306,301406,0
NOR,M1,NOR_3240_V5_M,Norristown - Elm Street,3240,3240,406228,0
FOX,M3,FOX_815_V6_M,Center City Philadelphia,815,815,815007,1
CHE,M3,CHE_4708_V6_M,Chestnut Hill East,4708,4708,406720,0
WAR,M3,WAR_430_V6_M,Warminster,430,430,406417,0
WAR,M1,WAR_432_V5_M,Warminster,432,432,406417,0
FOX,M3,FOX_862_V6_M,Fox Chase,862,862,004815,0
FOX,M3,FOX_835_V6_M,Center City Philadelphia,835,835,815007,1
LAN,M1,LAN_583_V5_M,Center City Philadelphia,583,583,538007,1
WTR,M1,WTR_330_V5_M,West Trenton,330,330,406327,0
NOR,M1,NOR_2371_V5_M,Center City Philadelphia,2371,2371,228007,1
CHE,M1,CHE_765_V5_M,Center City Philadelphia,765,765,720007,1
LAN,M3,LAN_5319_V6_M,Center City Philadelphia,5319,5319,538007,1
PAO,M3,PAO_3555_V6_M,Malvern,3555,3555,007505,1
AIR,M1,AIR_433_V5_M,Airport Terminal E F,433,433,007401,1
TRE,M3,TRE_9720_V6_M,Center City Philadelphia,9720,9720,701007,0
LAN,M3,LAN_3530_V6_M,Doylestown,3530,3530,406538,0
PAO,M3,PAO_3539_V6_M,Malvern,3539,3539,007505,1
MED,M1,MED_3240_V5_M,Center City Philadelphia,3240,3240,301406,0
CHW,M1,CHW_831_V5_M,Chestnut Hill West,831,831,007801,1
PAO,M3,PAO_5326_V66_M,Center City Philadelphia,5326,5326,505004,0
AIR,M3,AIR_430_V6_M,Center City Philadelphia,430,430,401406,0
PAO,M3,PAO_5338_V66_M,Center City Philadelphia,5338,5338,505004,0
TRE,M1,TRE_9784_V5_M,Center City Philadelphia,9784,9784,701007,0
CHW,M1,CHW_816_V5_M,Center City Philadelphia,816,816,801004,0
AIR,M1,AIR_9410_V1_M,Center City Philadelphia,9410,9410,401007,0
AIR,M3,AIR_4720_V6_M,Center City Philadelphia,4720,4720,401406,0
LAN,M3,LAN_3526_V6_M,Doylestown,3526,3526,406538,0
CHE,M1,CHE_725_V5_M,Center City Philadelphia,725,725,720007,1
TRE,M1,TRE_783_V5_M,Trenton,783,783,007701,1
WAR,M3,WAR_401_V6_M,Center City Philadelphia,401,401,407007,1
TRE,M3,TRE_9710_V6_M,Center City Philadelphia,9710,9710,701007,0
LAN,M1,LAN_5737_V5_M,Center City Philadelphia,5737,5737,534007,1
AIR,M3,AIR_478_V6_M,Center City Philadelphia,478,478,401406,0
CHE,M4,CHE_4720_V7_M,Chestnut Hill East,4720,4720,406720,0
MED,M4,MED_5305_V7_M,Elwyn,5305,5305,007301,1
WAR,M1,WAR_439_V5_M,Center City Philadelphia,439,439,411007,1
AIR,M1,AIR_436_V5_M,Center City Philadelphia,436,436,401406,0
WAR,M4,WAR_404_V7_M,Warminster,404,404,406417,0
NOR,M4,NOR_6202_V7_M,Norristown,6202,6202,004228,0
AIR,M3,AIR_422_V6_M,Center City Philadelphia,422,422,401406,0
WAR,M5,WAR_6479_V4_M,Center City Philadelphia,6479,6479,417004,1
WTR,M1,WTR_6370_V55_M,West Trenton,6370,6370,004327,0
CHE,M1,CHE_6779_V5_M,Center City Philadelphia,6779,6779,720004,1
PAO,M1,PAO_591_V5_M,Malvern,591,591,007505,1
WIL,M3,WIL_209_V6_M,Wilmington,209,209,007203,1
WIL,M1,WIL_9236_V5_M,Center City Philadelphia,9236,9236,205007,0
FOX,M3,FOX_810_V6_M,Fox Chase,810,810,004815,0
WTR,M1,WTR_395_V5_M,Center City Philadelphia,395,395,327007,1
LAN,M4,LAN_3538_V7_M,Doylestown,3538,3538,406538,0
NOR,M1,NOR_8266_V5_M,Norristown - Elm Street,8266,8266,004228,0
AIR,M4,AIR_4716_V7_M,Center City Philadelphia,4716,4716,401406,0
WIL,M3,WIL_200_V6_M,Center City Philadelphia,200,200,205406,0
AIR,M3,AIR_442_V6_M,Center City Philadelphia,442,442,401406,0
PAO,M1,PAO_523_V55_M,Malvern,523,523,007505,1
TRE,M4,TRE_9729_V7_M,Trenton,9729,9729,007701,1
CHW,M1,CHW_812_V5_M,Center City Philadelphia,812,812,801004,0
AIR,M3,AIR_7441_V6_M,Airport Terminal E F,7441,7441,007401,1
AIR,M4,AIR_410_V7_M,Center City Philadelphia,410,410,401406,0
CHE,M4,CHE_4704_V7_M,Chestnut Hill East,4704,4704,406720,0
CHE,M4,CHE_7473_V7_M,Center City Philadelphia,7473,7473,720007,1
LAN,M3,LAN_5331_V6_M,Center City Philadelphia,5331,5331,538007,1
AIR,M1,AIR_408_V5_M,Center City Philadelphia,408,408,401406,0
WIL,M1,WIL_9242_V5_M,Center City Philadelphia,9242,9242,203007,0
TRE,M4,TRE_9706_V7_M,Center City Philadelphia,9706,9706,701007,0
WAR,M3,WAR_405_V6_M,Center City Philadelphia,405,405,411007,1
LAN,M3,LAN_3528_V6_M,Doylestown,3528,3528,406538,0
AIR,M3,AIR_419_V6_M,Airport Terminal E F,419,419,007401,1
WIL,M1,WIL_4211_V55_M,Marcus Hook,4211,4211,007205,1
LAN,M1,LAN_594_V5_M,Doylestown,594,594,004538,0
CHE,M1,CHE_6730_V55_M,Chestnut Hill East,6730,6730,004720,0
WIL,M3,WIL_212_V6_M,Center City Philadelphia,212,212,205406,0
NOR,M3,NOR_202_V6_M,Norristown - Elm Street,202,202,406228,0
AIR,M4,AIR_7465_V7_M,Airport Terminal E F,7465,7465,007401,1
TRE,M1,TRE_733_V5_M,Trenton,733,733,007701,1
PAO,M3,PAO_5342_V66_M,Center City Philadelphia,5342,5342,505004,0
AIR,M1,AIR_448_V5_M,Center City Philadelphia,448,448,401406,0
NOR,M4,NOR_6235_V7_M,Center City Philadelphia,6235,6235,228004,1
AIR,M4,AIR_9402_V7_M,Center City Philadelphia,9402,9402,401007,0
CHE,M3,CHE_7473_V6_M,Center City Philadelphia,7473,7473,720007,1
PAO,M1,PAO_9597_V5_M,Paoli/Thorndale,9597,9597,007501,1
AIR,M1,AIR_474_V5_M,Center City Philadelphia,474,474,401406,0
WAR,M1,WAR_456_V5_M,Warminster,456,456,406417,0
CYN,M1,CYN_1082_V5_M,Center City Philadelphia,1082,1082,001005,0
AIR,M4,AIR_406_V7_M,Center City Philadelphia,406,406,401406,0
WTR,M3,WTR_5330_V66_M,West Trenton,5330,5330,004327,0
CHW,M3,CHW_819_V6_M,Chestnut Hill West,819,819,007801,1
AIR,M3,AIR_447_V6_M,Airport Terminal E F,447,447,007401,1
NOR,M3,NOR_225_V6_M,Center City Philadelphia,225,225,228007,1
TRE,M3,TRE_9715_V6_M,Trenton,9715,9715,007701,1
WTR,M1,WTR_6374_V5_M,West Trenton,6374,6374,004327,0
CHE,M4,CHE_4736_V7_M,Chestnut Hill East,4736,4736,406720,0
PAO,M1,PAO_537_V55_M,Thorndale,537,537,007501,1
WTR,M3,WTR_5326_V66_M,West Trenton,5326,5326,004327,0
MED,M1,MED_3542_V55_M,Center City Philadelphia,3542,3542,301406,0
PAO,M1,PAO_9506_V55_M,Center City Philadelphia,9506,9506,514007,0
CHE,M1,CHE_743_V5_M,Center City Philadelphia,743,743,720007,1
WTR,M1,WTR_6305_V55_M,Center City Philadelphia,6305,6305,327004,1
TRE,M4,TRE_738_V7_M,Center City Philadelphia,738,738,701004,0
WTR,M1,WTR_6308_V55_M,West Trenton,6308,6308,004327,0
FOX,M4,FOX_848_V7_M,Fox Chase,848,848,004815,0
LAN,M1,LAN_545_V55_M,Center City Philadelphia,545,545,534007,1
WAR,M4,WAR_439_V7_M,Center City Philadelphia,439,439,417007,1
MED,M1,MED_383_V5_M,Elwyn,383,383,007301,1
AIR,M4,AIR_7461_V7_M,Airport Terminal E F,7461,7461,007401,1
NOR,M3,NOR_207_V6_M,Center City Philadelphia,207,207,228007,1
MED,M1,MED_398_V5_M,Center City Philadelphia,398,398,301406,0
PAO,M1,PAO_5310_V5_M,Center City Philadelphia,5310,5310,505004,0
AIR,M1,AIR_471_V5_M,Airport Terminal E F,471,471,007401,1
AIR,M3,AIR_466_V6_M,Center City Philadelphia,466,466,401406,0
CHW,M1,CHW_867_V5_M,Chestnut Hill West,867,867,007801,1
AIR,M1,AIR_457_V5_M,Airport Terminal E F,457,457,007401,1
AIR,M1,AIR_416_V5_M,Center City Philadelphia,416,416,401406,0
AIR,M4,AIR_7441_V7_M,Airport Terminal E F,7441,7441,007401,1
CHE,M4,CHE_7457_V7_M,Center City Philadelphia,7457,7457,720007,1
WAR,M3,WAR_404_V6_M,Warminster,404,404,406417,0
WTR,M1,WTR_387_V5_M,Center City Philadelphia,387,387,327007,1
NOR,M1,NOR_6204_V5_M,Norristown,6204,6204,004228,0
PAO,M1,PAO_9538_V44_M,Center City Philadelphia,9538,9538,501007,0
PAO,M1,PAO_8569_V5_M,Malvern,8569,8569,007505,1
MED,M3,MED_5333_V6_M,Elwyn,5333,5333,007301,1
FOX,M1,FOX_8569_V5_M,Center City Philadelphia,8569,8569,815007,1
CHW,M1,CHW_830_V5_M,Center City Philadelphia,830,830,801004,0
WTR,M4,WTR_5318_V7_M,West Trenton,5318,5318,004327,0
CHW,M1,CHW_4815_V55_M,Chestnut Hill West,4815,4815,007801,1
MED,M1,MED_9365_V5_M,Media/Elwyn,9365,9365,007301,1
NOR,M1,NOR_264_V5_M,Norristown - Elm Street,264,264,406228,0
AIR,M1,AIR_475_V5_M,Airport Terminal E F,475,475,007401,1
NOR,M1,NOR_6225_V5_M,Center City Philadelphia,6225,6225,228004,1
AIR,M3,AIR_7425_V6_M,Airport Terminal E F,7425,7425,007401,1
WTR,M1,WTR_6307_V55_M,Center City Philadelphia,6307,6307,327004,1
PAO,M3,PAO_2573_V6_M,Malvern,2573,2573,007505,1
WTR,M1,WTR_393_V5_M,Center City Philadelphia,393,393,327007,1
CHW,M1,CHW_827_V5_M,Chestnut Hill West,827,827,007801,1
CHW,M3,CHW_811_V6_M,Chestnut Hill West,811,811,007801,1
PAO,M1,PAO_577_V5_M,Thorndale,577,577,007501,1
AIR,M1,AIR_412_V5_M,Center City Philadelphia,412,412,401406,0
TRE,M4,TRE_9707_V7_M,Trenton,9707,9707,007701,1
WTR,M3,WTR_3519_V6_M,Center City Philadelphia,3519,3519,327007,1
MED,M1,MED_2311_V5_M,Elwyn,2311,2311,007301,1
CHW,M1,CHW_857_V5_M,Chestnut Hill West,857,857,007801,1
WTR,M1,WTR_338_V5_M,West Trenton,338,338,406327,0
TRE,M1,TRE_9724_V5_M,Center City Philadelphia,9724,9724,701007,0
TRE,M3,TRE_9703_V6_M,Trenton,9703,9703,007701,1
WIL,M3,WIL_215_V6_M,Marcus Hook,215,215,007205,1
AIR,M4,AIR_7425_V7_M,Airport Terminal E F,7425,7425,007401,1
MED,M1,MED_396_V5_M,Center City Philadelphia,396,396,301406,0
WAR,M1,WAR_444_V5_M,Warminster,444,444,406417,0
AIR,M1,AIR_427_V5_M,Airport Terminal E F,427,427,007401,1
WIL,M1,WIL_9237_V55_M,Wilminton,9237,9237,007205,1
PAO,M4,PAO_3523_V7_M,Malvern,3523,3523,007505,1
WAR,M4,WAR_401_V7_M,Center City Philadelphia,401,401,407007,1
CHW,M1,CHW_7845_V5_M,Chestnut Hill West,7845,7845,007801,1
LAN,M3,LAN_5321_V6_M,Center City Philadelphia,5321,5321,538007,1
CHW,M1,CHW_834_V5_M,Center City Philadelphia,834,834,801004,0
LAN,M1,LAN_580_V5_M,County Interlocking,580,580,004534,0
AIR,M3,AIR_451_V6_M,Airport Terminal E F,451,451,007401,1
CYN,M1,CYN_1061_V5_M,Bala Cynwyd,1061,1061,005001,1
AIR,M1,AIR_470_V5_M,Center City Philadelphia,470,470,401406,0
PAO,M4,PAO_5368_V7_M,Center City Philadelphia,5368,5368,505004,0
TRE,M1,TRE_769_V5_M,Trenton,769,769,007701,1
PAO,M1,PAO_9542_V5_M,Center City Philadelphia,9542,9542,501007,0
NOR,M1,NOR_6250_V5_M,Norristown,6250,6250,004228,0
LAN,M4,LAN_3534_V7_M,Doylestown,3534,3534,406538,0
CHE,M4,CHE_7429_V7_M,Center City Philadelphia,7429,7429,720007,1
CHE,M3,CHE_4768_V6_M,Chestnut Hill East,4768,4768,406720,0
WAR,M1,WAR_440_V5_M,Warminster,440,440,406417,0
PAO,M4,PAO_3519_V7_M,Malvern,3519,3519,007505,1
PAO,M4,PAO_3515_V7_M,Malvern,3515,3515,007505,1
PAO,M1,PAO_9526_V44_M,Center City Philadelphia,9526,9526,501007,0
AIR,M4,AIR_7409_V7_M,Airport Terminal E F,7409,7409,007401,1
WAR,M1,WAR_2450_V5_M,Warminster,2450,2450,406417,0
WTR,M3,WTR_5338_V66_M,West Trenton,5338,5338,004327,0
CHE,M3,CHE_7449_V6_M,Center City Philadelphia,7449,7449,720007,1
LAN,M3,LAN_3518_V6_M,Doylestown,3518,3518,406538,0
PAO,M3,PAO_3523_V6_M,Malvern,3523,3523,007505,1
AIR,M3,AIR_4708_V6_M,Center City Philadelphia,4708,4708,401406,0
WAR,M1,WAR_475_V5_M,Center City Philadelphia,475,475,411007,1
NOR,M1,NOR_3236_V5_M,Norristown - Elm Street,3236,3236,406228,0
MED,M1,MED_3236_V5_M,Center City Philadelphia,3236,3236,301406,0
LAN,M1,LAN_5711_V5_M,Center City Philadelphia,5711,5711,538007,1
WIL,M4,WIL_222_V7_M,Center City Philadelphia,222,222,203406,0
WTR,M3,WTR_5350_V66_M,West Trenton,5350,5350,004327,0
NOR,M1,NOR_216_V5_M,Norristown - Elm Street,216,216,406228,0
AIR,M4,AIR_439_V7_M,Airport Terminal E F,439,439,007401,1
PAO,M1,PAO_507_V5_M,Malvern,507,507,007505,1
MED,M1,MED_9334_V5_M,Center City Philadelphia,9334,9334,302007,0
TRE,M3,TRE_9712_V6_M,Center City Philadelphia,9712,9712,701007,0
WAR,M4,WAR_406_V7_M,Warminster,406,406,406417,0
AIR,M4,AIR_7469_V7_M,Airport Terminal E F,7469,7469,007401,1
WAR,M4,WAR_434_V7_M,Warminster,434,434,406417,0
NOR,M3,NOR_211_V6_M,Center City Philadelphia,211,211,228007,1
PAO,M1,PAO_9524_V5_M,Center City Philadelphia,9524,9524,505007,0
NOR,M1,NOR_8270_V5_M,Norristown - Elm Street,8270,8270,004228,0
TRE,M4,TRE_9701_V7_M,Trenton,9701,9701,007701,1
CHW,M4,CHW_824_V7_M,Center City Philadelphia,824,824,801004,0
FOX,M4,FOX_836_V7_M,Fox Chase,836,836,004815,0
NOR,M1,NOR_6205_V5_M,Center City Philadelphia,6205,6205,226004,1
FOX,M3,FOX_834_V6_M,Fox Chase,834,834,004815,0
WTR,M1,WTR_394_V5_M,West Trenton,394,394,406327,0
NOR,M4,NOR_6237_V7_M,Center City Philadelphia,6237,6237,228004,1
WAR,M3,WAR_415_V6_M,Center City Philadelphia,415,415,417007,1
LAN,M4,LAN_3530_V7_M,Doylestown,3530,3530,406538,0
WIL,M1,WIL_9227_V5_M,Wilminton,9227,9227,007205,1
TRE,M1,TRE_9756_V5_M,Center City Philadelphia,9756,9756,701007,0
WAR,M3,WAR_442_V6_M,Warminster,442,442,406417,0
WIL,M1,WIL_2718_V55_M,Center City Philadelphia,2718,2718,201406,0
CHW,M3,CHW_851_V6_M,Chestnut Hill West,851,851,007801,1
AIR,M3,AIR_410_V6_M,Center City Philadelphia,410,410,401406,0
NOR,M1,NOR_3224_V55_M,Norristown - Elm Street,3224,3224,406228,0
LAN,M1,LAN_537_V55_M,Center City Philadelphia,537,537,538007,1
AIR,M3,AIR_475_V6_M,Airport Terminal E F,475,475,007401,1
LAN,M1,LAN_573_V5_M,Center City Philadelphia,573,573,533007,1
WTR,M4,WTR_5334_V7_M,West Trenton,5334,5334,004327,0
WIL,M4,WIL_206_V7_M,Center City Philadelphia,206,206,203406,0
NOR,M3,NOR_235_V6_M,Center City Philadelphia,235,235,228007,1
FOX,M3,FOX_805_V6_M,Center City Philadelphia,805,805,815007,1
NOR,M1,NOR_207_V5_M,Center City Philadelphia,207,207,228007,1
AIR,M4,AIR_426_V7_M,Center City Philadelphia,426,426,401406,0
CHE,M1,CHE_732_V5_M,Chestnut Hill East,732,732,004720,0
WAR,M1,WAR_5444_V5_M,Warminster,5444,5444,004417,0
NOR,M3,NOR_200_V6_M,Norristown - Elm Street,200,200,406228,0
AIR,M3,AIR_7461_V6_M,Airport Terminal E F,7461,7461,007401,1
PAO,M3,PAO_1516_V66_M,Center City Philadelphia,1516,1516,501006,0
MED,M4,MED_5319_V7_M,Elwyn,5319,5319,007301,1
WTR,M1,WTR_383_V5_M,Center City Philadelphia,383,383,327007,1
NOR,M1,NOR_6242_V5_M,Norristown,6242,6242,004228,0
FOX,M3,FOX_826_V6_M,Fox Chase,826,826,004815,0
MED,M1,MED_326_V5_M,Center City Philadelphia,326,326,301406,0
AIR,M3,AIR_446_V6_M,Center City Philadelphia,446,446,401406,0
CHE,M4,CHE_7433_V7_M,Center City Philadelphia,7433,7433,720007,1
WTR,M4,WTR_5338_V7_M,West Trenton,5338,5338,004327,0
