from_stop_id,to_stop_id,transfer_type,from_trip_id,to_trip_id
90005,90005,4,CHE7281_20260622_SID189324_SID189324,WIL7281_20260622_SID189324_SID189324
90005,90005,4,TRE7284_20260622_SID186626,NOR7284_20260622_SID186626
90005,90005,4,TRE7284_20260622_SID189815_SID189815,NOR7284_20260622_SID189815_SID189815
90005,90005,4,CHE7419_20260622_SID186626,AIR7419_20260622_SID186626
90005,90005,4,CHE7419_20260622_SID189324_SID189324,AIR7419_20260622_SID189324_SID189324
90005,90005,4,CHE7423_20260622_SID186626,AIR7423_20260622_SID186626
90005,90005,4,CHE7423_20260622_SID189324_SID189324,AIR7423_20260622_SID189324_SID189324
90005,90005,4,CHE7427_20260622_SID186626,AIR7427_20260622_SID186626
90005,90005,4,CHE7427_20260622_SID189324_SID189324,AIR7427_20260622_SID189324_SID189324
90005,90005,4,CHE7431_20260622_SID186626,AIR7431_20260622_SID186626
90005,90005,4,CHE7431_20260622_SID189324_SID189324,AIR7431_20260622_SID189324_SID189324
90005,90005,4,CHE7435_20260622_SID186626,AIR7435_20260622_SID186626
90005,90005,4,CHE7435_20260622_SID189324_SID189324,AIR7435_20260622_SID189324_SID189324
90005,90005,4,CHE7439_20260622_SID186626,AIR7439_20260622_SID186626
90005,90005,4,CHE7439_20260622_SID189324_SID189324,AIR7439_20260622_SID189324_SID189324
90005,90005,4,CHE7443_20260622_SID186626,AIR7443_20260622_SID186626
90005,90005,4,CHE7443_20260622_SID189324_SID189324,AIR7443_20260622_SID189324_SID189324
90005,90005,4,CHE7447_20260622_SID186626,AIR7447_20260622_SID186626
90005,90005,4,CHE7447_20260622_SID189324_SID189324,AIR7447_20260622_SID189324_SID189324
90005,90005,4,CHE7451_20260622_SID186626,AIR7451_20260622_SID186626
90005,90005,4,CHE7451_20260622_SID189324_SID189324,AIR7451_20260622_SID189324_SID189324
90005,90005,4,CHE7455_20260622_SID186626,AIR7455_20260622_SID186626
90005,90005,4,CHE7455_20260622_SID189324_SID189324,AIR7455_20260622_SID189324_SID189324
90005,90005,4,CHE7459_20260622_SID186626,AIR7459_20260622_SID186626
90005,90005,4,CHE7459_20260622_SID189324_SID189324,AIR7459_20260622_SID189324_SID189324
90005,90005,4,CHE7463_20260622_SID186626,AIR7463_20260622_SID186626
90005,90005,4,CHE7463_20260622_SID189324_SID189324,AIR7463_20260622_SID189324_SID189324
90005,90005,4,CHE7467_20260622_SID186626,AIR7467_20260622_SID186626
90005,90005,4,CHE7467_20260622_SID189324_SID189324,AIR7467_20260622_SID189324_SID189324
90005,90005,4,CHE7471_20260622_SID186626,AIR7471_20260622_SID186626
90005,90005,4,CHE7471_20260622_SID189324_SID189324,AIR7471_20260622_SID189324_SID189324
90005,90005,4,CHE7475_20260622_SID186626,AIR7475_20260622_SID186626
90005,90005,4,CHE7475_20260622_SID189324_SID189324,AIR7475_20260622_SID189324_SID189324
90005,90005,4,CHE7587_20260622_SID186626,PAO7587_20260622_SID186626
90005,90005,4,CHE7587_20260622_SID189324_SID189324,PAO7587_20260622_SID189324_SID189324
90005,90005,4,TRE780_20260622_SID186626,CHE780_20260622_SID186626
90005,90005,4,TRE780_20260622_SID189324_SID189324,CHE780_20260622_SID189324_SID189324
90005,90005,4,TRE782_20260622_SID186626,CHE782_20260622_SID186626
90005,90005,4,TRE782_20260622_SID189324_SID189324,CHE782_20260622_SID189324_SID189324
90005,90005,4,CHE783_20260622_SID186626,TRE783_20260622_SID186626
90005,90005,4,CHE783_20260622_SID189324_SID189324,TRE783_20260622_SID189324_SID189324
90005,90005,4,CHE785_20260622_SID186626,TRE785_20260622_SID186626
90005,90005,4,CHE785_20260622_SID189324_SID189324,TRE785_20260622_SID189324_SID189324
90005,90005,4,TRE786_20260622_SID186626,CHE786_20260622_SID186626
90005,90005,4,TRE786_20260622_SID189324_SID189324,CHE786_20260622_SID189324_SID189324
90005,90005,4,CHE789_20260622_SID186626,TRE789_20260622_SID186626
90005,90005,4,CHE789_20260622_SID189324_SID189324,TRE789_20260622_SID189324_SID189324
90005,90005,4,FOX801_20260622_SID186626,CHW801_20260622_SID186626
90005,90005,4,FOX801_20260622_SID189324_SID189324,CHW801_20260622_SID189324_SID189324
90005,90005,4,CHW802_20260622_SID186626,FOX802_20260622_SID186626
90005,90005,4,CHW802_20260622_SID189324_SID189324,FOX802_20260622_SID189324_SID189324
90005,90005,4,FOX803_20260622_SID186626,CHW803_20260622_SID186626
90005,90005,4,FOX803_20260622_SID189324_SID189324,CHW803_20260622_SID189324_SID189324
90005,90005,4,FOX805_20260622_SID186626,CHW805_20260622_SID186626
90005,90005,4,FOX805_20260622_SID189324_SID189324,CHW805_20260622_SID189324_SID189324
90005,90005,4,CHW806_20260622_SID186626,FOX806_20260622_SID186626
90005,90005,4,CHW806_20260622_SID189324_SID189324,FOX806_20260622_SID189324_SID189324
90005,90005,4,FOX809_20260622_SID186626,CHW809_20260622_SID186626
90005,90005,4,FOX809_20260622_SID189324_SID189324,CHW809_20260622_SID189324_SID189324
90005,90005,4,CHW810_20260622_SID186626,FOX810_20260622_SID186626
90005,90005,4,CHW810_20260622_SID189324_SID189324,FOX810_20260622_SID189324_SID189324
90005,90005,4,FOX811_20260622_SID186626,CHW811_20260622_SID186626
90005,90005,4,FOX811_20260622_SID189324_SID189324,CHW811_20260622_SID189324_SID189324
90005,90005,4,CHW814_20260622_SID186626,FOX814_20260622_SID186626
90005,90005,4,CHW814_20260622_SID189324_SID189324,FOX814_20260622_SID189324_SID189324
90005,90005,4,FOX815_20260622_SID186626,CHW815_20260622_SID186626
90005,90005,4,FOX815_20260622_SID189324_SID189324,CHW815_20260622_SID189324_SID189324
90005,90005,4,FOX817_20260622_SID186626,CHW817_20260622_SID186626
90005,90005,4,FOX817_20260622_SID189324_SID189324,CHW817_20260622_SID189324_SID189324
90005,90005,4,CHW818_20260622_SID186626,FOX818_20260622_SID186626
90005,90005,4,CHW818_20260622_SID189324_SID189324,FOX818_20260622_SID189324_SID189324
90005,90005,4,FOX821_20260622_SID186626,CHW821_20260622_SID186626
90005,90005,4,FOX821_20260622_SID189324_SID189324,CHW821_20260622_SID189324_SID189324
90005,90005,4,CHW822_20260622_SID186626,FOX822_20260622_SID186626
90005,90005,4,CHW822_20260622_SID189324_SID189324,FOX822_20260622_SID189324_SID189324
90005,90005,4,FOX825_20260622_SID186626,CHW825_20260622_SID186626
90005,90005,4,FOX825_20260622_SID189324_SID189324,CHW825_20260622_SID189324_SID189324
90005,90005,4,CHW826_20260622_SID186626,FOX826_20260622_SID186626
90005,90005,4,CHW826_20260622_SID189324_SID189324,FOX826_20260622_SID189324_SID189324
90005,90005,4,CHW8280_20260622_SID186626,NOR8280_20260622_SID186626
90005,90005,4,CHW8280_20260622_SID189324_SID189324,NOR8280_20260622_SID189324_SID189324
90005,90005,4,FOX829_20260622_SID186626,CHW829_20260622_SID186626
90005,90005,4,FOX829_20260622_SID189324_SID189324,CHW829_20260622_SID189324_SID189324
90005,90005,4,CHW830_20260622_SID186626,FOX830_20260622_SID186626
90005,90005,4,CHW830_20260622_SID189324_SID189324,FOX830_20260622_SID189324_SID189324
90005,90005,4,CHW8312_20260621_SID186629,WTR8312_20260621_SID186629
90005,90005,4,CHW8312_20260621_SID189779_SID189779,WTR8312_20260621_SID189779_SID189779
90005,90005,4,CHW8320_20260621_SID186629,WTR8320_20260621_SID186629
90005,90005,4,CHW8320_20260621_SID189779_SID189779,WTR8320_20260621_SID189779_SID189779
90005,90005,4,CHW8328_20260621_SID186629,WTR8328_20260621_SID186629
90005,90005,4,CHW8328_20260621_SID189779_SID189779,WTR8328_20260621_SID189779_SID189779
90005,90005,4,CHW8336_20260621_SID186629,WTR8336_20260621_SID186629
90005,90005,4,CHW8336_20260621_SID189779_SID189779,WTR8336_20260621_SID189779_SID189779
90005,90005,4,FOX833_20260622_SID186626,CHW833_20260622_SID186626
90005,90005,4,FOX833_20260622_SID189324_SID189324,CHW833_20260622_SID189324_SID189324
90005,90005,4,CHW8344_20260621_SID186629,WTR8344_20260621_SID186629
90005,90005,4,CHW8344_20260621_SID189779_SID189779,WTR8344_20260621_SID189779_SID189779
90005,90005,4,CHW834_20260622_SID186626,FOX834_20260622_SID186626
90005,90005,4,CHW834_20260622_SID189324_SID189324,FOX834_20260622_SID189324_SID189324
90005,90005,4,CHW8352_20260621_SID186629,WTR8352_20260621_SID186629
90005,90005,4,CHW8352_20260621_SID189779_SID189779,WTR8352_20260621_SID189779_SID189779
90005,90005,4,CHW8360_20260621_SID186629,WTR8360_20260621_SID186629
90005,90005,4,CHW8360_20260621_SID189779_SID189779,WTR8360_20260621_SID189779_SID189779
90005,90005,4,CHW8368_20260621_SID186629,WTR8368_20260621_SID186629
90005,90005,4,CHW8368_20260621_SID189779_SID189779,WTR8368_20260621_SID189779_SID189779
90005,90005,4,CHW8376_20260621_SID186629,WTR8376_20260621_SID186629
90005,90005,4,CHW8376_20260621_SID189779_SID189779,WTR8376_20260621_SID189779_SID189779
90005,90005,4,FOX837_20260622_SID186626,CHW837_20260622_SID186626
90005,90005,4,FOX837_20260622_SID189324_SID189324,CHW837_20260622_SID189324_SID189324
90005,90005,4,CHW838_20260622_SID186626,FOX838_20260622_SID186626
90005,90005,4,CHW838_20260622_SID189324_SID189324,FOX838_20260622_SID189324_SID189324
90005,90005,4,FOX841_20260622_SID186626,CHW841_20260622_SID186626
90005,90005,4,FOX841_20260622_SID189324_SID189324,CHW841_20260622_SID189324_SID189324
90005,90005,4,CHW842_20260622_SID186626,FOX842_20260622_SID186626
90005,90005,4,CHW842_20260622_SID189324_SID189324,FOX842_20260622_SID189324_SID189324
90005,90005,4,FOX845_20260622_SID186626,CHW845_20260622_SID186626
90005,90005,4,FOX845_20260622_SID189324_SID189324,CHW845_20260622_SID189324_SID189324
90005,90005,4,CHW846_20260622_SID186626,FOX846_20260622_SID186626
90005,90005,4,CHW846_20260622_SID189324_SID189324,FOX846_20260622_SID189324_SID189324
90005,90005,4,FOX849_20260622_SID186626,CHW849_20260622_SID186626
90005,90005,4,FOX849_20260622_SID189324_SID189324,CHW849_20260622_SID189324_SID189324
90005,90005,4,FOX8507_20260621_SID186622,PAO8507_20260621_SID186622
90005,90005,4,FOX8507_20260621_SID189792_SID189792,PAO8507_20260621_SID189792_SID189792
90005,90005,4,FOX8507_20260627_SID186623,PAO8507_20260627_SID186623
90005,90005,4,FOX8507_20260627_SID189321_SID189321,PAO8507_20260627_SID189321_SID189321
90005,90005,4,CHW850_20260622_SID186626,FOX850_20260622_SID186626
90005,90005,4,CHW850_20260622_SID189324_SID189324,FOX850_20260622_SID189324_SID189324
90005,90005,4,FOX8515_20260621_SID186622,PAO8515_20260621_SID186622
90005,90005,4,FOX8515_20260621_SID189792_SID189792,PAO8515_20260621_SID189792_SID189792
90005,90005,4,FOX8515_20260627_SID186623,PAO8515_20260627_SID186623
90005,90005,4,FOX8515_20260627_SID189321_SID189321,PAO8515_20260627_SID189321_SID189321
90005,90005,4,FOX8523_20260621_SID186622,PAO8523_20260621_SID186622
90005,90005,4,FOX8523_20260621_SID189792_SID189792,PAO8523_20260621_SID189792_SID189792
90005,90005,4,FOX8523_20260627_SID186623,PAO8523_20260627_SID186623
90005,90005,4,FOX8523_20260627_SID189321_SID189321,PAO8523_20260627_SID189321_SID189321
90005,90005,4,FOX8531_20260621_SID186622,PAO8531_20260621_SID186622
90005,90005,4,FOX8531_20260621_SID189792_SID189792,PAO8531_20260621_SID189792_SID189792
90005,90005,4,FOX8531_20260627_SID186623,PAO8531_20260627_SID186623
90005,90005,4,FOX8531_20260627_SID189321_SID189321,PAO8531_20260627_SID189321_SID189321
90005,90005,4,FOX8539_20260621_SID186622,PAO8539_20260621_SID186622
90005,90005,4,FOX8539_20260621_SID189792_SID189792,PAO8539_20260621_SID189792_SID189792
90005,90005,4,FOX8539_20260627_SID186623,PAO8539_20260627_SID186623
90005,90005,4,FOX8539_20260627_SID189321_SID189321,PAO8539_20260627_SID189321_SID189321
90005,90005,4,FOX853_20260622_SID186626,CHW853_20260622_SID186626
90005,90005,4,FOX853_20260622_SID189324_SID189324,CHW853_20260622_SID189324_SID189324
90005,90005,4,FOX8547_20260621_SID186622,PAO8547_20260621_SID186622
90005,90005,4,FOX8547_20260621_SID189792_SID189792,PAO8547_20260621_SID189792_SID189792
90005,90005,4,FOX8547_20260627_SID186623,PAO8547_20260627_SID186623
90005,90005,4,FOX8547_20260627_SID189321_SID189321,PAO8547_20260627_SID189321_SID189321
90005,90005,4,CHW854_20260622_SID186626,FOX854_20260622_SID186626
90005,90005,4,CHW854_20260622_SID189324_SID189324,FOX854_20260622_SID189324_SID189324
90005,90005,4,FOX8555_20260621_SID186622,PAO8555_20260621_SID186622
90005,90005,4,FOX8555_20260621_SID189792_SID189792,PAO8555_20260621_SID189792_SID189792
90005,90005,4,FOX8555_20260627_SID186623,PAO8555_20260627_SID186623
90005,90005,4,FOX8555_20260627_SID189321_SID189321,PAO8555_20260627_SID189321_SID189321
90005,90005,4,FOX8563_20260621_SID186622,PAO8563_20260621_SID186622
90005,90005,4,FOX8563_20260621_SID189792_SID189792,PAO8563_20260621_SID189792_SID189792
90005,90005,4,FOX8563_20260627_SID186623,PAO8563_20260627_SID186623
90005,90005,4,FOX8563_20260627_SID189321_SID189321,PAO8563_20260627_SID189321_SID189321
90005,90005,4,FOX8571_20260621_SID186622,PAO8571_20260621_SID186622
90005,90005,4,FOX8571_20260621_SID189792_SID189792,PAO8571_20260621_SID189792_SID189792
90005,90005,4,FOX8571_20260627_SID186623,PAO8571_20260627_SID186623
90005,90005,4,FOX8571_20260627_SID189321_SID189321,PAO8571_20260627_SID189321_SID189321
90005,90005,4,FOX857_20260622_SID186626,CHW857_20260622_SID186626
90005,90005,4,FOX857_20260622_SID189324_SID189324,CHW857_20260622_SID189324_SID189324
90005,90005,4,CHW858_20260622_SID186626,FOX858_20260622_SID186626
90005,90005,4,CHW858_20260622_SID189324_SID189324,FOX858_20260622_SID189324_SID189324
90005,90005,4,FOX861_20260622_SID186626,CHW861_20260622_SID186626
90005,90005,4,FOX861_20260622_SID189324_SID189324,CHW861_20260622_SID189324_SID189324
90005,90005,4,CHW862_20260622_SID186626,FOX862_20260622_SID186626
90005,90005,4,CHW862_20260622_SID189324_SID189324,FOX862_20260622_SID189324_SID189324
90005,90005,4,FOX865_20260622_SID186626,CHW865_20260622_SID186626
90005,90005,4,FOX865_20260622_SID189324_SID189324,CHW865_20260622_SID189324_SID189324
90005,90005,4,CHW866_20260622_SID186626,FOX866_20260622_SID186626
90005,90005,4,CHW866_20260622_SID189324_SID189324,FOX866_20260622_SID189324_SID189324
90005,90005,4,FOX869_20260622_SID186626,CHW869_20260622_SID186626
90005,90005,4,FOX869_20260622_SID189324_SID189324,CHW869_20260622_SID189324_SID189324
