"route_id","service_id","trip_id","trip_headsign","direction_id","block_id","shape_id","wheelchair_accessible"
"PAO","SID185176","PAO9510_20250902_SID185176","Temple University","0","9510","501007","1"
"PAO","SID185176","PAO9513_20250902_SID185176","Malvern","1","9513","007501","1"
"PAO","SID185176","PAO9517_20250902_SID185176","Thorndale","1","9517","007501","1"
"PAO","SID185176","PAO9521_20250902_SID185176","Malvern","1","9521","007501","1"
"PAO","SID185176","PAO9525_20250902_SID185176","Thorndale","1","9525","007501","1"
"PAO","SID185176","PAO9527_20250902_SID185176","Malvern","1","9527","007501","1"
"PAO","SID185176","PAO9529_20250902_SID185176","Malvern","1","9529","007501","1"
"PAO","SID185176","PAO9531_20250902_SID185176","Thorndale","1","9531","007501","1"
"PAO","SID185176","PAO9533_20250902_SID185176","Paoli","1","9533","007501","1"
"PAO","SID185176","PAO9540_20250902_SID185176","Temple University","0","9540","501007","1"
"PAO","SID185176","PAO9544_20250902_SID185176","Temple University","0","9544","501007","1"
"PAO","SID185176","PAO9546_20250902_SID185176","Temple University","0","9546","501007","1"
"PAO","SID185176","PAO9551_20250902_SID185176","Malvern","1","9551","007501","1"
"PAO","SID185176","PAO9552_20250902_SID185176","Temple University","0","9552","501007","1"
"PAO","SID185176","PAO9556_20250902_SID185176","Temple University","0","9556","501007","1"
"PAO","SID185176","PAO9560_20250902_SID185176","Temple University","0","9560","501007","1"
"PAO","SID185176","PAO9564_20250902_SID185176","Temple University","0","9564","501007","1"
"PAO","SID185176","PAO9566_20250902_SID185176","Temple University","0","9566","501007","1"
"PAO","SID185176","PAO9590_20250902_SID185176","Temple University","0","9590","501007","1"
"PAO","SID185176","PAO9591_20250902_SID185176","Thorndale","1","9591","007501","1"
"PAO","SID185176","PAO9592_20250902_SID185176","Temple University","0","9592","501007","1"
"PAO","SID185176","PAO9593_20250902_SID185176","Thorndale","1","9593","007501","1"
"PAO","SID185176","PAO9595_20250902_SID185176","Thorndale","1","9595","007501","1"
"TRE","SID185176","TRE9701_20250902_SID185176","Trenton","1","9701","007701","1"
"TRE","SID185176","TRE9703_20250902_SID185176","Trenton","1","9703","007701","1"
"TRE","SID185176","TRE9705_20250902_SID185176","Trenton","1","9705","007701","1"
"TRE","SID9185176","TRE9736_20250902_SID185176","Temple University","0","9736","701007","1"
"TRE","SID185176","TRE9744_20250902_SID185176","Temple University","0","9744","701007","1"
"TRE","SID185176","TRE9752_20250902_SID185176","Temple University","0","9752","701007","1"
"TRE","SID185176","TRE9755_20250902_SID185176","Trenton","1","9755","007701","1"
"TRE","SID185176","TRE9756_20250902_SID185176","Temple University","0","9756","701007","1"
"TRE","SID185176","TRE9757_20250902_SID185176","Trenton","1","9757","007701","1"
"TRE","SID185176","TRE9759_20250902_SID185176","Trenton","1","9759","007701","1"
"TRE","SID185176","TRE9761_20250902_SID185176","Trenton","1","9761","007701","1"
"CHW","SID185176","CHW9808_20250902_SID185176","Temple University","0","9808","801007","1"
"CHW","SID185176","CHW9820_20250902_SID185176","Temple University","0","9820","801007","1"
"CHW","SID185176","CHW9870_20250902_SID185176","Temple University","0","9870","801007","1"
"TRE","SID185439","TRE1706_20250831_SID185439","Jefferson Station","0","1706","701007","1"
"TRE","SID185439","TRE1707_20250831_SID185439","Trenton","1","1707","007701","1"
"TRE","SID185439","TRE1708_20250831_SID185439","Jefferson Station","0","1708","701007","1"
"TRE","SID185439","TRE1709_20250831_SID185439","Trenton","1","1709","007701","1"
"TRE","SID185439","TRE1710_20250831_SID185439","Jefferson Station","0","1710","701007","1"
"TRE","SID185439","TRE1711_20250831_SID185439","Trenton","1","1711","007701","1"
"TRE","SID185439","TRE1712_20250831_SID185439","Jefferson Station","0","1712","701007","1"
"TRE","SID185439","TRE1713_20250831_SID185439","Trenton","1","1713","007701","1"
"TRE","SID185439","TRE1714_20250831_SID185439","Jefferson Station","0","1714","701007","1"
"TRE","SID185439","TRE1715_20250831_SID185439","Trenton","1","1715","007701","1"
"TRE","SID185439","TRE1716_20250831_SID185439","Jefferson Station","0","1716","701007","1"
"TRE","SID185439","TRE1717_20250831_SID185439","Trenton","1","1717","007701","1"
"TRE","SID185439","TRE1718_20250831_SID185439","Jefferson Station","0","1718","701007","1"
"TRE","SID185439","TRE1719_20250831_SID185439","Trenton","1","1719","007701","1"
"TRE","SID185439","TRE1720_20250831_SID185439","Jefferson Station","0","1720","701007","1"
"TRE","SID185439","TRE1721_20250831_SID185439","Trenton","1","1721","007701","1"
"TRE","SID185439","TRE1722_20250831_SID185439","Jefferson Station","0","1722","701007","1"
"TRE","SID185439","TRE1723_20250831_SID185439","Trenton","1","1723","007701","1"
"TRE","SID185439","TRE1724_20250831_SID185439","Jefferson Station","0","1724","701007","1"
"TRE","SID185439","TRE1725_20250831_SID185439","Trenton","1","1725","007701","1"
"TRE","SID185439","TRE1726_20250831_SID185439","Jefferson Station","0","1726","701007","1"
"TRE","SID185439","TRE1727_20250831_SID185439","Trenton","1","1727","007701","1"
"TRE","SID185439","TRE1728_20250831_SID185439","Jefferson Station","0","1728","701007","1"
"TRE","SID185439","TRE1729_20250831_SID185439","Trenton","1","1729","007701","1"
"TRE","SID185439","TRE1730_20250831_SID185439","Jefferson Station","0","1730","701007","1"
"TRE","SID185439","TRE1731_20250831_SID185439","Trenton","1","1731","007701","1"
"TRE","SID185439","TRE1732_20250831_SID185439","Jefferson Station","0","1732","701007","1"
"TRE","SID185439","TRE1733_20250831_SID185439","Trenton","1","1733","007701","1"
"TRE","SID185439","TRE1734_20250831_SID185439","Jefferson Station","0","1734","701007","1"
"TRE","SID185439","TRE1735_20250831_SID185439","Trenton","1","1735","007701","1"
"NOR","SID185439","NOR2409_20250831_SID185439","Center City Philadelphia","1","2409","228004","1"
"AIR","SID185439","AIR2409_20250831_SID185439","Airport Terminal E & F","1","2409","007401","1"
"NOR","SID185439","NOR2413_20250831_SID185439","Center City Philadelphia","1","2413","228004","1"
"AIR","SID185439","AIR2413_20250831_SID185439","Airport Terminal E & F","1","2413","007401","1"
"NOR","SID185439","NOR2417_20250831_SID185439","Center City Philadelphia","1","2417","228004","1"
"AIR","SID185439","AIR2417_20250831_SID185439","Airport Terminal E & F","1","2417","007401","1"
"NOR","SID185439","NOR2421_20250831_SID185439","Center City Philadelphia","1","2421","228004","1"
"AIR","SID185439","AIR2421_20250831_SID185439","Airport Terminal E & F","1","2421","007401","1"
"NOR","SID185439","NOR2425_20250831_SID185439","Center City Philadelphia","1","2425","228004","1"
"AIR","SID185439","AIR2425_20250831_SID185439","Airport Terminal E & F","1","2425","007401","1"
"NOR","SID185439","NOR2429_20250831_SID185439","Center City Philadelphia","1","2429","228004","1"
"AIR","SID185439","AIR2429_20250831_SID185439","Airport Terminal E & F","1","2429","007401","1"
"NOR","SID185439","NOR2433_20250831_SID185439","Center City Philadelphia","1","2433","228004","1"
"AIR","SID185439","AIR2433_20250831_SID185439","Airport Terminal E & F","1","2433","007401","1"
"NOR","SID185439","NOR2437_20250831_SID185439","Center City Philadelphia","1","2437","228004","1"
"AIR","SID185439","AIR2437_20250831_SID185439","Airport Terminal E & F","1","2437","007401","1"
"NOR","SID185439","NOR2441_20250831_SID185439","Center City Philadelphia","1","2441","228004","1"
"AIR","SID185439","AIR2441_20250831_SID185439","Airport Terminal E & F","1","2441","007401","1"
"NOR","SID185439","NOR2445_20250831_SID185439","Center City Philadelphia","1","2445","228004","1"
"AIR","SID185439","AIR2445_20250831_SID185439","Airport Terminal E & F","1","2445","007401","1"
"NOR","SID185439","NOR2449_20250831_SID185439","Center City Philadelphia","1","2449","228004","1"
"AIR","SID185439","AIR2449_20250831_SID185439","Airport Terminal E & F","1","2449","007401","1"
"NOR","SID185439","NOR2453_20250831_SID185439","Center City Philadelphia","1","2453","228004","1"
"AIR","SID185439","AIR2453_20250831_SID185439","Airport Terminal E & F","1","2453","007401","1"
"NOR","SID185439","NOR2457_20250831_SID185439","Center City Philadelphia","1","2457","228004","1"
"AIR","SID185439","AIR2457_20250831_SID185439","Airport Terminal E & F","1","2457","007401","1"
"NOR","SID185439","NOR2461_20250831_SID185439","Center City Philadelphia","1","2461","228004","1"
"AIR","SID185439","AIR2461_20250831_SID185439","Airport Terminal E & F","1","2461","007401","1"
"NOR","SID185439","NOR2465_20250831_SID185439","Center City Philadelphia","1","2465","228004","1"
"AIR","SID185439","AIR2465_20250831_SID185439","Airport Terminal E & F","1","2465","007401","1"
"NOR","SID185439","NOR2469_20250831_SID185439","Center City Philadelphia","1","2469","228004","1"
"AIR","SID185439","AIR2469_20250831_SID185439","Airport Terminal E & F","1","2469","007401","1"
"NOR","SID185439","NOR2473_20250831_SID185439","Center City Philadelphia","1","2473","228004","1"
"AIR","SID185439","AIR2473_20250831_SID185439","Airport Terminal E & F","1","2473","007401","1"
"NOR","SID185439","NOR2477_20250831_SID185439","Center City Philadelphia","1","2477","228004","1"
"AIR","SID185439","AIR2477_20250831_SID185439","Airport Terminal E & F","1","2477","007401","1"
"WIL","SID185439","WIL2708_20250831_SID185439","Center City Philadelphia","0","2708","201007","1"
"CHE","SID185439","CHE2708_20250831_SID185439","Chestnut Hill East","0","2708","004720","1"
"WIL","SID185439","WIL2712_20250831_SID185439","Center City Philadelphia","0","2712","201007","1"
"CHE","SID185439","CHE2712_20250831_SID185439","Chestnut Hill East","0","2712","004720","1"
"WIL","SID185439","WIL2716_20250831_SID185439","Center City Philadelphia","0","2716","201007","1"
"CHE","SID185439","CHE2716_20250831_SID185439","Chestnut Hill East","0","2716","004720","1"
"WIL","SID185439","WIL2720_20250831_SID185439","Center City Philadelphia","0","2720","201007","1"
"CHE","SID185439","CHE2720_20250831_SID185439","Chestnut Hill East","0","2720","004720","1"
"WIL","SID185439","WIL2724_20250831_SID185439","Center City Philadelphia","0","2724","201007","1"
"CHE","SID185439","CHE2724_20250831_SID185439","Chestnut Hill East","0","2724","004720","1"
"WIL","SID185439","WIL2728_20250831_SID185439","Center City Philadelphia","0","2728","201007","1"
"CHE","SID185439","CHE2728_20250831_SID185439","Chestnut Hill East","0","2728","004720","1"
"WIL","SID185439","WIL2732_20250831_SID185439","Center City Philadelphia","0","2732","201007","1"
"CHE","SID185439","CHE2732_20250831_SID185439","Chestnut Hill East","0","2732","004720","1"
"WIL","SID185439","WIL2736_20250831_SID185439","Center City Philadelphia","0","2736","201007","1"
"CHE","SID185439","CHE2736_20250831_SID185439","Chestnut Hill East","0","2736","004720","1"
"WIL","SID185439","WIL2740_20250831_SID185439","Center City Philadelphia","0","2740","201007","1"
"CHE","SID185439","CHE2740_20250831_SID185439","Chestnut Hill East","0","2740","004720","1"
"MED","SID185439","MED3506_20250831_SID185439","Center City Philadelphia","0","3506","300007","1"
"LAN","SID185439","LAN3506_20250831_SID185439","Doylestown","0","3506","004538","1"
"MED","SID185439","MED3510_20250831_SID185439","Center City Philadelphia","0","3510","300007","1"
"LAN","SID185439","LAN3510_20250831_SID185439","Doylestown","0","3510","004538","1"
"MED","SID185439","MED3514_20250831_SID185439","Center City Philadelphia","0","3514","300007","1"
"LAN","SID185439","LAN3514_20250831_SID185439","Doylestown","0","3514","004538","1"
"MED","SID185439","MED3518_20250831_SID185439","Center City Philadelphia","0","3518","300007","1"
"LAN","SID185439","LAN3518_20250831_SID185439","Doylestown","0","3518","004538","1"
"MED","SID185439","MED3522_20250831_SID185439","Center City Philadelphia","0","3522","300007","1"
"LAN","SID185439","LAN3522_20250831_SID185439","Doylestown","0","3522","004538","1"
"MED","SID185439","MED3526_20250831_SID185439","Center City Philadelphia","0","3526","300007","1"
"LAN","SID185439","LAN3526_20250831_SID185439","Doylestown","0","3526","004538","1"
"MED","SID185439","MED3530_20250831_SID185439","Center City Philadelphia","0","3530","300007","1"
"LAN","SID185439","LAN3530_20250831_SID185439","Doylestown","0","3530","004538","1"
"MED","SID185439","MED3534_20250831_SID185439","Center City Philadelphia","0","3534","300007","1"
"LAN","SID185439","LAN3534_20250831_SID185439","Doylestown","0","3534","004538","1"
"MED","SID185439","MED3538_20250831_SID185439","Center City Philadelphia","0","3538","300007","1"
"LAN","SID185439","LAN3538_20250831_SID185439","Doylestown","0","3538","004538","1"
"MED","SID185439","MED3542_20250831_SID185439","Center City Philadelphia","0","3542","300007","1"
"LAN","SID185439","LAN3542_20250831_SID185439","Doylestown","0","3542","004538","1"
"MED","SID185439","MED3546_20250831_SID185439","Center City Philadelphia","0","3546","300007","1"
"LAN","SID185439","LAN3546_20250831_SID185439","Doylestown","0","3546","004538","1"
"MED","SID185439","MED3550_20250831_SID185439","Center City Philadelphia","0","3550","300007","1"
"LAN","SID185439","LAN3550_20250831_SID185439","Doylestown","0","3550","004538","1"
"MED","SID185439","MED3554_20250831_SID185439","Center City Philadelphia","0","3554","300007","1"
"LAN","SID185439","LAN3554_20250831_SID185439","Doylestown","0","3554","004538","1"
"MED","SID185439","MED3558_20250831_SID185439","Center City Philadelphia","0","3558","300007","1"
"LAN","SID185439","LAN3558_20250831_SID185439","Doylestown","0","3558","004538","1"
"MED","SID185439","MED3562_20250831_SID185439","Center City Philadelphia","0","3562","300007","1"
"LAN","SID185439","LAN3562_20250831_SID185439","Doylestown","0","3562","004538","1"
"MED","SID185439","MED3566_20250831_SID185439","Center City Philadelphia","0","3566","300007","1"
"LAN","SID185439","LAN3566_20250831_SID185439","Doylestown","0","3566","004538","1"
"MED","SID185439","MED3570_20250831_SID185439","Center City Philadelphia","0","3570","300007","1"
"LAN","SID185439","LAN3570_20250831_SID185439","Doylestown","0","3570","004538","1"
"MED","SID185439","MED3574_20250831_SID185439","Center City Philadelphia","0","3574","300007","1"
"LAN","SID185439","LAN3574_20250831_SID185439","Doylestown","0","3574","004538","1"
"WTR","SID185439","WTR3807_20250831_SID185439","Center City Philadelphia","1","3807","327004","1"
"CHW","SID185439","CHW3807_20250831_SID185439","Chestnut Hill West","1","3807","007801","1"
"WTR","SID185439","WTR3811_20250831_SID185439","Center City Philadelphia","1","3811","327004","1"
"CHW","SID185439","CHW3811_20250831_SID185439","Chestnut Hill West","1","3811","007801","1"
"WTR","SID185439","WTR3815_20250831_SID185439","Center City Philadelphia","1","3815","327004","1"
"CHW","SID185439","CHW3815_20250831_SID185439","Chestnut Hill West","1","3815","007801","1"
"WTR","SID185439","WTR3819_20250831_SID185439","Center City Philadelphia","1","3819","327004","1"
"CHW","SID185439","CHW3819_20250831_SID185439","Chestnut Hill West","1","3819","007801","1"
"WTR","SID185439","WTR3823_20250831_SID185439","Center City Philadelphia","1","3823","327004","1"
"CHW","SID185439","CHW3823_20250831_SID185439","Chestnut Hill West","1","3823","007801","1"
"WTR","SID185439","WTR3827_20250831_SID185439","Center City Philadelphia","1","3827","327004","1"
"CHW","SID185439","CHW3827_20250831_SID185439","Chestnut Hill West","1","3827","007801","1"
"WTR","SID185439","WTR3831_20250831_SID185439","Center City Philadelphia","1","3831","327004","1"
"CHW","SID185439","CHW3831_20250831_SID185439","Chestnut Hill West","1","3831","007801","1"
"WTR","SID185439","WTR3835_20250831_SID185439","Center City Philadelphia","1","3835","327004","1"
"CHW","SID185439","CHW3835_20250831_SID185439","Chestnut Hill West","1","3835","007801","1"
"WTR","SID185439","WTR3839_20250831_SID185439","Center City Philadelphia","1","3839","327004","1"
"CHW","SID185439","CHW3839_20250831_SID185439","Chestnut Hill West","1","3839","007801","1"
"AIR","SID185439","AIR4204_20250831_SID185439","Center City Philadelphia","0","4204","401007","1"
"NOR","SID185439","NOR4204_20250831_SID185439","Norristown Elm Street","0","4204","004228","1"
"AIR","SID185439","AIR4208_20250831_SID185439","Center City Philadelphia","0","4208","401007","1"
"NOR","SID185439","NOR4208_20250831_SID185439","Norristown Elm Street","0","4208","004228","1"
"AIR","SID185439","AIR4212_20250831_SID185439","Center City Philadelphia","0","4212","401007","1"
"NOR","SID185439","NOR4212_20250831_SID185439","Norristown Elm Street","0","4212","004228","1"
"AIR","SID185439","AIR4216_20250831_SID185439","Center City Philadelphia","0","4216","401007","1"
"NOR","SID185439","NOR4216_20250831_SID185439","Norristown Elm Street","0","4216","004228","1"
"AIR","SID185439","AIR4220_20250831_SID185439","Center City Philadelphia","0","4220","401007","1"
"NOR","SID185439","NOR4220_20250831_SID185439","Norristown Elm Street","0","4220","004228","1"
"AIR","SID185439","AIR4224_20250831_SID185439","Center City Philadelphia","0","4224","401007","1"
"NOR","SID185439","NOR4224_20250831_SID185439","Norristown Elm Street","0","4224","004228","1"
"AIR","SID185439","AIR4228_20250831_SID185439","Center City Philadelphia","0","4228","401007","1"
"NOR","SID185439","NOR4228_20250831_SID185439","Norristown Elm Street","0","4228","004228","1"
"AIR","SID185439","AIR4232_20250831_SID185439","Center City Philadelphia","0","4232","401007","1"
"NOR","SID185439","NOR4232_20250831_SID185439","Norristown Elm Street","0","4232","004228","1"
"AIR","SID185439","AIR4236_20250831_SID185439","Center City Philadelphia","0","4236","401007","1"
"NOR","SID185439","NOR4236_20250831_SID185439","Norristown Elm Street","0","4236","004228","1"
"AIR","SID185439","AIR4240_20250831_SID185439","Center City Philadelphia","0","4240","401007","1"
"NOR","SID185439","NOR4240_20250831_SID185439","Norristown Elm Street","0","4240","004228","1"
"AIR","SID185439","AIR4244_20250831_SID185439","Center City Philadelphia","0","4244","401007","1"
"NOR","SID185439","NOR4244_20250831_SID185439","Norristown Elm Street","0","4244","004228","1"
"AIR","SID185439","AIR4248_20250831_SID185439","Center City Philadelphia","0","4248","401007","1"
"NOR","SID185439","NOR4248_20250831_SID185439","Norristown Elm Street","0","4248","004228","1"
"AIR","SID185439","AIR4252_20250831_SID185439","Center City Philadelphia","0","4252","401007","1"
"NOR","SID185439","NOR4252_20250831_SID185439","Norristown Elm Street","0","4252","004228","1"
"AIR","SID185439","AIR4256_20250831_SID185439","Center City Philadelphia","0","4256","401007","1"
"NOR","SID185439","NOR4256_20250831_SID185439","Norristown Elm Street","0","4256","004228","1"
"AIR","SID185439","AIR4260_20250831_SID185439","Center City Philadelphia","0","4260","401007","1"
"NOR","SID185439","NOR4260_20250831_SID185439","Norristown Elm Street","0","4260","004228","1"
"AIR","SID185439","AIR4264_20250831_SID185439","Center City Philadelphia","0","4264","401007","1"
"NOR","SID185439","NOR4264_20250831_SID185439","Norristown Elm Street","0","4264","004228","1"
"AIR","SID185439","AIR4268_20250831_SID185439","Center City Philadelphia","0","4268","401007","1"
"NOR","SID185439","NOR4268_20250831_SID185439","Norristown Elm Street","0","4268","004228","1"
"AIR","SID185439","AIR4272_20250831_SID185439","Center City Philadelphia","0","4272","401007","1"
"NOR","SID185439","NOR4272_20250831_SID185439","Norristown Elm Street","0","4272","004228","1"
"AIR","SID185439","AIR4276_20250831_SID185439","Center City Philadelphia","0","4276","401007","1"
"NOR","SID185439","NOR4276_20250831_SID185439","Norristown Elm Street","0","4276","004228","1"
"WAR","SID185439","WAR4401_20250831_SID185439","Center City Philadelphia","1","4401","417004","1"
"AIR","SID185439","AIR4401_20250831_SID185439","Airport Terminal E & F","1","4401","007401","1"
"AIR","SID185439","AIR4402_20250831_SID185439","Center City Philadelphia","0","4402","401007","1"
"WAR","SID185439","WAR4402_20250831_SID185439","Warminster","0","4402","004417","1"
"WAR","SID185439","WAR4403_20250831_SID185439","Center City Philadelphia","1","4403","417004","1"
"AIR","SID185439","AIR4403_20250831_SID185439","Airport Terminal E & F","1","4403","007401","1"
"WAR","SID185439","WAR4405_20250831_SID185439","Center City Philadelphia","1","4405","417004","1"
"AIR","SID185439","AIR4405_20250831_SID185439","Airport Terminal E & F","1","4405","007401","1"
"AIR","SID185439","AIR4406_20250831_SID185439","Center City Philadelphia","0","4406","401007","1"
"WAR","SID185439","WAR4406_20250831_SID185439","Warminster","0","4406","004417","1"
"WAR","SID185439","WAR4407_20250831_SID185439","Center City Philadelphia","1","4407","417004","1"
"AIR","SID185439","AIR4407_20250831_SID185439","Airport Terminal E & F","1","4407","007401","1"
"AIR","SID185439","AIR4410_20250831_SID185439","Center City Philadelphia","0","4410","401007","1"
"WAR","SID185439","WAR4410_20250831_SID185439","Warminster","0","4410","004417","1"
"WAR","SID185439","WAR4411_20250831_SID185439","Center City Philadelphia","1","4411","417004","1"
"AIR","SID185439","AIR4411_20250831_SID185439","Airport Terminal E & F","1","4411","007401","1"
"AIR","SID185439","AIR4414_20250831_SID185439","Center City Philadelphia","0","4414","401007","1"
"WAR","SID185439","WAR4414_20250831_SID185439","Warminster","0","4414","004417","1"
"WAR","SID185439","WAR4415_20250831_SID185439","Center City Philadelphia","1","4415","417004","1"
"AIR","SID185439","AIR4415_20250831_SID185439","Airport Terminal E & F","1","4415","007401","1"
"AIR","SID185439","AIR4418_20250831_SID185439","Center City Philadelphia","0","4418","401007","1"
"WAR","SID185439","WAR4418_20250831_SID185439","Warminster","0","4418","004417","1"
"WAR","SID185439","WAR4419_20250831_SID185439","Center City Philadelphia","1","4419","417004","1"
"AIR","SID185439","AIR4419_20250831_SID185439","Airport Terminal E & F","1","4419","007401","1"
"AIR","SID185439","AIR4422_20250831_SID185439","Center City Philadelphia","0","4422","401007","1"
"WAR","SID185439","WAR4422_20250831_SID185439","Warminster","0","4422","004417","1"
"WAR","SID185439","WAR4423_20250831_SID185439","Center City Philadelphia","1","4423","417004","1"
"AIR","SID185439","AIR4423_20250831_SID185439","Airport Terminal E & F","1","4423","007401","1"
"AIR","SID185439","AIR4426_20250831_SID185439","Center City Philadelphia","0","4426","401007","1"
"WAR","SID185439","WAR4426_20250831_SID185439","Warminster","0","4426","004417","1"
"WAR","SID185439","WAR4427_20250831_SID185439","Center City Philadelphia","1","4427","417004","1"
"AIR","SID185439","AIR4427_20250831_SID185439","Airport Terminal E & F","1","4427","007401","1"
"AIR","SID185439","AIR4430_20250831_SID185439","Center City Philadelphia","0","4430","401007","1"
"WAR","SID185439","WAR4430_20250831_SID185439","Warminster","0","4430","004417","1"
"WAR","SID185439","WAR4431_20250831_SID185439","Center City Philadelphia","1","4431","417004","1"
"AIR","SID185439","AIR4431_20250831_SID185439","Airport Terminal E & F","1","4431","007401","1"
"AIR","SID185439","AIR4434_20250831_SID185439","Center City Philadelphia","0","4434","401007","1"
"WAR","SID185439","WAR4434_20250831_SID185439","Warminster","0","4434","004417","1"
"WAR","SID185439","WAR4435_20250831_SID185439","Center City Philadelphia","1","4435","417004","1"
"AIR","SID185439","AIR4435_20250831_SID185439","Airport Terminal E & F","1","4435","007401","1"
"AIR","SID185439","AIR4438_20250831_SID185439","Center City Philadelphia","0","4438","401007","1"
"WAR","SID185439","WAR4438_20250831_SID185439","Warminster","0","4438","004417","1"
"WAR","SID185439","WAR4439_20250831_SID185439","Center City Philadelphia","1","4439","417004","1"
"AIR","SID185439","AIR4439_20250831_SID185439","Airport Terminal E & F","1","4439","007401","1"
"AIR","SID185439","AIR4442_20250831_SID185439","Center City Philadelphia","0","4442","401007","1"
"WAR","SID185439","WAR4442_20250831_SID185439","Warminster","0","4442","004417","1"
"WAR","SID185439","WAR4443_20250831_SID185439","Center City Philadelphia","1","4443","417004","1"
"AIR","SID185439","AIR4443_20250831_SID185439","Airport Terminal E & F","1","4443","007401","1"
"AIR","SID185439","AIR4446_20250831_SID185439","Center City Philadelphia","0","4446","401007","1"
"WAR","SID185439","WAR4446_20250831_SID185439","Warminster","0","4446","004417","1"
"WAR","SID185439","WAR4447_20250831_SID185439","Center City Philadelphia","1","4447","417004","1"
"AIR","SID185439","AIR4447_20250831_SID185439","Airport Terminal E & F","1","4447","007401","1"
"AIR","SID185439","AIR4450_20250831_SID185439","Center City Philadelphia","0","4450","401007","1"
"WAR","SID185439","WAR4450_20250831_SID185439","Warminster","0","4450","004417","1"
"WAR","SID185439","WAR4451_20250831_SID185439","Center City Philadelphia","1","4451","417004","1"
"AIR","SID185439","AIR4451_20250831_SID185439","Airport Terminal E & F","1","4451","007401","1"
"AIR","SID185439","AIR4454_20250831_SID185439","Center City Philadelphia","0","4454","401007","1"
"WAR","SID185439","WAR4454_20250831_SID185439","Warminster","0","4454","004417","1"
"WAR","SID185439","WAR4455_20250831_SID185439","Center City Philadelphia","1","4455","417004","1"
"AIR","SID185439","AIR4455_20250831_SID185439","Airport Terminal E & F","1","4455","007401","1"
"AIR","SID185439","AIR4458_20250831_SID185439","Center City Philadelphia","0","4458","401007","1"
"WAR","SID185439","WAR4458_20250831_SID185439","Warminster","0","4458","004417","1"
"WAR","SID185439","WAR4459_20250831_SID185439","Center City Philadelphia","1","4459","417004","1"
"AIR","SID185439","AIR4459_20250831_SID185439","Airport Terminal E & F","1","4459","007401","1"
"AIR","SID185439","AIR4462_20250831_SID185439","Center City Philadelphia","0","4462","401007","1"
"WAR","SID185439","WAR4462_20250831_SID185439","Warminster","0","4462","004417","1"
"WAR","SID185439","WAR4463_20250831_SID185439","Center City Philadelphia","1","4463","417004","1"
"AIR","SID185439","AIR4463_20250831_SID185439","Airport Terminal E & F","1","4463","007401","1"
"AIR","SID185439","AIR4466_20250831_SID185439","Center City Philadelphia","0","4466","401007","1"
"WAR","SID185439","WAR4466_20250831_SID185439","Warminster","0","4466","004417","1"
"WAR","SID185439","WAR4467_20250831_SID185439","Center City Philadelphia","1","4467","417004","1"
"AIR","SID185439","AIR4467_20250831_SID185439","Airport Terminal E & F","1","4467","007401","1"
"AIR","SID185439","AIR4470_20250831_SID185439","Center City Philadelphia","0","4470","401007","1"
"WAR","SID185439","WAR4470_20250831_SID185439","Glenside","0","4470","004417","1"
"WAR","SID185439","WAR4471_20250831_SID185439","Center City Philadelphia","1","4471","417004","1"
"AIR","SID185439","AIR4471_20250831_SID185439","Airport Terminal E & F","1","4471","007401","1"
"AIR","SID185439","AIR4474_20250831_SID185439","Center City Philadelphia","0","4474","401007","1"
"WAR","SID185439","WAR4474_20250831_SID185439","Warminster","0","4474","004417","1"
"WAR","SID185439","WAR4475_20250831_SID185439","Center City Philadelphia","1","4475","417004","1"
"AIR","SID185439","AIR4475_20250831_SID185439","Airport Terminal E & F","1","4475","007401","1"
"AIR","SID185439","AIR4478_20250831_SID185439","Center City Philadelphia","0","4478","401007","1"
"WAR","SID185439","WAR4478_20250831_SID185439","Glenside","0","4478","004417","1"
"LAN","SID185439","LAN5301_20250831_SID185439","Center City Philadelphia","1","5301","538004","1"
"MED","SID185439","MED5301_20250831_SID185439","Wawa","1","5301","007300","1"
"LAN","SID185439","LAN5305_20250831_SID185439","Center City Philadelphia","1","5305","538004","1"
"MED","SID185439","MED5305_20250831_SID185439","Wawa","1","5305","007300","1"
"LAN","SID185439","LAN5309_20250831_SID185439","Center City Philadelphia","1","5309","538004","1"
"MED","SID185439","MED5309_20250831_SID185439","Wawa","1","5309","007300","1"
"LAN","SID185439","LAN5313_20250831_SID185439","Center City Philadelphia","1","5313","538004","1"
"MED","SID185439","MED5313_20250831_SID185439","Wawa","1","5313","007300","1"
"LAN","SID185439","LAN5317_20250831_SID185439","Center City Philadelphia","1","5317","538004","1"
"MED","SID185439","MED5317_20250831_SID185439","Wawa","1","5317","007300","1"
"LAN","SID185439","LAN5321_20250831_SID185439","Center City Philadelphia","1","5321","538004","1"
"MED","SID185439","MED5321_20250831_SID185439","Wawa","1","5321","007300","1"
"LAN","SID185439","LAN5325_20250831_SID185439","Center City Philadelphia","1","5325","538004","1"
"MED","SID185439","MED5325_20250831_SID185439","Wawa","1","5325","007300","1"
"LAN","SID185439","LAN5329_20250831_SID185439","Center City Philadelphia","1","5329","538004","1"
"MED","SID185439","MED5329_20250831_SID185439","Wawa","1","5329","007300","1"
"LAN","SID185439","LAN5333_20250831_SID185439","Center City Philadelphia","1","5333","538004","1"
"MED","SID185439","MED5333_20250831_SID185439","Wawa","1","5333","007300","1"
"LAN","SID185439","LAN5337_20250831_SID185439","Center City Philadelphia","1","5337","538004","1"
