"route_id","service_id","trip_id","trip_headsign","direction_id","block_id","shape_id","wheelchair_accessible"
"AIR","SID184599","AIR473_20250902","Airport Terminal E & F","1","473","007401","1"
"AIR","SID184599","AIR474_20250902","Center City Philadelphia","0","474","401007","1"
"WAR","SID184599","WAR474_20250902","Warminster","0","474","004417","1"
"LAN","SID184599","LAN5301_20250902","Center City Philadelphia","1","5301","538004","1"
"MED","SID184599","MED5301_20250902","Wawa","1","5301","007300","1"
"LAN","SID184599","LAN5305_20250902","Center City Philadelphia","1","5305","538004","1"
"MED","SID184599","MED5305_20250902","Wawa","1","5305","007300","1"
"LAN","SID184601","LAN5305_20250831","Center City Philadelphia","1","5305","538004","1"
"MED","SID184601","MED5305_20250831","Wawa","1","5305","007300","1"
"LAN","SID184599","LAN5309_20250902","Center City Philadelphia","1","5309","538004","1"
"MED","SID184599","MED5309_20250902","Wawa","1","5309","007300","1"
"LAN","SID184599","LAN5313_20250902","Center City Philadelphia","1","5313","538004","1"
"MED","SID184599","MED5313_20250902","Wawa","1","5313","007300","1"
"LAN","SID184601","LAN5313_20250831","Center City Philadelphia","1","5313","538004","1"
"MED","SID184601","MED5313_20250831","Wawa","1","5313","007300","1"
"LAN","SID184599","LAN5317_20250902","Center City Philadelphia","1","5317","538004","1"
"MED","SID184599","MED5317_20250902","Wawa","1","5317","007300","1"
"LAN","SID184599","LAN5321_20250902","Center City Philadelphia","1","5321","538004","1"
"MED","SID184599","MED5321_20250902","Wawa","1","5321","007300","1"
"LAN","SID184601","LAN5321_20250831","Center City Philadelphia","1","5321","538004","1"
"MED","SID184601","MED5321_20250831","Wawa","1","5321","007300","1"
"LAN","SID184599","LAN5325_20250902","Center City Philadelphia","1","5325","538004","1"
"MED","SID184599","MED5325_20250902","Wawa","1","5325","007300","1"
"LAN","SID184599","LAN5329_20250902","Center City Philadelphia","1","5329","538004","1"
"MED","SID184599","MED5329_20250902","Wawa","1","5329","007300","1"
"LAN","SID184601","LAN5329_20250831","Center City Philadelphia","1","5329","538004","1"
"MED","SID184601","MED5329_20250831","Wawa","1","5329","007300","1"
"LAN","SID184599","LAN5333_20250902","Center City Philadelphia","1","5333","538004","1"
"MED","SID184599","MED5333_20250902","Wawa","1","5333","007300","1"
"LAN","SID184599","LAN5337_20250902","Center City Philadelphia","1","5337","538004","1"
"MED","SID184599","MED5337_20250902","Wawa","1","5337","007300","1"
"LAN","SID184601","LAN5337_20250831","Center City Philadelphia","1","5337","538004","1"
"MED","SID184601","MED5337_20250831","Wawa","1","5337","007300","1"
"LAN","SID184599","LAN5341_20250902","Center City Philadelphia","1","5341","538004","1"
"MED","SID184599","MED5341_20250902","Wawa","1","5341","007300","1"
"LAN","SID184599","LAN5345_20250902","Center City Philadelphia","1","5345","538004","1"
"MED","SID184599","MED5345_20250902","Wawa","1","5345","007300","1"
"LAN","SID184601","LAN5345_20250831","Center City Philadelphia","1","5345","538004","1"
"MED","SID184601","MED5345_20250831","Wawa","1","5345","007300","1"
"LAN","SID184599","LAN5349_20250902","Center City Philadelphia","1","5349","538004","1"
"MED","SID184599","MED5349_20250902","Wawa","1","5349","007300","1"
"LAN","SID184599","LAN5353_20250902","Center City Philadelphia","1","5353","538004","1"
"MED","SID184599","MED5353_20250902","Wawa","1","5353","007300","1"
"LAN","SID184601","LAN5353_20250831","Center City Philadelphia","1","5353","538004","1"
"MED","SID184601","MED5353_20250831","Wawa","1","5353","007300","1"
"LAN","SID184599","LAN5357_20250902","Center City Philadelphia","1","5357","538004","1"
"MED","SID184599","MED5357_20250902","Wawa","1","5357","007300","1"
"LAN","SID184599","LAN5361_20250902","Center City Philadelphia","1","5361","538004","1"
"MED","SID184599","MED5361_20250902","Wawa","1","5361","007300","1"
"LAN","SID184601","LAN5361_20250831","Center City Philadelphia","1","5361","538004","1"
"MED","SID184601","MED5361_20250831","Wawa","1","5361","007300","1"
"LAN","SID184599","LAN5365_20250902","Center City Philadelphia","1","5365","538004","1"
"MED","SID184599","MED5365_20250902","Wawa","1","5365","007300","1"
"LAN","SID184599","LAN5369_20250902","Center City Philadelphia","1","5369","538004","1"
"MED","SID184599","MED5369_20250902","Wawa","1","5369","007300","1"
"LAN","SID184601","LAN5369_20250831","Center City Philadelphia","1","5369","538004","1"
"MED","SID184601","MED5369_20250831","Wawa","1","5369","007300","1"
"LAN","SID184599","LAN5373_20250902","Center City Philadelphia","1","5373","538004","1"
"MED","SID184599","MED5373_20250902","Wawa","1","5373","007300","1"
"PAO","SID184599","PAO5802_20250902","Center City Philadelphia","0","5802","501007","1"
"FOX","SID184599","FOX5802_20250902","Fox Chase","0","5802","004815","1"
"PAO","SID184600","PAO5804_20250906","Center City Philadelphia","0","5804","501007","1"
"FOX","SID184600","FOX5804_20250906","Fox Chase","0","5804","004815","1"
"PAO","SID184602","PAO5804_20250831","Center City Philadelphia","0","5804","501007","1"
"FOX","SID184602","FOX5804_20250831","Fox Chase","0","5804","004815","1"
"PAO","SID184599","PAO5806_20250902","Center City Philadelphia","0","5806","501007","1"
"FOX","SID184599","FOX5806_20250902","Fox Chase","0","5806","004815","1"
"PAO","SID184599","PAO5810_20250902","Center City Philadelphia","0","5810","501007","1"
"FOX","SID184599","FOX5810_20250902","Fox Chase","0","5810","004815","1"
"PAO","SID184601","PAO5812_20250831","Center City Philadelphia","0","5812","501007","1"
"FOX","SID184601","FOX5812_20250831","Fox Chase","0","5812","004815","1"
"PAO","SID184599","PAO5814_20250902","Center City Philadelphia","0","5814","501007","1"
"FOX","SID184599","FOX5814_20250902","Fox Chase","0","5814","004815","1"
"PAO","SID184602","PAO5820_20250831","Center City Philadelphia","0","5820","501007","1"
"FOX","SID184602","FOX5820_20250831","Fox Chase","0","5820","004815","1"
"PAO","SID184600","PAO5820_20250906","Center City Philadelphia","0","5820","501007","1"
"FOX","SID184600","FOX5820_20250906","Fox Chase","0","5820","004815","1"
"PAO","SID184599","PAO5822_20250902","Center City Philadelphia","0","5822","501007","1"
"FOX","SID184599","FOX5822_20250902","Fox Chase","0","5822","004815","1"
"PAO","SID184599","PAO5826_20250902","Center City Philadelphia","0","5826","501007","1"
"FOX","SID184599","FOX5826_20250902","Fox Chase","0","5826","004815","1"
"PAO","SID184601","PAO5828_20250831","Center City Philadelphia","0","5828","501007","1"
"FOX","SID184601","FOX5828_20250831","Fox Chase","0","5828","004815","1"
"PAO","SID184599","PAO5830_20250902","Center City Philadelphia","0","5830","501007","1"
"FOX","SID184599","FOX5830_20250902","Fox Chase","0","5830","004815","1"
"PAO","SID184599","PAO5834_20250902","Center City Philadelphia","0","5834","501007","1"
"FOX","SID184599","FOX5834_20250902","Fox Chase","0","5834","004815","1"
"PAO","SID184602","PAO5836_20250831","Center City Philadelphia","0","5836","501007","1"
"FOX","SID184602","FOX5836_20250831","Fox Chase","0","5836","004815","1"
"PAO","SID184600","PAO5836_20250906","Center City Philadelphia","0","5836","501007","1"
"FOX","SID184600","FOX5836_20250906","Fox Chase","0","5836","004815","1"
"PAO","SID184599","PAO5838_20250902","Center City Philadelphia","0","5838","501007","1"
"FOX","SID184599","FOX5838_20250902","Fox Chase","0","5838","004815","1"
"PAO","SID184599","PAO5842_20250902","Center City Philadelphia","0","5842","501007","1"
"FOX","SID184599","FOX5842_20250902","Fox Chase","0","5842","004815","1"
"PAO","SID184601","PAO5844_20250831","Center City Philadelphia","0","5844","501007","1"
"FOX","SID184601","FOX5844_20250831","Fox Chase","0","5844","004815","1"
"PAO","SID184599","PAO5846_20250902","Center City Philadelphia","0","5846","501007","1"
"FOX","SID184599","FOX5846_20250902","Fox Chase","0","5846","004815","1"
"PAO","SID184599","PAO5850_20250902","Center City Philadelphia","0","5850","501007","1"
"FOX","SID184599","FOX5850_20250902","Fox Chase","0","5850","004815","1"
"PAO","SID184602","PAO5852_20250831","Center City Philadelphia","0","5852","501007","1"
"FOX","SID184602","FOX5852_20250831","Fox Chase","0","5852","004815","1"
"PAO","SID184600","PAO5852_20250906","Center City Philadelphia","0","5852","501007","1"
"FOX","SID184600","FOX5852_20250906","Fox Chase","0","5852","004815","1"
"PAO","SID184599","PAO5858_20250902","Center City Philadelphia","0","5858","501007","1"
"FOX","SID184599","FOX5858_20250902","Fox Chase","0","5858","004815","1"
"PAO","SID184601","PAO5860_20250831","Center City Philadelphia","0","5860","501007","1"
"FOX","SID184601","FOX5860_20250831","Fox Chase","0","5860","004815","1"
"PAO","SID184599","PAO5862_20250902","Center City Philadelphia","0","5862","501007","1"
"FOX","SID184599","FOX5862_20250902","Fox Chase","0","5862","004815","1"
"PAO","SID184602","PAO5868_20250831","Center City Philadelphia","0","5868","501007","1"
"FOX","SID184602","FOX5868_20250831","Fox Chase","0","5868","004815","1"
"PAO","SID184600","PAO5868_20250906","Center City Philadelphia","0","5868","501007","1"
"FOX","SID184600","FOX5868_20250906","Fox Chase","0","5868","004815","1"
"NOR","SID184599","NOR6200_20250902","Norristown Elm Street","0","6200","004228","1"
"NOR","SID184599","NOR6203_20250902","Gray 30th St Station","1","6203","228004","1"
"NOR","SID184599","NOR6207_20250902","Gray 30th St Station","1","6207","228004","1"
"NOR","SID184599","NOR6209_20250902","Gray 30th St Station","1","6209","228004","1"
"NOR","SID184599","NOR6217_20250902","Gray 30th St Station","1","6217","228004","1"
"NOR","SID184599","NOR6218_20250902","Norristown Elm Street","0","6218","004228","1"
"NOR","SID184599","NOR6226_20250902","Norristown Elm Street","0","6226","004228","1"
"NOR","SID184599","NOR6236_20250902","Norristown Elm Street","0","6236","004228","1"
"NOR","SID184599","NOR6240_20250902","Norristown Elm Street","0","6240","004228","1"
"NOR","SID184599","NOR6269_20250902","Gray 30th St Station","1","6269","228004","1"
"NOR","SID184601","NOR6269_20250831","Gray 30th St Station","1","6269","228004","1"
"NOR","SID184601","NOR6274_20250831","Norristown Elm Street","0","6274","004228","1"
"WTR","SID184601","WTR6302_20250831","West Trenton","0","6302","004327","1"
"WTR","SID184599","WTR6309_20250902","Gray 30th St Station","1","6309","327004","1"
"WTR","SID184599","WTR6321_20250902","Gray 30th St Station","1","6321","327004","1"
"WTR","SID184599","WTR6328_20250902","West Trenton","0","6328","004327","1"
"WTR","SID184599","WTR6329_20250902","Gray 30th St Station","1","6329","327004","1"
"WTR","SID184599","WTR6336_20250902","West Trenton","0","6336","004327","1"
"WTR","SID184599","WTR6348_20250902","West Trenton","0","6348","004327","1"
"WTR","SID184599","WTR6357_20250902","Gray 30th St Station","1","6357","327004","1"
"WTR","SID184601","WTR6367_20250831","Gray 30th St Station","1","6367","327004","1"
"WTR","SID184599","WTR6372_20250902","West Trenton","0","6372","004327","1"
"WTR","SID184601","WTR6374_20250831","West Trenton","0","6374","004327","1"
"WTR","SID184601","WTR6375_20250831","Gray 30th St Station","1","6375","327004","1"
"WAR","SID184599","WAR6477_20250902","Gray 30th St Station","1","6477","417004","1"
"WAR","SID184601","WAR6479_20250831","Gray 30th St Station","1","6479","417004","1"
"LAN","SID184599","LAN6507_20250902","Gray 30th St Station","1","6507","538004","1"
"LAN","SID184599","LAN6511_20250902","Gray 30th St Station","1","6511","538004","1"
"LAN","SID184599","LAN6544_20250902","Lansdale","0","6544","004538","1"
"LAN","SID184599","LAN6548_20250902","Lansdale","0","6548","004538","1"
"LAN","SID184601","LAN6572_20250831","Lansdale","0","6572","004538","1"
"CHE","SID184599","CHE6700_20250902","Chestnut Hill East","0","6700","004720","1"
"CHE","SID184601","CHE6702_20250831","Chestnut Hill East","0","6702","004720","1"
"TRE","SID184599","TRE704_20250902","Center City Philadelphia","0","704","701007","1"
"CHE","SID184599","CHE704_20250902","Chestnut Hill East","0","704","004720","1"
"CHE","SID184599","CHE705_20250902","Center City Philadelphia","1","705","720004","1"
"TRE","SID184599","TRE705_20250902","Trenton","1","705","007701","1"
"TRE","SID184599","TRE708_20250902","Center City Philadelphia","0","708","701007","1"
"CHE","SID184599","CHE708_20250902","Chestnut Hill East","0","708","004720","1"
"CHE","SID184599","CHE709_20250902","Center City Philadelphia","1","709","720004","1"
"TRE","SID184599","TRE709_20250902","Trenton","1","709","007701","1"
"CHE","SID184601","CHE709_20250831","Center City Philadelphia","1","709","720004","1"
"TRE","SID184601","TRE709_20250831","Trenton","1","709","007701","1"
"TRE","SID184601","TRE710_20250831","Center City Philadelphia","0","710","701007","1"
"CHE","SID184601","CHE710_20250831","Chestnut Hill East","0","710","004720","1"
"TRE","SID184599","TRE712_20250902","Center City Philadelphia","0","712","701007","1"
"CHE","SID184599","CHE712_20250902","Chestnut Hill East","0","712","004720","1"
"CHE","SID184599","CHE713_20250902","Center City Philadelphia","1","713","720004","1"
"TRE","SID184599","TRE713_20250902","Trenton","1","713","007701","1"
"CHE","SID184599","CHE717_20250902","Center City Philadelphia","1","717","720004","1"
"TRE","SID184599","TRE717_20250902","Trenton","1","717","007701","1"
"CHE","SID184601","CHE717_20250831","Center City Philadelphia","1","717","720004","1"
"TRE","SID184601","TRE717_20250831","Trenton","1","717","007701","1"
"TRE","SID184601","TRE718_20250831","Center City Philadelphia","0","718","701007","1"
"CHE","SID184601","CHE718_20250831","Chestnut Hill East","0","718","004720","1"
"TRE","SID184599","TRE720_20250902","Center City Philadelphia","0","720","701007","1"
"CHE","SID184599","CHE720_20250902","Chestnut Hill East","0","720","004720","1"
"CHE","SID184599","CHE721_20250902","Center City Philadelphia","1","721","720004","1"
"TRE","SID184599","TRE721_20250902","Trenton","1","721","007701","1"
"TRE","SID184599","TRE724_20250902","Center City Philadelphia","0","724","701007","1"
"CHE","SID184599","CHE724_20250902","Chestnut Hill East","0","724","004720","1"
"CHE","SID184599","CHE725_20250902","Center City Philadelphia","1","725","720004","1"
"TRE","SID184599","TRE725_20250902","Trenton","1","725","007701","1"
"CHE","SID184601","CHE725_20250831","Center City Philadelphia","1","725","720004","1"
"TRE","SID184601","TRE725_20250831","Trenton","1","725","007701","1"
"TRE","SID184601","TRE726_20250831","Center City Philadelphia","0","726","701007","1"
"CHE","SID184601","CHE726_20250831","Chestnut Hill East","0","726","004720","1"
"TRE","SID184599","TRE728_20250902","Center City Philadelphia","0","728","701007","1"
"CHE","SID184599","CHE728_20250902","Chestnut Hill East","0","728","004720","1"
"TRE","SID184599","TRE732_20250902","Center City Philadelphia","0","732","701007","1"
"CHE","SID184599","CHE732_20250902","Chestnut Hill East","0","732","004720","1"
"CHE","SID184599","CHE733_20250902","Center City Philadelphia","1","733","720004","1"
"TRE","SID184599","TRE733_20250902","Trenton","1","733","007701","1"
"CHE","SID184601","CHE733_20250831","Center City Philadelphia","1","733","720004","1"
"TRE","SID184601","TRE733_20250831","Trenton","1","733","007701","1"
"TRE","SID184601","TRE734_20250831","Center City Philadelphia","0","734","701007","1"
"CHE","SID184601","CHE734_20250831","Chestnut Hill East","0","734","004720","1"
"TRE","SID184599","TRE736_20250902","Center City Philadelphia","0","736","701007","1"
"CHE","SID184599","CHE736_20250902","Chestnut Hill East","0","736","004720","1"
"CHE","SID184599","CHE737_20250902","Center City Philadelphia","1","737","720004","1"
"TRE","SID184599","TRE737_20250902","Trenton","1","737","007701","1"
"TRE","SID184599","TRE740_20250902","Center City Philadelphia","0","740","701007","1"
"CHE","SID184599","CHE740_20250902","Chestnut Hill East","0","740","004720","1"
"CHE","SID184599","CHE741_20250902","Center City Philadelphia","1","741","720004","1"
"TRE","SID184599","TRE741_20250902","Trenton","1","741","007701","1"
"CHE","SID184601","CHE741_20250831","Center City Philadelphia","1","741","720004","1"
"TRE","SID184601","TRE741_20250831","Trenton","1","741","007701","1"
"TRE","SID184601","TRE742_20250831","Center City Philadelphia","0","742","701007","1"
"CHE","SID184601","CHE742_20250831","Chestnut Hill East","0","742","004720","1"
"TRE","SID184599","TRE744_20250902","Center City Philadelphia","0","744","701007","1"
"CHE","SID184599","CHE744_20250902","Chestnut Hill East","0","744","004720","1"
"CHE","SID184599","CHE745_20250902","Center City Philadelphia","1","745","720004","1"
"TRE","SID184599","TRE745_20250902","Trenton","1","745","007701","1"
"TRE","SID184599","TRE748_20250902","Center City Philadelphia","0","748","701007","1"
"CHE","SID184599","CHE748_20250902","Chestnut Hill East","0","748","004720","1"
"CHE","SID184599","CHE749_20250902","Center City Philadelphia","1","749","720004","1"
"TRE","SID184599","TRE749_20250902","Trenton","1","749","007701","1"
"CHE","SID184601","CHE749_20250831","Center City Philadelphia","1","749","720004","1"
"TRE","SID184601","TRE749_20250831","Trenton","1","749","007701","1"
"TRE","SID184601","TRE750_20250831","Center City Philadelphia","0","750","701007","1"
"CHE","SID184601","CHE750_20250831","Chestnut Hill East","0","750","004720","1"
"TRE","SID184599","TRE752_20250902","Center City Philadelphia","0","752","701007","1"
"CHE","SID184599","CHE752_20250902","Chestnut Hill East","0","752","004720","1"
"CHE","SID184599","CHE753_20250902","Center City Philadelphia","1","753","720004","1"
"TRE","SID184599","TRE753_20250902","Trenton","1","753","007701","1"
"TRE","SID184599","TRE756_20250902","Center City Philadelphia","0","756","701007","1"
"CHE","SID184599","CHE756_20250902","Chestnut Hill East","0","756","004720","1"
"CHE","SID184599","CHE757_20250902","Center City Philadelphia","1","757","720004","1"
"TRE","SID184599","TRE757_20250902","Trenton","1","757","007701","1"
"CHE","SID184601","CHE757_20250831","Center City Philadelphia","1","757","720004","1"
"TRE","SID184601","TRE757_20250831","Trenton","1","757","007701","1"
"TRE","SID184601","TRE758_20250831","Center City Philadelphia","0","758","701007","1"
"CHE","SID184601","CHE758_20250831","Chestnut Hill East","0","758","004720","1"
"CHE","SID184599","CHE761_20250902","Center City Philadelphia","1","761","720004","1"
"TRE","SID184599","TRE761_20250902","Trenton","1","761","007701","1"
"TRE","SID184599","TRE764_20250902","Center City Philadelphia","0","764","701007","1"
"CHE","SID184599","CHE764_20250902","Chestnut Hill East","0","764","004720","1"
"CHE","SID184599","CHE765_20250902","Center City Philadelphia","1","765","720004","1"
"TRE","SID184599","TRE765_20250902","Trenton","1","765","007701","1"
"CHE","SID184601","CHE765_20250831","Center City Philadelphia","1","765","720004","1"
"TRE","SID184601","TRE765_20250831","Trenton","1","765","007701","1"
"TRE","SID184601","TRE766_20250831","Center City Philadelphia","0","766","701007","1"
"CHE","SID184601","CHE766_20250831","Chestnut Hill East","0","766","004720","1"
"TRE","SID184599","TRE768_20250902","Center City Philadelphia","0","768","701007","1"
"CHE","SID184599","CHE768_20250902","Chestnut Hill East","0","768","004720","1"
"CHE","SID184599","CHE769_20250902","Center City Philadelphia","1","769","720004","1"
"TRE","SID184599","TRE769_20250902","Trenton","1","769","007701","1"
"CHE","SID184601","CHE773_20250831","Center City Philadelphia","1","773","720004","1"
"TRE","SID184601","TRE773_20250831","Trenton","1","773","007701","1"
"TRE","SID184601","TRE774_20250831","Center City Philadelphia","0","774","701007","1"
"CHE","SID184601","CHE774_20250831","Chestnut Hill East","0","774","004720","1"
"CHE","SID184599","CHE777_20250902","Center City Philadelphia","1","777","720004","1"
"TRE","SID184599","TRE777_20250902","Trenton","1","777","007701","1"
"CHW","SID184599","CHW8304_20250902","Center City Philadelphia","0","8304","801007","1"
"WTR","SID184599","WTR8304_20250902","West Trenton","0","8304","004327","1"
"CHW","SID184599","CHW8308_20250902","Center City Philadelphia","0","8308","801007","1"
"WTR","SID184599","WTR8308_20250902","West Trenton","0","8308","004327","1"
"CHW","SID184601","CHW8310_20250831","Center City Philadelphia","0","8310","801007","1"
"WTR","SID184601","WTR8310_20250831","West Trenton","0","8310","004327","1"
"CHW","SID184599","CHW8312_20250902","Center City Philadelphia","0","8312","801007","1"
"WTR","SID184599","WTR8312_20250902","West Trenton","0","8312","004327","1"
"CHW","SID184599","CHW8316_20250902","Center City Philadelphia","0","8316","801007","1"
"WTR","SID184599","WTR8316_20250902","West Trenton","0","8316","004327","1"
"CHW","SID184601","CHW8318_20250831","Center City Philadelphia","0","8318","801007","1"
"WTR","SID184601","WTR8318_20250831","West Trenton","0","8318","004327","1"
"CHW","SID184599","CHW8320_20250902","Center City Philadelphia","0","8320","801007","1"
"WTR","SID184599","WTR8320_20250902","West Trenton","0","8320","004327","1"
"CHW","SID184599","CHW8324_20250902","Center City Philadelphia","0","8324","801007","1"
"WTR","SID184599","WTR8324_20250902","West Trenton","0","8324","004327","1"
"CHW","SID184601","CHW8326_20250831","Center City Philadelphia","0","8326","801007","1"
"WTR","SID184601","WTR8326_20250831","West Trenton","0","8326","004327","1"
"CHW","SID184599","CHW8332_20250902","Center City Philadelphia","0","8332","801007","1"
"WTR","SID184599","WTR8332_20250902","West Trenton","0","8332","004327","1"
"CHW","SID184601","CHW8334_20250831","Center City Philadelphia","0","8334","801007","1"
"WTR","SID184601","WTR8334_20250831","West Trenton","0","8334","004327","1"
"CHW","SID184599","CHW8340_20250902","Center City Philadelphia","0","8340","801007","1"
"WTR","SID184599","WTR8340_20250902","West Trenton","0","8340","004327","1"
"CHW","SID184601","CHW8342_20250831","Center City Philadelphia","0","8342","801007","1"
"WTR","SID184601","WTR8342_20250831","West Trenton","0","8342","004327","1"
"CHW","SID184599","CHW8344_20250902","Center City Philadelphia","0","8344","801007","1"
"WTR","SID184599","WTR8344_20250902","West Trenton","0","8344","004327","1"
"CHW","SID184599","CHW8350_20250902","Center City Philadelphia","0","8350","801007","1"
"WTR","SID184599","WTR8350_20250902","West Trenton","0","8350","004327","1"
"CHW","SID184601","CHW8350_20250831","Center City Philadelphia","0","8350","801007","1"
"WTR","SID184601","WTR8350_20250831","West Trenton","0","8350","004327","1"
"CHW","SID184599","CHW8352_20250902","Center City Philadelphia","0","8352","801007","1"
"WTR","SID184599","WTR8352_20250902","West Trenton","0","8352","004327","1"
"CHW","SID184601","CHW8358_20250831","Center City Philadelphia","0","8358","801007","1"
"WTR","SID184601","WTR8358_20250831","West Trenton","0","8358","004327","1"
"CHW","SID184599","CHW8360_20250902","Center City Philadelphia","0","8360","801007","1"
"WTR","SID184599","WTR8360_20250902","West Trenton","0","8360","004327","1"
"CHW","SID184601","CHW8366_20250831","Center City Philadelphia","0","8366","801007","1"
"WTR","SID184601","WTR8366_20250831","West Trenton","0","8366","004327","1"
"CHW","SID184599","CHW8368_20250902","Center City Philadelphia","0","8368","801007","1"
"WTR","SID184599","WTR8368_20250902","West Trenton","0","8368","004327","1"
"FOX","SID184600","FOX8503_20250906","Center City Philadelphia","1","8503","815005","1"
"PAO","SID184600","PAO8503_20250906","Thorndale","1","8503","007501","1"
"FOX","SID184602","FOX8503_20250831","Center City Philadelphia","1","8503","815005","1"
"PAO","SID184602","PAO8503_20250831","Malvern","1","8503","007501","1"
"FOX","SID184599","FOX8505_20250902","Center City Philadelphia","1","8505","815005","1"
"PAO","SID184599","PAO8505_20250902","Thorndale","1","8505","007501","1"
"FOX","SID184599","FOX8509_20250902","Center City Philadelphia","1","8509","815005","1"
"PAO","SID184599","PAO8509_20250902","Thorndale","1","8509","007501","1"
"FOX","SID184601","FOX8511_20250831","Center City Philadelphia","1","8511","815005","1"
"PAO","SID184601","PAO8511_20250831","Malvern","1","8511","007501","1"
"FOX","SID184599","FOX8513_20250902","Center City Philadelphia","1","8513","815005","1"
"PAO","SID184599","PAO8513_20250902","Malvern","1","8513","007501","1"
"FOX","SID184599","FOX8517_20250902","Center City Philadelphia","1","8517","815005","1"
"PAO","SID184599","PAO8517_20250902","Thorndale","1","8517","007501","1"
"FOX","SID184600","FOX8519_20250906","Center City Philadelphia","1","8519","815005","1"
"PAO","SID184600","PAO8519_20250906","Thorndale","1","8519","007501","1"
"FOX","SID184602","FOX8519_20250831","Center City Philadelphia","1","8519","815005","1"
"PAO","SID184602","PAO8519_20250831","Malvern","1","8519","007501","1"
"FOX","SID184599","FOX8521_20250902","Center City Philadelphia","1","8521","815005","1"
"PAO","SID184599","PAO8521_20250902","Malvern","1","8521","007501","1"
"FOX","SID184599","FOX8525_20250902","Center City Philadelphia","1","8525","815005","1"
"PAO","SID184599","PAO8525_20250902","Thorndale","1","8525","007501","1"
"FOX","SID184601","FOX8527_20250831","Center City Philadelphia","1","8527","815005","1"
"PAO","SID184601","PAO8527_20250831","Malvern","1","8527","007501","1"
"FOX","SID184599","FOX8533_20250902","Center City Philadelphia","1","8533","815005","1"
"PAO","SID184599","PAO8533_20250902","Thorndale","1","8533","007501","1"
"FOX","SID184600","FOX8535_20250906","Center City Philadelphia","1","8535","815005","1"
"PAO","SID184600","PAO8535_20250906","Thorndale","1","8535","007501","1"
"FOX","SID184602","FOX8535_20250831","Center City Philadelphia","1","8535","815005","1"
"PAO","SID184602","PAO8535_20250831","Malvern","1","8535","007501","1"
"FOX","SID184599","FOX8541_20250902","Center City Philadelphia","1","8541","815005","1"
"PAO","SID184599","PAO8541_20250902","Thorndale","1","8541","007501","1"
"FOX","SID184601","FOX8543_20250831","Center City Philadelphia","1","8543","815005","1"
"PAO","SID184601","PAO8543_20250831","Malvern","1","8543","007501","1"
"FOX","SID184599","FOX8545_20250902","Center City Philadelphia","1","8545","815005","1"
"PAO","SID184599","PAO8545_20250902","Malvern","1","8545","007501","1"
"FOX","SID184599","FOX8549_20250902","Center City Philadelphia","1","8549","815005","1"
"PAO","SID184599","PAO8549_20250902","Thorndale","1","8549","007501","1"
"FOX","SID184600","FOX8551_20250906","Center City Philadelphia","1","8551","815005","1"
"PAO","SID184600","PAO8551_20250906","Thorndale","1","8551","007501","1"
"FOX","SID184602","FOX8551_20250831","Center City Philadelphia","1","8551","815005","1"
"PAO","SID184602","PAO8551_20250831","Malvern","1","8551","007501","1"
"FOX","SID184599","FOX8553_20250902","Center City Philadelphia","1","8553","815005","1"
"PAO","SID184599","PAO8553_20250902","Thorndale","1","8553","007501","1"
"FOX","SID184599","FOX8557_20250902","Center City Philadelphia","1","8557","815005","1"
"PAO","SID184599","PAO8557_20250902","Thorndale","1","8557","007501","1"
"FOX","SID184600","FOX8559_20250906","Center City Philadelphia","1","8559","815005","1"
"PAO","SID184600","PAO8559_20250906","Thorndale","1","8559","007501","1"
"FOX","SID184602","FOX8559_20250831","Center City Philadelphia","1","8559","815005","1"
"PAO","SID184602","PAO8559_20250831","Malvern","1","8559","007501","1"
"FOX","SID184599","FOX8561_20250902","Center City Philadelphia","1","8561","815005","1"
"PAO","SID184599","PAO8561_20250902","Malvern","1","8561","007501","1"
"FOX","SID184599","FOX8565_20250902","Center City Philadelphia","1","8565","815005","1"
"PAO","SID184599","PAO8565_20250902","Thorndale","1","8565","007501","1"
"FOX","SID184600","FOX8567_20250906","Center City Philadelphia","1","8567","815005","1"
"PAO","SID184600","PAO8567_20250906","Thorndale","1","8567","007501","1"
"FOX","SID184602","FOX8567_20250831","Center City Philadelphia","1","8567","815005","1"
"PAO","SID184602","PAO8567_20250831","Malvern","1","8567","007501","1"
"PAO","SID184599","PAO8573_20250902","Malvern","1","8573","007501","1"
"WIL","SID184599","WIL9208_20250902","Temple University","0","9208","201007","1"
"WIL","SID184599","WIL9209_20250902","Newark DE","1","9209","007201","1"
"WIL","SID184599","WIL9211_20250902","Newark DE","1","9211","007201","1"
"WIL","SID184599","WIL9243_20250902","Newark DE","1","9243","007201","1"
"WIL","SID184599","WIL9252_20250902","Temple University","0","9252","201007","1"
"MED","SID184599","MED9308_20250902","Temple University","0","9308","300007","1"
"MED","SID184599","MED9312_20250902","Temple University","0","9312","300007","1"
"MED","SID184599","MED9339_20250902","Wawa","1","9339","007300","1"
"MED","SID184599","MED9343_20250902","Wawa","1","9343","007300","1"
"AIR","SID184599","AIR9478_20250902","Temple University","0","9478","401007","1"
"AIR","SID184601","AIR9478_20250831","Temple University","0","9478","401007","1"
"PAO","SID184599","PAO9504_20250902","Temple University","0","9504","501007","1"
"PAO","SID184599","PAO9508_20250902","Temple University","0","9508","501007","1"
"PAO","SID184599","PAO9512_20250902","Temple University","0","9512","501007","1"
