"route_id","service_id","trip_id","trip_headsign","direction_id","block_id","shape_id","wheelchair_accessible","bikes_allowed_temp"
"4","17","1029","8TH STREET","1","342JC002","243","1",""
"4","17","1030","8TH STREET","1","342JC014","243","1",""
"4","17","1031","8TH STREET","1","342JC005","243","1",""
"4","17","1032","8TH STREET","1","342JC004","243","1",""
"4","17","1033","8TH STREET","1","342JC019","243","1",""
"4","17","1034","8TH STREET","1","342JC018","243","1",""
"4","17","1035","8TH STREET","1","342JC014","243","1",""
"4","17","1036","8TH STREET","1","342JC005","243","1",""
"4","17","1037","8TH STREET","1","342JC019","243","1",""
"4","17","1038","8TH STREET","1","342JC018","243","1",""
"4","17","1039","8TH STREET","1","342JC014","243","1",""
"4","17","1040","8TH STREET","1","342JC005","243","1",""
"4","17","1041","8TH STREET","1","342JC019","243","1",""
"4","17","1042","8TH STREET","1","342JC018","243","1",""
"4","17","1043","8TH STREET","1","342JC014","243","1",""
"4","17","1044","8TH STREET","1","342JC005","243","1",""
"4","17","1045","8TH STREET","1","342JC019","243","1",""
"4","17","1046","8TH STREET","1","342JC018","243","1",""
"4","17","1047","8TH STREET","1","342JC014","243","1",""
"4","17","1048","8TH STREET","1","342JC023","243","1",""
"4","17","1049","8TH STREET","1","342JC005","243","1",""
"4","17","1050","8TH STREET","1","342JC025","243","1",""
"4","17","1051","8TH STREET","1","342JC014","243","1",""
"4","17","1052","8TH STREET","1","342JC023","243","1",""
"4","17","1053","8TH STREET","1","342JC033","243","1",""
"4","17","1054","8TH STREET","1","342JC018","243","1",""
"4","17","1055","8TH STREET","1","342JC014","243","1",""
"4","17","1056","8TH STREET","1","342JC028","243","1",""
"4","17","1057","8TH STREET","1","342JC005","243","1",""
"4","17","1058","8TH STREET","1","342JC019","243","1",""
"4","17","1059","8TH STREET","1","342JC018","243","1",""
"4","17","1060","8TH STREET","1","342JC032","243","1",""
"4","17","1061","8TH STREET","1","342JC028","243","1",""
"4","17","1062","8TH STREET","1","342JC023","243","1",""
"4","17","1063","8TH STREET","1","342JC025","243","1",""
"4","17","1064","8TH STREET","1","342JC005","243","1",""
"4","17","1065","8TH STREET","1","342JC019","243","1",""
"4","17","1066","8TH STREET","1","342JC032","243","1",""
"4","17","1067","8TH STREET","1","342JC025","243","1",""
"4","17","1068","8TH STREET","1","342JC019","243","1",""
"4","17","1069","8TH STREET","1","342JC032","243","1",""
"4","17","1070","8TH STREET","1","342JC025","243","1",""
"4","17","1071","8TH STREET","1","342JC019","243","1",""
"4","17","1072","8TH STREET","1","342JC032","243","1",""
"4","17","1073","8TH STREET","1","342JC025","243","1",""
"4","17","1074","8TH STREET","1","342JC019","243","1",""
"4","17","1075","8TH STREET","1","342JC032","243","1",""
"4","17","1076","8TH STREET","1","342JC025","243","1",""
"4","17","1077","8TH STREET","1","342JC019","243","1",""
"4","17","1078","8TH STREET","1","342JC004","244","1",""
"4","17","1079","8TH STREET","1","342JC018","244","1",""
"4","17","1080","8TH STREET","1","342JC009","244","1",""
"4","17","1081","8TH STREET","1","342JC004","244","1",""
"4","17","1082","8TH STREET","1","342JC019","244","1",""
"4","17","1083","8TH STREET","1","342JC027","244","1",""
"4","17","1084","8TH STREET","1","342JC005","244","1",""
"4","17","1085","8TH STREET","1","342JC019","244","1",""
"4","17","1086","8TH STREET","1","342JC027","244","1",""
"4","17","1087","8TH STREET","1","342JC023","244","1",""
"4","17","1088","8TH STREET","1","342JC033","244","1",""
"4","17","1089","8TH STREET","1","342JC027","244","1",""
"4","17","1090","WEST SIDE AVENUE ","1","342JC001","245","1",""
"4","17","1091","22ND STREET","1","342JC014","246","1",""
"4","17","1092","22ND STREET","1","342JC002","246","1",""
"4","17","1093","22ND STREET","1","342JC019","246","1",""
"4","17","1094","22ND STREET","1","342JC022","246","1",""
"4","17","1095","22ND STREET","1","342JC020","246","1",""
"4","17","1096","22ND STREET","1","342JC010","246","1",""
"4","17","1097","22ND STREET","1","342JC004","246","1",""
"4","17","1098","22ND STREET","1","342JC022","246","1",""
"4","17","1099","22ND STREET","1","342JC028","246","1",""
"4","17","1100","22ND STREET","1","342JC018","246","1",""
"4","17","1101","22ND STREET","1","342JC032","246","1",""
"4","17","1102","22ND STREET","1","342JC025","246","1",""
"4","17","1103","22ND STREET","1","342JC032","246","1",""
"4","17","1104","DANFORTH AVENUE","1","342JC009","247","1",""
"4","17","1105","DANFORTH AVENUE","1","342JC010","247","1",""
"4","17","1106","DANFORTH AVENUE","1","342JC028","247","1",""
"4","17","1107","DANFORTH AVENUE","1","342JC025","247","1",""
"4","17","1108","8TH STREET","1","342JC009","248","1",""
"4","17","1109","8TH STREET","1","342JC014","248","1",""
"4","17","1110","8TH STREET","1","342JC018","248","1",""
"4","17","1111","8TH STREET","1","342JC020","248","1",""
"4","17","1112","8TH STREET","1","342JC022","248","1",""
"4","17","1113","8TH STREET","1","342JC023","248","1",""
"4","17","1114","8TH STREET","1","342JC025","248","1",""
"4","17","1115","8TH STREET","1","342JC027","248","1",""
"4","17","1116","22ND STREET ","1","342JC033","249","1",""
"4","17","1117","WEST SIDE AVENUE ","1","342JC006","250","1",""
"4","17","1118","WEST SIDE AVENUE ","1","342JC011","250","1",""
"4","17","1119","WEST SIDE AVENUE ","1","342JC017","250","1",""
"4","17","1120","WEST SIDE AVENUE ","1","342JC021","250","1",""
"4","17","1121","WEST SIDE AVENUE ","1","342JC026","250","1",""
"4","17","1122","WEST SIDE AVENUE ","1","342JC030","250","1",""
"4","17","1123","WEST SIDE AVENUE ","1","342JC008","251","1",""
"4","17","1124","WEST SIDE AVENUE ","1","342JC013","251","1",""
"4","17","1125","WEST SIDE AVENUE ","1","342JC015","251","1",""
"4","17","1126","WEST SIDE AVENUE ","1","342JC016","251","1",""
"4","17","1127","WEST SIDE AVENUE ","1","342JC006","251","1",""
"4","17","1128","WEST SIDE AVENUE ","1","342JC011","251","1",""
"4","17","1129","WEST SIDE AVENUE ","1","342JC001","251","1",""
"4","17","1130","WEST SIDE AVENUE ","1","342JC008","251","1",""
"4","17","1131","WEST SIDE AVENUE ","1","342JC013","251","1",""
"4","17","1132","WEST SIDE AVENUE ","1","342JC017","251","1",""
"4","17","1133","WEST SIDE AVENUE ","1","342JC015","251","1",""
"4","17","1134","WEST SIDE AVENUE ","1","342JC016","251","1",""
"4","17","1135","WEST SIDE AVENUE ","1","342JC006","251","1",""
"4","17","1136","WEST SIDE AVENUE ","1","342JC011","251","1",""
"4","17","1137","WEST SIDE AVENUE ","1","342JC001","251","1",""
"4","17","1138","WEST SIDE AVENUE ","1","342JC008","251","1",""
"4","17","1139","WEST SIDE AVENUE ","1","342JC021","251","1",""
"4","17","1140","WEST SIDE AVENUE ","1","342JC013","251","1",""
"4","17","1141","WEST SIDE AVENUE ","1","342JC017","251","1",""
"4","17","1142","WEST SIDE AVENUE ","1","342JC015","251","1",""
"4","17","1143","WEST SIDE AVENUE ","1","342JC016","251","1",""
"4","17","1144","WEST SIDE AVENUE ","1","342JC006","251","1",""
"4","17","1145","WEST SIDE AVENUE ","1","342JC011","251","1",""
"4","17","1146","WEST SIDE AVENUE ","1","342JC001","251","1",""
"4","17","1147","WEST SIDE AVENUE ","1","342JC008","251","1",""
"4","17","1148","WEST SIDE AVENUE ","1","342JC021","251","1",""
"4","17","1149","WEST SIDE AVENUE ","1","342JC015","251","1",""
"4","17","1150","WEST SIDE AVENUE ","1","342JC006","251","1",""
"4","17","1151","WEST SIDE AVENUE ","1","342JC001","251","1",""
"4","17","1152","WEST SIDE AVENUE ","1","342JC008","251","1",""
"4","17","1153","WEST SIDE AVENUE ","1","342JC021","251","1",""
"4","17","1154","WEST SIDE AVENUE ","1","342JC015","251","1",""
"4","17","1155","WEST SIDE AVENUE ","1","342JC006","251","1",""
"4","17","1156","WEST SIDE AVENUE ","1","342JC001","251","1",""
"4","17","1157","WEST SIDE AVENUE ","1","342JC008","251","1",""
"4","17","1158","WEST SIDE AVENUE ","1","342JC021","251","1",""
"4","17","1159","WEST SIDE AVENUE ","1","342JC015","251","1",""
"4","17","1160","WEST SIDE AVENUE ","1","342JC006","251","1",""
"4","17","1161","WEST SIDE AVENUE ","1","342JC001","251","1",""
"4","17","1162","WEST SIDE AVENUE ","1","342JC008","251","1",""
"4","17","1163","WEST SIDE AVENUE ","1","342JC021","251","1",""
"4","17","1164","WEST SIDE AVENUE ","1","342JC015","251","1",""
"4","17","1165","WEST SIDE AVENUE ","1","342JC006","251","1",""
"4","17","1166","WEST SIDE AVENUE ","1","342JC029","251","1",""
"4","17","1167","WEST SIDE AVENUE ","1","342JC031","251","1",""
"4","17","1168","WEST SIDE AVENUE ","1","342JC001","251","1",""
"4","17","1169","WEST SIDE AVENUE ","1","342JC008","251","1",""
"4","17","1170","WEST SIDE AVENUE ","1","342JC026","251","1",""
"4","17","1171","WEST SIDE AVENUE ","1","342JC021","251","1",""
"4","17","1172","WEST SIDE AVENUE ","1","342JC030","251","1",""
"4","17","1173","WEST SIDE AVENUE ","1","342JC015","251","1",""
"4","17","1174","WEST SIDE AVENUE ","1","342JC006","251","1",""
"4","17","1175","WEST SIDE AVENUE ","1","342JC029","251","1",""
"4","17","1176","WEST SIDE AVENUE ","1","342JC031","251","1",""
"4","17","1177","WEST SIDE AVENUE ","1","342JC001","251","1",""
"4","17","1178","WEST SIDE AVENUE ","1","342JC008","251","1",""
"4","17","1179","WEST SIDE AVENUE ","1","342JC026","251","1",""
"4","17","1180","WEST SIDE AVENUE ","1","342JC021","251","1",""
"4","17","1181","WEST SIDE AVENUE ","1","342JC030","251","1",""
"4","17","1182","WEST SIDE AVENUE ","1","342JC015","251","1",""
"4","17","1183","WEST SIDE AVENUE ","1","342JC006","251","1",""
"4","17","1184","WEST SIDE AVENUE ","1","342JC029","251","1",""
"4","17","1185","WEST SIDE AVENUE ","1","342JC031","251","1",""
"4","17","1186","WEST SIDE AVENUE ","1","342JC001","251","1",""
"4","17","1187","WEST SIDE AVENUE ","1","342JC008","251","1",""
"4","17","1188","WEST SIDE AVENUE ","1","342JC026","251","1",""
"4","17","1189","WEST SIDE AVENUE ","1","342JC021","251","1",""
"4","17","1190","WEST SIDE AVENUE ","1","342JC015","251","1",""
"4","17","1191","WEST SIDE AVENUE ","1","342JC006","251","1",""
"4","17","1192","WEST SIDE AVENUE ","1","342JC029","251","1",""
"4","17","1193","WEST SIDE AVENUE ","1","342JC031","251","1",""
"4","17","1194","WEST SIDE AVENUE ","1","342JC001","251","1",""
"4","17","1195","WEST SIDE AVENUE ","1","342JC026","251","1",""
"4","17","1196","WEST SIDE AVENUE ","1","342JC015","251","1",""
"4","17","1197","WEST SIDE AVENUE ","1","342JC031","251","1",""
"4","17","1198","WEST SIDE AVENUE ","1","342JC026","251","1",""
"4","17","1199","WEST SIDE AVENUE ","1","342JC015","251","1",""
"4","17","1200","WEST SIDE AVENUE ","1","342JC031","251","1",""
"4","17","1201","WEST SIDE AVENUE ","1","342JC026","251","1",""
"4","17","1202","WEST SIDE AVENUE ","1","342JC015","251","1",""
"4","17","1203","WEST SIDE AVENUE ","1","342JC031","251","1",""
"4","17","1204","WEST SIDE AVENUE ","1","342JC026","251","1",""
"4","17","1205","WEST SIDE AVENUE ","1","342JC015","251","1",""
"5","18","1206","HOBOKEN","0","1752","252","1",""
"5","6","1207","HOBOKEN","0","1786","253","1",""
"5","19","1208","HOBOKEN","0","1752","254","1",""
"5","1","1209","HOBOKEN","0","1854","255","1",""
"5","1","1210","HOBOKEN","0","1856","256","1",""
"5","1","1211","HOBOKEN","0","1858","257","1",""
"5","1","1212","HOBOKEN","0","1862","258","1",""
"5","1","1213","HOBOKEN","0","1866","259","1",""
"5","1","1214","HOBOKEN","0","1870","260","1",""
"5","1","1215","HOBOKEN","0","1874","261","1",""
"5","1","1216","HOBOKEN","0","1876","262","1",""
"5","1","1217","HOBOKEN","0","1878","263","1",""
"5","1","1218","HOBOKEN","0","1882","264","1",""
"5","1","1219","HOBOKEN","0","1822","265","1",""
"5","1","1220","HOBOKEN","0","1704","266","1",""
"5","1","1221","HOBOKEN","0","1706","267","1",""
"5","1","1222","HOBOKEN","0","1708","268","1",""
"5","1","1223","HOBOKEN","0","1712","269","1",""
"5","1","1224","HOBOKEN","0","1716","270","1",""
"5","1","1225","HOBOKEN","0","1718","271","1",""
"5","1","1226","HOBOKEN","0","1720","272","1",""
"5","1","1227","HOBOKEN","0","1724","273","1",""
"5","1","1228","HOBOKEN","0","1726","274","1",""
"5","1","1229","HOBOKEN","0","1728","275","1",""
"5","1","1230","HOBOKEN","0","1730","276","1",""
"5","1","1231","HOBOKEN","0","1732","277","1",""
"5","8","1232","HOBOKEN","0","1254","278","1",""
"5","8","1233","HOBOKEN","0","1226","279","1",""
"5","8","1234","HOBOKEN","0","1278","280","1",""
"5","8","1235","HOBOKEN","0","1280","281","1",""
"5","8","1236","HOBOKEN","0","1152","282","1",""
"5","8","1237","HOBOKEN","0","1154","283","1",""
"5","8","1238","HOBOKEN","0","1156","284","1",""
"5","8","1239","HOBOKEN","0","1252","285","1",""
"5","8","1240","HOBOKEN","0","1258","286","1",""
"5","8","1241","HOBOKEN","0","1168","287","1",""
"5","8","1242","HOBOKEN","0","1204","288","1",""
"5","8","1243","HOBOKEN","0","1206","289","1",""
"5","8","1244","HOBOKEN","0","1208","290","1",""
"5","8","1245","HOBOKEN","0","1210","291","1",""
"5","8","1246","HOBOKEN","0","1212","292","1",""
"5","8","1247","HOBOKEN","0","1214","293","1",""
"5","8","1248","HOBOKEN","0","1216","294","1",""
"5","8","1249","HOBOKEN","0","1220","295","1",""
"5","8","1250","HOBOKEN","0","1234","296","1",""
"5","8","1251","HOBOKEN","0","1148","297","1",""
"5","8","1252","HOBOKEN","0","1150","298","1",""
"5","8","1253","HOBOKEN","0","1162","299","1",""
"5","8","1254","HOBOKEN","0","1178","300","1",""
"5","8","1255","HOBOKEN","0","1180","301","1",""
"5","8","1256","HOBOKEN","0","1104","302","1",""
"5","8","1257","HOBOKEN","0","1160","303","1",""
"5","8","1258","HOBOKEN","0","1164","304","1",""
"5","8","1259","HOBOKEN","0","1166","305","1",""
"5","8","1260","HOBOKEN","0","1172","306","1",""
"5","8","1261","HOBOKEN","0","1174","307","1",""
"5","8","1262","HOBOKEN","0","1100","308","1",""
"5","8","1263","HOBOKEN","0","1102","309","1",""
"5","8","1264","HOBOKEN","0","1114","310","1",""
"5","8","1265","HOBOKEN","0","1116","311","1",""
"5","8","1266","HOBOKEN","0","1118","312","1",""
"5","8","1267","HOBOKEN","0","1120","313","1",""
"5","8","1268","HOBOKEN","0","1122","314","1",""
"5","8","1269","HOBOKEN","0","1124","315","1",""
"5","8","1270","HOBOKEN","0","1128","316","1",""
"5","8","1271","HOBOKEN","0","1130","317","1",""
"5","8","1272","HOBOKEN","0","1132","318","1",""
"5","8","1273","HOBOKEN","0","1134","319","1",""
"5","8","1274","HOBOKEN","0","1274","320","1",""
"5","9","1275","HOBOKEN","0","1796","321","1",""
"5","9","1276","HOBOKEN","0","1794","322","1",""
"5","9","1277","HOBOKEN","0","1760","323","1",""
"5","9","1278","HOBOKEN","0","1764","324","1",""
"5","9","1279","HOBOKEN","0","1768","325","1",""
"5","9","1280","HOBOKEN","0","1772","326","1",""
"5","9","1281","HOBOKEN","0","1790","327","1",""
"5","14","1282","HOBOKEN","0","1786","328","1",""
"5","14","1283","HOBOKEN","0","1752","329","1",""
"5","14","1284","HOBOKEN","0","1854","330","1",""
"5","14","1285","HOBOKEN","0","1856","331","1",""
"5","14","1286","HOBOKEN","0","1858","332","1",""
"5","14","1287","HOBOKEN","0","1862","333","1",""
"5","14","1288","HOBOKEN","0","1866","334","1",""
"5","14","1289","HOBOKEN","0","1870","335","1",""
"5","14","1290","HOBOKEN","0","1874","336","1",""
"5","14","1291","HOBOKEN","0","1876","337","1",""
"5","14","1292","HOBOKEN","0","1878","338","1",""
"5","14","1293","HOBOKEN","0","1882","339","1",""
"5","14","1294","HOBOKEN","0","1822","340","1",""
"5","14","1295","HOBOKEN","0","1704","341","1",""
"5","14","1296","HOBOKEN","0","1706","342","1",""
"5","14","1297","HOBOKEN","0","1708","343","1",""
"5","14","1298","HOBOKEN","0","1712","344","1",""
"5","14","1299","HOBOKEN","0","1716","345","1",""
"5","14","1300","HOBOKEN","0","1718","346","1",""
"5","14","1301","HOBOKEN","0","1720","347","1",""
"5","14","1302","HOBOKEN","0","1724","348","1",""
"5","14","1303","HOBOKEN","0","1726","349","1",""
"5","14","1304","HOBOKEN","0","1728","350","1",""
"5","14","1305","HOBOKEN","0","1730","351","1",""
"5","14","1306","HOBOKEN","0","1732","352","1",""
"5","12","1307","SUFFERN","1","1133","353","1",""
"5","10","1308","SUFFERN","1","9169","354","1",""
"5","10","1309","SUFFERN","1","9155","355","1",""
"5","18","1310","SUFFERN","1","9157","356","1",""
"5","18","1311","SUFFERN","1","9159","357","1",""
"5","10","1312","SUFFERN","1","9133","358","1",""
"5","18","1313","SUFFERN","1","9117","359","1",""
"5","1","1314","WALDWICK","1","1855","360","1",""
"5","1","1315","WALDWICK","1","1857","361","1",""
"5","1","1316","WALDWICK","1","1859","362","1",""
"5","1","1317","WALDWICK","1","1863","363","1",""
"5","1","1318","WALDWICK","1","1867","364","1",""
"5","1","1319","WALDWICK","1","1871","365","1",""
"5","1","1320","WALDWICK","1","1873","366","1",""
"5","1","1321","WALDWICK","1","1875","367","1",""
"5","1","1322","WALDWICK","1","1877","368","1",""
"5","1","1323","WALDWICK","1","1879","369","1",""
"5","1","1324","WALDWICK","1","1883","370","1",""
"5","1","1325","WALDWICK","1","1837","371","1",""
"5","1","1326","SUFFERN","1","1787","372","1",""
"5","1","1327","SUFFERN","1","1739","373","1",""
"5","20","1328","SUFFERN","1","1701","374","1",""
"5","1","1329","SUFFERN","1","1705","375","1",""
"5","1","1330","SUFFERN","1","1707","376","1",""
"5","1","1331","SUFFERN","1","1711","377","1",""
"5","1","1332","SUFFERN","1","1715","378","1",""
"5","1","1333","SUFFERN","1","1717","379","1",""
"5","1","1334","SUFFERN","1","1719","380","1",""
"5","1","1335","SUFFERN","1","1723","381","1",""
"5","1","1336","SUFFERN","1","1725","382","1",""
"5","1","1337","SUFFERN","1","1727","383","1",""
"5","1","1338","SUFFERN","1","1729","384","1",""
"5","1","1339","SUFFERN","1","1731","385","1",""
"5","1","1340","SUFFERN","1","1735","386","1",""
"5","12","1341","RIDGEWOOD","1","1331","387","1",""
"5","8","1342","WALDWICK","1","1247","388","1",""
"5","8","1343","RIDGEWOOD","1","1309","389","1",""
"5","8","1344","RIDGEWOOD","1","1319","390","1",""
"5","8","1345","SUFFERN","1","1163","391","1",""
"5","8","1346","SUFFERN","1","1171","392","1",""
"5","8","1347","WALDWICK","1","1271","393","1",""
"5","8","1348","RIDGEWOOD","1","1205","394","1",""
"5","8","1349","SUFFERN","1","1165","395","1",""
"5","8","1350","SUFFERN","1","1167","396","1",""
"5","8","1351","SUFFERN","1","1169","397","1",""
"5","8","1352","WALDWICK","1","1263","398","1",""
"5","8","1353","WALDWICK","1","1269","399","1",""
"5","8","1354","WALDWICK","1","1277","400","1",""
"5","8","1355","WALDWICK","1","1281","401","1",""
"5","8","1356","SUFFERN","1","1109","402","1",""
"5","8","1357","WALDWICK","1","1207","403","1",""
"5","8","1358","WALDWICK","1","1213","404","1",""
"5","8","1359","WALDWICK","1","1215","405","1",""
"5","8","1360","WALDWICK","1","1221","406","1",""
"5","8","1361","WALDWICK","1","1223","407","1",""
"5","8","1362","WALDWICK","1","1225","408","1",""
"5","8","1363","SUFFERN","1","1159","409","1",""
"5","8","1364","SUFFERN","1","1147","410","1",""
"5","8","1365","SUFFERN","1","1103","411","1",""
"5","8","1366","SUFFERN","1","1149","412","1",""
"5","8","1367","SUFFERN","1","1151","413","1",""
"5","8","1368","SUFFERN","1","1153","414","1",""
"5","8","1369","SUFFERN","1","1157","415","1",""
"5","8","1370","SUFFERN","1","1161","416","1",""
"5","8","1371","SUFFERN","1","1173","417","1",""
"5","8","1372","SUFFERN","1","1175","418","1",""
"5","8","1373","SUFFERN","1","1183","419","1",""
"5","21","1374","SUFFERN","1","1101","420","1",""
"5","8","1375","SUFFERN","1","1107","421","1",""
"5","8","1376","SUFFERN","1","1111","422","1",""
"5","8","1377","SUFFERN","1","1113","423","1",""
"5","8","1378","SUFFERN","1","1125","424","1",""
"5","8","1379","SUFFERN","1","1127","425","1",""
"5","8","1380","SUFFERN","1","1129","426","1",""
"5","8","1381","RIDGEWOOD","1","1357","427","1",""
"5","9","1382","SUFFERN","1","1797","428","1",""
"5","9","1383","WALDWICK","1","1765","429","1",""
"5","9","1384","WALDWICK","1","1897","430","1",""
"5","9","1385","SUFFERN","1","1781","431","1",""
"5","9","1386","SUFFERN","1","1709","432","1",""
"5","9","1387","SUFFERN","1","1713","433","1",""
"5","9","1388","SUFFERN","1","1721","434","1",""
"5","9","1389","SUFFERN","1","1733","435","1",""
"5","14","1390","SUFFERN","1","1701","436","1",""
"5","14","1391","WALDWICK","1","1855","437","1",""
"5","14","1392","WALDWICK","1","1857","438","1",""
"5","14","1393","WALDWICK","1","1859","439","1",""
"5","14","1394","WALDWICK","1","1863","440","1",""
"5","14","1395","WALDWICK","1","1867","441","1",""
"5","14","1396","WALDWICK","1","1871","442","1",""
"5","14","1397","WALDWICK","1","1873","443","1",""
"5","14","1398","WALDWICK","1","1875","444","1",""
"5","14","1399","WALDWICK","1","1877","445","1",""
"5","14","1400","WALDWICK","1","1879","446","1",""
"5","14","1401","WALDWICK","1","1883","447","1",""
"5","14","1402","WALDWICK","1","1837","448","1",""
"5","14","1403","SUFFERN","1","1787","449","1",""
"5","14","1404","SUFFERN","1","1739","450","1",""
"5","14","1405","SUFFERN","1","1705","451","1",""
"5","14","1406","SUFFERN","1","1707","452","1",""
"5","14","1407","SUFFERN","1","1711","453","1",""
"5","14","1408","SUFFERN","1","1715","454","1",""
"5","14","1409","SUFFERN","1","1717","455","1",""
"5","14","1410","SUFFERN","1","1719","456","1",""
"5","14","1411","SUFFERN","1","1723","457","1",""
"5","14","1412","SUFFERN","1","1725","458","1",""
"5","14","1413","SUFFERN","1","1727","459","1",""
"5","14","1414","SUFFERN","1","1729","460","1",""
"5","14","1415","SUFFERN","1","1731","461","1",""
"5","14","1416","SUFFERN","1","1735","462","1",""
"6","7","1417","HOBOKEN","0","0094","463","1",""
"6","22","1418","HOBOKEN","0","0094","464","1",""
"6","23","1419","HOBOKEN","0","0088","465","1",""
"6","1","1420","HOBOKEN","0","0080","466","1",""
"6","1","1421","HOBOKEN","0","0072","467","1",""
"6","1","1422","HOBOKEN","0","0078","468","1",""
"6","1","1423","HOBOKEN","0","0070","469","1",""
"6","1","1424","HOBOKEN","0","0074","470","1",""
"6","1","1425","HOBOKEN","0","0076","471","1",""
"6","1","1426","HOBOKEN","0","0082","472","1",""
"6","8","1427","HOBOKEN","0","0066","473","1",""
"6","8","1428","HOBOKEN","0","0044","474","1",""
"6","8","1429","HOBOKEN","0","0046","475","1",""
"6","8","1430","HOBOKEN","0","0048","476","1",""
"6","8","1431","HOBOKEN","0","0054","477","1",""
"6","8","1432","HOBOKEN","0","0056","478","1",""
"6","8","1433","HOBOKEN","0","0058","479","1",""
"6","8","1434","HOBOKEN","0","0064","480","1",""
"6","8","1435","HOBOKEN","0","0052","481","1",""
"6","8","1436","HOBOKEN","0","0068","482","1",""
"6","8","1437","HOBOKEN","0","0042","483","1",""
"6","8","1438","HOBOKEN","0","0062","484","1",""
"6","8","1439","HOBOKEN","0","0050","485","1",""
"6","9","1440","HOBOKEN","0","0094","486","1",""
"6","9","1441","HOBOKEN","0","0088","487","1",""
"6","14","1442","HOBOKEN","0","0080","488","1",""
"6","14","1443","HOBOKEN","0","0072","489","1",""
"6","14","1444","HOBOKEN","0","0078","490","1",""
"6","14","1445","HOBOKEN","0","0070","491","1",""
"6","14","1446","HOBOKEN","0","0074","492","1",""
"6","14","1447","HOBOKEN","0","0076","493","1",""
"6","14","1448","HOBOKEN","0","0082","494","1",""
"6","7","1449","PORT JERVIS","1","0093","495","1",""
"6","10","1450","PORT JERVIS","1","0095","496","1",""
"6","10","1451","PORT JERVIS","1","0097","497","1",""
"6","22","1452","PORT JERVIS","1","0091","498","1",""
"6","24","1453","PORT JERVIS","1","0099","499","1",""
"6","25","1454","PORT JERVIS","1","0069","500","1",""
"6","1","1455","PORT JERVIS","1","0071","501","1",""
"6","1","1456","PORT JERVIS","1","0073","502","1",""
"6","1","1457","PORT JERVIS","1","0077","503","1",""
"6","1","1458","PORT JERVIS","1","0079","504","1",""
"6","1","1459","PORT JERVIS","1","0075","505","1",""
"6","1","1460","PORT JERVIS","1","0081","506","1",""
"6","26","1461","MIDDLETOWN NY","1","0049","507","1",""
"6","26","1462","PORT JERVIS","1","0059","508","1",""
"6","8","1463","PORT JERVIS","1","0051","509","1",""
"6","8","1464","PORT JERVIS","1","0053","510","1",""
"6","8","1465","PORT JERVIS","1","0055","511","1",""
"6","8","1466","PORT JERVIS","1","0065","512","1",""
"6","8","1467","PORT JERVIS","1","0043","513","1",""
"6","8","1468","PORT JERVIS","1","0061","514","1",""
"6","8","1469","PORT JERVIS","1","0063","515","1",""
"6","8","1470","MIDDLETOWN NY","1","0047","516","1",""
"6","8","1471","PORT JERVIS","1","0057","517","1",""
"6","8","1472","PORT JERVIS","1","0045","518","1",""
"6","21","1473","PORT JERVIS","1","0041","519","1",""
"6","8","1474","PORT JERVIS","1","0067","520","1",""
"6","9","1475","PORT JERVIS","1","0093","521","1",""
"6","14","1476","PORT JERVIS","1","0069","522","1",""
"6","14","1477","PORT JERVIS","1","0071","523","1",""
"6","14","1478","PORT JERVIS","1","0073","524","1",""
"6","14","1479","PORT JERVIS","1","0077","525","1",""
"6","14","1480","PORT JERVIS","1","0079","526","1",""
"6","14","1481","PORT JERVIS","1","0075","527","1",""
"6","14","1482","PORT JERVIS","1","0081","528","1",""
"7","7","1483","HOBOKEN","0","0952","529","1",""
"7","7","1484","HOBOKEN","0","0954","530","1",""
"7","7","1485","HOBOKEN","0","0956","531","1",""
"7","7","1486","HOBOKEN","0","0962","532","1",""
"7","7","1487","HOBOKEN","0","0964","533","1",""
"7","7","1488","HOBOKEN","0","0966","534","1",""
"7","7","1489","NEW YORK PENN STATION","0","8906","535","1",""
"7","10","1490","NEW YORK PENN STATION","0","8938","536","1",""
"7","10","1491","NEW YORK PENN STATION","0","8960","537","1",""
"7","10","1492","NEW YORK PENN STATION","0","6676","538","1",""
"7","27","1493","NEW YORK PENN STATION","0","6612","539","1",""
"7","22","1494","NEW YORK PENN STATION","0","8912","540","1",""
"7","22","1495","NEW YORK PENN STATION","0","8910","541","1",""
"7","28","1496","NEW YORK PENN STATION","0","8908","542","1",""
"7","24","1497","NEW YORK PENN STATION","0","6666","543","1",""
"7","1","1498","NEW YORK PENN STATION","0","6908","544","1",""
"7","1","1499","NEW YORK PENN STATION","0","6912","545","1",""
"7","1","1500","NEW YORK PENN STATION","0","6924","546","1",""
"7","1","1501","NEW YORK PENN STATION","0","6928","547","1",""
"7","1","1502","NEW YORK PENN STATION","0","6936","548","1",""
"7","1","1503","NEW YORK PENN STATION","0","6940","549","1",""
"7","1","1504","NEW YORK PENN STATION","0","6910","550","1",""
"7","1","1505","NEW YORK PENN STATION","0","6922","551","1",""
"7","1","1506","NEW YORK PENN STATION","0","6930","552","1",""
"7","1","1507","NEW YORK PENN STATION","0","6934","553","1",""
"7","1","1508","NEW YORK PENN STATION","0","6942","554","1",""
"7","1","1509","NEW YORK PENN STATION","0","6916","555","1",""
"7","1","1510","NEW YORK PENN STATION","0","6920","556","1",""
"7","1","1511","NEW YORK PENN STATION","0","6932","557","1",""
