route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
1,1,63,Lindenwold Local,,1,,1,1,1
1,1,64,Lindenwold Local,,1,,1,1,1
1,1,65,Lindenwold Local,,1,,1,1,1
1,1,66,Lindenwold Local,,1,,1,1,1
1,1,67,Lindenwold Local,,1,,1,1,1
1,1,68,Lindenwold Local,,1,,1,1,1
1,1,69,Lindenwold Local,,1,,1,1,1
1,1,70,Lindenwold Local,,1,,1,1,1
1,1,71,Lindenwold Local,,1,,1,1,1
1,1,72,Lindenwold Local,,1,,1,1,1
1,1,73,Lindenwold Local,,1,,1,1,1
1,1,74,Lindenwold Local,,1,,1,1,1
1,1,75,Lindenwold Local,,1,,1,1,1
1,1,76,Lindenwold Local,,1,,1,1,1
1,1,77,Lindenwold Local,,1,,1,1,1
1,1,78,Lindenwold Local,,1,,1,1,1
1,1,79,Lindenwold Local,,1,,1,1,1
1,1,80,Lindenwold Local,,1,,1,1,1
1,1,81,Lindenwold Local,,1,,1,1,1
1,1,82,Lindenwold Local,,1,,1,1,1
1,1,83,Lindenwold Local,,1,,1,1,1
1,1,84,Lindenwold Local,,1,,1,1,1
1,1,85,Lindenwold Local,,1,,1,1,1
1,1,86,Lindenwold Local,,1,,1,1,1
1,1,87,Lindenwold Local,,1,,1,1,1
1,1,88,Lindenwold Local,,1,,1,1,1
1,1,89,Lindenwold Local,,1,,1,1,1
1,1,90,Lindenwold Local,,1,,1,1,1
1,1,91,Philadelphia Local,,0,,0,1,1
1,2,92,Philadelphia Local,,0,,0,1,1
1,2,93,Philadelphia Local,,0,,0,1,1
1,2,94,Philadelphia Local,,0,,0,1,1
1,2,95,Philadelphia Local,,0,,0,1,1
1,2,96,Philadelphia Local,,0,,0,1,1
1,2,97,Philadelphia Local,,0,,0,1,1
1,2,98,Philadelphia Local,,0,,0,1,1
1,2,99,Philadelphia Local,,0,,0,1,1
1,2,100,Philadelphia Local,,0,,0,1,1
1,2,101,Philadelphia Local,,0,,0,1,1
1,2,102,Philadelphia Local,,0,,0,1,1
1,2,103,Philadelphia Local,,0,,0,1,1
1,2,104,Philadelphia Local,,0,,0,1,1
1,2,105,Philadelphia Local,,0,,0,1,1
1,2,106,Philadelphia Local,,0,,0,1,1
1,2,107,Philadelphia Local,,0,,0,1,1
1,2,108,Philadelphia Local,,0,,0,1,1
1,2,109,Philadelphia Local,,0,,0,1,1
1,2,110,Philadelphia Local,,0,,0,1,1
1,2,111,Philadelphia Local,,0,,0,1,1
1,2,112,Philadelphia Local,,0,,0,1,1
1,2,113,Philadelphia Local,,0,,0,1,1
1,2,114,Philadelphia Local,,0,,0,1,1
1,2,115,Philadelphia Local,,0,,0,1,1
1,2,116,Philadelphia Local,,0,,0,1,1
1,2,117,Philadelphia Local,,0,,0,1,1
1,2,118,Philadelphia Local,,0,,0,1,1
1,2,119,Philadelphia Local,,0,,0,1,1
1,2,120,Philadelphia Local,,0,,0,1,1
1,2,121,Philadelphia Local,,0,,0,1,1
1,2,122,Philadelphia Local,,0,,0,1,1
1,2,123,Philadelphia Local,,0,,0,1,1
1,2,124,Philadelphia Local,,0,,0,1,1
1,2,125,Philadelphia Local,,0,,0,1,1
1,2,126,Philadelphia Local,,0,,0,1,1
1,2,127,Philadelphia Local,,0,,0,1,1
1,2,128,Philadelphia Local,,0,,0,1,1
1,2,129,Philadelphia Local,,0,,0,1,1
1,2,130,Philadelphia Local,,0,,0,1,1
1,2,131,Philadelphia Local,,0,,0,1,1
1,2,132,Philadelphia Local,,0,,0,1,1
1,2,133,Philadelphia Local,,0,,0,1,1
1,2,134,Philadelphia Local,,0,,0,1,1
1,2,135,Philadelphia Local,,0,,0,1,1
1,2,136,Philadelphia Local,,0,,0,1,1
1,2,137,Philadelphia Local,,0,,0,1,1
1,2,138,Philadelphia Local,,0,,0,1,1
1,2,139,Philadelphia Local,,0,,0,1,1
1,2,140,Philadelphia Local,,0,,0,1,1
1,2,141,Philadelphia Local,,0,,0,1,1
1,2,142,Philadelphia Local,,0,,0,1,1
1,2,143,Philadelphia Local,,0,,0,1,1
1,2,144,Philadelphia Local,,0,,0,1,1
1,2,145,Philadelphia Local,,0,,0,1,1
1,2,146,Philadelphia Local,,0,,0,1,1
1,2,147,Philadelphia Local,,0,,0,1,1
1,2,148,Philadelphia Local,,0,,0,1,1
1,2,149,Philadelphia Local,,0,,0,1,1
1,2,150,Philadelphia Local,,0,,0,1,1
1,2,151,Philadelphia Local,,0,,0,1,1
1,2,152,Philadelphia Local,,0,,0,1,1
1,2,153,Philadelphia Local,,0,,0,1,1
1,2,154,Philadelphia Local,,0,,0,1,1
1,2,155,Philadelphia Local,,0,,0,1,1
1,2,156,Philadelphia Local,,0,,0,1,1
1,2,157,Philadelphia Local,,0,,0,1,1
1,2,158,Philadelphia Local,,0,,0,1,1
1,2,159,Philadelphia Local,,0,,0,1,1
1,2,160,Philadelphia Local,,0,,0,1,1
1,2,161,Philadelphia Local,,0,,0,1,1
1,2,162,Philadelphia Local,,0,,0,1,1
1,2,163,Philadelphia Local,,0,,0,1,1
1,2,164,Philadelphia Local,,0,,0,1,1
1,2,165,Philadelphia Local,,0,,0,1,1
1,2,166,Philadelphia Local,,0,,0,1,1
1,2,167,Philadelphia Local,,0,,0,1,1
1,2,168,Philadelphia Local,,0,,0,1,1
1,2,169,Philadelphia Local,,0,,0,1,1
1,2,170,Philadelphia Local,,0,,0,1,1
1,2,171,Philadelphia Local,,0,,0,1,1
1,2,172,Philadelphia Local,,0,,0,1,1
1,2,173,Philadelphia Local,,0,,0,1,1
1,2,174,Philadelphia Local,,0,,0,1,1
1,2,175,Philadelphia Local,,0,,0,1,1
1,2,176,Philadelphia Local,,0,,0,1,1
1,2,177,Lindenwold Local,,1,,1,1,1
1,2,178,Lindenwold Local,,1,,1,1,1
1,2,179,Lindenwold Local,,1,,1,1,1
1,2,180,Lindenwold Local,,1,,1,1,1
1,2,181,Lindenwold Local,,1,,1,1,1
1,2,182,Lindenwold Local,,1,,1,1,1
1,2,183,Lindenwold Local,,1,,1,1,1
1,2,184,Lindenwold Local,,1,,1,1,1
1,2,185,Lindenwold Local,,1,,1,1,1
1,2,186,Lindenwold Local,,1,,1,1,1
1,2,187,Lindenwold Local,,1,,1,1,1
1,2,188,Lindenwold Local,,1,,1,1,1
1,2,189,Lindenwold Local,,1,,1,1,1
1,2,190,Lindenwold Local,,1,,1,1,1
1,2,191,Lindenwold Local,,1,,1,1,1
1,2,192,Lindenwold Local,,1,,1,1,1
1,2,193,Lindenwold Local,,1,,1,1,1
1,2,194,Lindenwold Local,,1,,1,1,1
1,2,195,Lindenwold Local,,1,,1,1,1
1,2,196,Lindenwold Local,,1,,1,1,1
1,2,197,Lindenwold Local,,1,,1,1,1
1,2,198,Lindenwold Local,,1,,1,1,1
1,2,199,Lindenwold Local,,1,,1,1,1
1,2,200,Lindenwold Local,,1,,1,1,1
1,2,201,Lindenwold Local,,1,,1,1,1
1,2,202,Lindenwold Local,,1,,1,1,1
